ap_orig,ap_dest,enmu_base,enmu_nec,ours_current,unreached_current,ours_base,unreached_base,ours_nec,unreached_nec
5222203001001,5300108005047,284.623169250028,286.21876010734036,,1.0,,1.0,,1.0
3170404003002,5300108005006,187.75400293470557,194.24062894984863,,,,,,
3170404003002,5300108005005,184.07160973537702,197.26096129297935,,,,,,
3170404003002,5300108005040,175.96984936365618,180.46770851696198,,,,,,
3170404003002,5300108005041,173.4261130008569,180.97689101128339,,,,,,
3170404003002,5300108005045,170.89142988903515,174.9645252679736,,,,,,
3170404003002,5300108005047,196.53428053902425,197.39814338754317,,,,,,
3170404003001,5300108005006,187.75400293470557,194.24062894984866,,,,,,
3170404003001,5300108005005,184.07160973537702,197.26096129297935,,,,,,
3170404003001,5300108005040,175.96984936365615,180.46770851696195,,,,,,
3170404003001,5300108005041,173.42611300085687,180.97689101128339,,,,,,
3170404003001,5300108005045,170.89142988903512,174.96452526797364,,,,,,
3170404003001,5300108005047,196.53428053902425,197.39814338754317,,,,,,
3170404003004,5300108005006,187.75400293470557,194.24062894984863,,,,,,
3170404003004,5300108005005,184.07160973537702,197.26096129297935,,,,,,
3170404003004,5300108005040,175.96984936365612,180.46770851696198,,,,,,
3170404003004,5300108005041,173.42611300085687,180.9768910112834,,,,,,
3170404003004,5300108005045,170.89142988903515,174.9645252679736,,,,,,
3170404003004,5300108005047,196.53428053902425,197.39814338754317,,,,,,
5300108005042,5300108005006,134.64165535795576,88.98746024900228,126.65496164669958,0.04045886630013851,126.65496164669958,0.04045886630013851,126.26448223374851,0.04045886630013851
5300108005042,5300108005005,137.84151622725813,91.50379922402598,123.03979321567166,0.03338626765840047,123.03979321567166,0.03338626765840047,122.90259721609453,0.03338626765840047
5300108005042,5300108005040,131.37319938873424,91.49721115119308,117.33316126638621,0.03338626765840036,117.33316126638621,0.03338626765840036,117.16799097372183,0.03338626765840036
5300108005042,5300108005041,141.13599314814113,105.66780908123181,126.38668797768072,0.03338626765840047,126.38668797768072,0.03338626765840047,125.9667080700261,0.03338626765840047
5300108005042,5300108005045,74.36578860750815,65.61112439325592,86.52370821600215,0.048597463956108755,86.52370821600215,0.048597463956108755,85.48160314132333,0.048597463956108755
5300108005042,5300108005047,141.79424696611792,89.02429568144734,114.61755479359904,0.07244006022866101,114.61755479359904,0.07244006022866101,114.41668243493945,0.07244006022866101
5300108005020,5300108005006,108.75200047575103,86.64115962414074,130.09450696053997,0.06154757647609621,130.09450696053997,0.06154757647609621,128.85848855306287,0.051947324082975754
5300108005020,5300108005005,111.36129623734782,88.90172465716279,126.39343775051469,0.059461776429884816,126.39343775051469,0.059461776429884816,125.50846254603387,0.044959404719756124
5300108005020,5300108005040,107.52091657929194,86.20100177577733,119.66491391248964,0.044959404719756235,119.66491391248964,0.044959404719756235,118.03564012411113,0.044959404719756235
5300108005020,5300108005041,119.6926051074759,97.1172285111502,127.49796164274936,0.04999943335085355,127.49796164274936,0.04999943335085355,126.05357760368051,0.04535748589782518
5300108005020,5300108005045,57.90431150755467,49.00944197288328,88.43037977603176,0.045573146846083046,88.43037977603176,0.045573146846083046,87.52403364761699,0.0438159853667901
5300108005020,5300108005047,114.73827765770697,86.06975104213001,119.46484337404756,0.08354561144982131,119.46484337404756,0.08354561144982131,117.15553935119299,0.08354561144982131
5215231003004,5300108005006,28.81805944231494,28.797941914863006,169.78136993646336,0.9307530944157308,169.78136993646336,0.9307530944157308,169.3349243321286,0.9307530944157308
5215231003004,5300108005005,24.247223372921976,24.335265870590185,171.69210411612508,0.4511500367562763,171.69210411612508,0.4511500367562763,171.69210411612508,0.4511500367562763
5215231003004,5300108005040,25.12793414610087,22.67627795992123,175.04076529030692,0.5181485379354371,175.04076529030692,0.5181485379354371,166.6790344857829,0.0
5215231003004,5300108005041,16.851650905776847,16.77144990288067,162.3152939391074,0.011652712839698931,162.3152939391074,0.011652712839698931,162.42803391174363,0.002792710018152844
5215231003004,5300108005045,113.36970172604217,76.00055780587792,162.32690429858525,0.9979605731971918,162.32690429858525,0.9979605731971918,163.37666200836122,0.9963407023961902
5215231003004,5300108005047,81.47781124210199,44.53418951774287,162.29012990749422,0.9888777149870758,162.29012990749422,0.9888777149870758,152.77253670708842,0.9888777149870758
5212501003003,5300108005006,83.6278619721959,62.31049558680829,,1.0,,1.0,177.411940607927,0.4317783483546933
5212501003003,5300108005005,76.82814565598377,61.28158117072385,,1.0,,1.0,175.6747907449164,0.0
5212501003003,5300108005040,63.42057713360235,41.093927635222464,,1.0,,1.0,143.98354314862692,0.0
5212501003003,5300108005041,61.35169994513447,42.169660928210334,,1.0,,1.0,154.73579328728826,0.0
5212501003003,5300108005045,127.39502279295236,92.9335328791542,,1.0,,1.0,163.4919823066053,0.9015547138658939
