processing_acps,policy_config,interest_housing,policy_melhorias,seed,delta_gini_periphery,delta_house_values_periphery,delta_median_affordability_periphery,total_pop,n_municipalities
FLORIANOPOLIS,low_inactive,low,False,8,-0.051829169339443516,8.27585887081958,0.003690859520728676,6350.033333333333,9
FLORIANOPOLIS,low_inactive,low,False,9,0.0006020126713969052,2.813067246338136,0.004975530638918404,6055.633333333333,9
FLORIANOPOLIS,medium_active,medium,True,0,0.02520731797964645,-0.758348880671813,0.00023044042381008514,6621.283333333334,9
FLORIANOPOLIS,medium_active,medium,True,1,0.003199581939265663,-9.694193556846043,-0.0067925364778796725,6615.333333333333,9
FLORIANOPOLIS,medium_active,medium,True,2,-0.011072953455054888,9.129676820675419,-0.001987584994728804,6313.133333333333,9
FLORIANOPOLIS,medium_active,medium,True,3,-0.019614532197250064,2.2267723586531765,0.003506144731173471,6530.233333333334,9
FLORIANOPOLIS,medium_active,medium,True,4,0.011412314405065788,-0.20164413954841084,-0.006989802707208303,6496.75,9
FLORIANOPOLIS,medium_active,medium,True,5,0.0014749998030885603,-8.30477585371576,-0.0010303685965662025,6630.166666666667,9
FLORIANOPOLIS,medium_active,medium,True,6,-0.025949325479401025,-1.6684155793700874,-0.008965694061323417,6623.716666666666,9
FLORIANOPOLIS,medium_active,medium,True,7,0.003739427073133605,2.447343183603992,0.0015804101964477183,6893.55,9
FLORIANOPOLIS,medium_active,medium,True,8,-0.05931118976628293,-8.093004024169607,-0.0057741078248495685,6350.033333333333,9
FLORIANOPOLIS,medium_active,medium,True,9,0.007056923112914165,0.16717638158776674,-0.0008925357777514772,6055.633333333333,9
FORTALEZA,high_active,high,True,0,-0.00975122756388872,9.30376835416091,0.005717427404173566,10490.9,7
FORTALEZA,high_active,high,True,1,0.01056340753256698,14.880809296256414,0.007781446203377322,10648.133333333333,7
FORTALEZA,high_active,high,True,2,0.000480291593507609,2.4140419039849563,0.005776171076749277,10602.85,7
FORTALEZA,high_active,high,True,3,-0.007092020777908482,3.3919006999123678,0.007749524406805975,10556.083333333334,7
FORTALEZA,high_active,high,True,4,-0.008443633006480305,-0.17116988335089603,-0.004820466827648109,10565.4,7
FORTALEZA,high_active,high,True,5,0.0043504602953451195,-2.1077612372527943,0.002377498840951537,10562.783333333333,7
FORTALEZA,high_active,high,True,6,0.016506219387360757,7.351004767064007,0.011125391711503231,10637.4,7
FORTALEZA,high_active,high,True,7,-0.011145559909163235,7.617455113741406,-0.009305324936346645,10517.033333333333,7
FORTALEZA,high_active,high,True,8,-0.0026788998717217965,1.8429879627518222,-0.0022548825229105926,10524.0,7
FORTALEZA,high_active,high,True,9,0.004975606583768782,-2.9447303568383028,0.0003395818595438577,10749.5,7
FORTALEZA,high_inactive,high,False,0,-0.004363960826896526,1.0730193453109116,0.01311540907341918,10490.9,7
FORTALEZA,high_inactive,high,False,1,-0.00334720535785093,-0.7219115480595419,-0.00179390791291536,10648.133333333333,7
FORTALEZA,high_inactive,high,False,2,-0.00040867083692906726,2.362764499036687,0.0016118395766756605,10602.85,7
FORTALEZA,high_inactive,high,False,3,-0.014823303932171805,7.285764226630765,0.0006708298701117561,10556.083333333334,7
FORTALEZA,high_inactive,high,False,4,-0.005634636978039459,-5.649481115033769,-0.005782920870693227,10565.4,7
FORTALEZA,high_inactive,high,False,5,0.007464532004664146,1.8810890072902882,0.007637054974120353,10562.783333333333,7
FORTALEZA,high_inactive,high,False,6,9.855461495396255e-05,2.445037671668932,0.004874642201571814,10637.4,7
FORTALEZA,high_inactive,high,False,7,-0.00455727387212069,3.0460565232273957,0.0025623576779415054,10517.033333333333,7
FORTALEZA,high_inactive,high,False,8,0.013611653083956218,-0.08952370412602177,0.017483109281668352,10524.0,7
FORTALEZA,high_inactive,high,False,9,0.0031860388028383574,-0.7616127505930491,0.006783503266250118,10749.5,7
FORTALEZA,low_active,low,True,0,-0.00948816015414419,8.882139493884123,0.006926181637763309,10490.9,7
FORTALEZA,low_active,low,True,1,0.010390143068894693,12.077706826731243,0.010239817270606634,10648.133333333333,7
FORTALEZA,low_active,low,True,2,-0.006002165772515022,7.3181267012852595,-0.001168070084065452,10602.85,7
FORTALEZA,low_active,low,True,3,-0.02492274991513584,3.0772112658840722,-0.009249260264986752,10556.083333333334,7
FORTALEZA,low_active,low,True,4,0.0005647887049551554,-3.3678020769577017,-0.0015456022310245435,10565.4,7
FORTALEZA,low_active,low,True,5,-0.0002471691804716839,-8.437026668265556,-0.007749217938427422,10562.783333333333,7
FORTALEZA,low_active,low,True,6,-0.00012350474374481202,0.055493426416852704,0.006575575413661018,10637.4,7
FORTALEZA,low_active,low,True,7,-0.00479926908253595,9.576410940955038,-0.0020591321153092318,10517.033333333333,7
FORTALEZA,low_active,low,True,8,-0.016151655604649706,10.223015123052074,-0.0020712703459552766,10524.0,7
FORTALEZA,low_active,low,True,9,-0.0004016162560532454,-4.45294978843977,-0.0010838148583396595,10749.5,7
FORTALEZA,low_inactive,low,False,0,0.003883608577169007,-1.6533797683653686,0.0075488495392832524,10490.9,7
FORTALEZA,low_inactive,low,False,1,0.007869982474758234,1.7710141066979015,7.527831229156317e-05,10648.133333333333,7
FORTALEZA,low_inactive,low,False,2,-0.0021909437006716794,-1.6943675603729065,0.0035863339502796156,10602.85,7
FORTALEZA,low_inactive,low,False,3,-0.001023059368084262,-3.162081719071951,-0.00030155000739436603,10556.083333333334,7
FORTALEZA,low_inactive,low,False,4,-0.008978319880090797,-5.667827986688201,0.00020701853594963128,10565.4,7
FORTALEZA,low_inactive,low,False,5,-0.0069622590636622276,3.4215535623502173,0.0048730353035369,10562.783333333333,7
FORTALEZA,low_inactive,low,False,6,-0.0029196101673758684,0.7733971217643086,0.00466036708557647,10637.4,7
FORTALEZA,low_inactive,low,False,7,-0.010090881363882734,-1.4069012566387145,0.003362150049390782,10517.033333333333,7
FORTALEZA,low_inactive,low,False,8,-0.000972699314265826,5.891834681864739,0.009831973933759869,10524.0,7
FORTALEZA,low_inactive,low,False,9,0.004251582590404704,-6.6793531163464905,0.0074126666793287565,10749.5,7
FORTALEZA,medium_active,medium,True,0,-0.013210351161482831,6.00660799052301,0.008033743996490083,10490.9,7
FORTALEZA,medium_active,medium,True,1,0.014172421118151118,8.05302529913956,0.013844015418221447,10648.133333333333,7
FORTALEZA,medium_active,medium,True,2,-0.015937024489746737,5.806025185104855,-0.0021058776737701047,10602.85,7
FORTALEZA,medium_active,medium,True,3,-0.008695840573760797,7.39296500632863,0.0031947528277270344,10556.083333333334,7
FORTALEZA,medium_active,medium,True,4,-0.0032017534778091294,-4.893663297230165,-0.001992604225033284,10565.4,7
FORTALEZA,medium_active,medium,True,5,0.003076100948771383,-2.150599638668447,0.0039619137385137875,10562.783333333333,7
FORTALEZA,medium_active,medium,True,6,0.014535392188045124,2.1349150655287508,0.005906123100726373,10637.4,7
FORTALEZA,medium_active,medium,True,7,-0.011064772662442835,7.223354555968989,-0.004545942885905712,10517.033333333333,7
FORTALEZA,medium_active,medium,True,8,-0.005002681685248556,3.2164076530892407,-0.004991454213174121,10524.0,7
FORTALEZA,medium_active,medium,True,9,-0.015799443759658045,-8.03807303414629,-0.008161771777240283,10749.5,7
GOIANIA,high_active,high,True,0,0.0018566509067240292,0.531616414313391,-0.0024449128765461187,8296.35,6
GOIANIA,high_active,high,True,1,-0.005581513443276819,14.893712256955212,0.007783212527920953,8491.233333333334,6
GOIANIA,high_active,high,True,2,0.014508650728387243,9.0203853812154,0.0006784589313905391,8593.566666666668,6
GOIANIA,high_active,high,True,3,-0.011862558919585174,1.9622962795166556,-0.0029694937383952305,8302.983333333334,6
GOIANIA,high_active,high,True,4,0.010657680184262481,-12.141439770758131,-0.0032162818294035767,8643.466666666665,6
GOIANIA,high_active,high,True,5,-0.0003445355547853556,-5.8286365104388596,0.00034351746655443744,8415.416666666666,6
GOIANIA,high_active,high,True,6,-0.0038850887237048513,5.644135709043645,0.0008088737869432407,8713.066666666668,6
GOIANIA,high_active,high,True,7,-0.0056018774291833,-6.389834625845272,0.0006681734989920247,8493.366666666667,6
GOIANIA,high_active,high,True,8,-0.006910801911878439,-11.410492475482846,-0.0001954284077717103,8283.883333333333,6
GOIANIA,high_active,high,True,9,-0.016211938251356223,-7.039879511831283,0.0026274850433309115,8271.616666666667,6
GOIANIA,high_inactive,high,False,0,0.011167162985998496,-1.6650225083922379,-0.0007856521933340241,8296.35,6
GOIANIA,high_inactive,high,False,1,-0.0011449885633679805,4.606232522300781,-0.001886323976787824,8491.233333333334,6
GOIANIA,high_inactive,high,False,2,-0.0026004661949959977,-3.8257772507146917,0.0011846605981089243,8593.566666666668,6
