cod_ibge,ano,qtd_uh_financiadas,vlr_subsidio
421630,2024,828,7817378.28
421630,2025,184,1460270.7199999995
421635,2009,8,12680.0
421635,2010,8,96868.0
421635,2011,4,52964.0
421635,2012,16,269641.96
421635,2013,20,559419.8
421635,2015,12,102919.96
421635,2016,4,149012.76
421635,2020,12,163139.91999999998
421635,2021,4,98250.76
421640,2010,8,128952.0
421640,2011,8,20000.0
421640,2012,8,100932.16
421640,2013,8,198315.92
421640,2014,8,159927.92
421640,2015,12,231475.88
421640,2016,4,154549.47999999998
421640,2018,4,46223.68
421640,2022,4,0.0
421650,2009,156,1715248.44
421650,2010,248,4891440.0
421650,2011,248,2712227.2
421650,2012,216,5038744.880000001
421650,2013,168,3679453.6
421650,2014,132,2647062.52
421650,2015,136,2700101.68
421650,2016,184,4281157.919999999
421650,2017,52,664493.2799999999
421650,2018,88,918188.3999999998
421650,2019,56,846190.08
421650,2022,12,0.0
421650,2023,40,86846.23999999999
421650,2024,28,0.0
421650,2025,12,0.0
421660,2009,3672,56712071.64
421660,2010,7116,117222948.0
421660,2011,7136,38845196.0
421660,2012,6548,108920248.88
421660,2013,7452,140459906.24
421660,2014,6232,105821636.60000008
421660,2015,7064,121168728.23999998
421660,2016,6688,99049028.48000003
421660,2017,6656,121628858.64000005
421660,2018,5820,109137728.0800001
421660,2019,5916,105822521.9200001
421660,2020,4460,79857381.96000011
421660,2021,3528,45391469.00000002
421660,2022,5592,73655337.11999999
421660,2023,4868,27833439.520000007
421660,2024,5980,10847699.520000003
421660,2025,828,2013555.92
421670,2009,388,4083136.0
421670,2010,144,1073252.0
421670,2011,96,421328.0
421670,2012,124,2336527.4
421670,2013,124,2547542.2
421670,2014,232,4928057.68
421670,2015,224,4359440.399999999
421670,2016,424,9212745.2
421670,2017,72,904429.36
421670,2018,108,1690842.32
421670,2019,100,1663680.0399999998
421670,2020,44,803092.6799999999
421670,2021,32,238931.08
421670,2022,32,0.0
421670,2023,44,0.0
421670,2024,48,89637.12
421670,2025,8,3052.0
421680,2009,12,70948.0
421680,2010,20,464560.0
421680,2011,24,219476.0
421680,2012,16,367506.96
421680,2013,20,559002.24
421680,2014,8,190019.92
421680,2015,8,77831.96
421680,2016,8,108243.88
421680,2017,4,118593.2
421680,2019,4,83999.96
421690,2009,172,2155192.0
421690,2010,208,3076836.0
421690,2011,256,1601164.0
421690,2012,304,6194576.04
421690,2013,576,12447540.280000005
421690,2014,348,6205903.0
421690,2015,204,2853019.64
421690,2016,316,5871148.200000001
421690,2017,328,6375803.879999998
421690,2018,372,7118851.159999999
421690,2019,256,4202475.8
421690,2020,92,1825081.96
421690,2021,120,1898739.12
421690,2022,112,1105322.76
421690,2023,184,1782310.3600000003
421690,2024,260,1910012.12
421690,2025,48,379343.6
421700,2009,112,1075752.0
421700,2010,184,2732356.0
421700,2011,112,435500.0
421700,2012,112,2098747.6
421700,2013,68,1139266.7199999995
421700,2014,48,625327.04
421700,2015,124,1854620.36
421700,2016,80,851001.3600000002
421700,2017,44,171105.28
421700,2018,72,413591.0
421700,2019,272,3951582.880000001
421700,2020,112,1853776.36
421700,2021,48,957029.56
421700,2022,20,13981.2
421700,2023,124,0.0
421700,2024,152,30144.08
421700,2025,48,106759.0
421710,2009,8,33856.0
421710,2010,8,124708.0
421710,2011,4,0.0
421710,2012,4,79556.16
421710,2013,20,365871.84
421710,2015,4,0.0
421710,2016,12,0.0
421710,2018,8,30199.28
421710,2020,4,83999.96
421710,2021,4,41168.48
421710,2024,4,0.0
421715,2009,96,1515612.0
421715,2010,16,239808.0
421715,2012,8,176076.32
421715,2013,4,71978.2
421715,2014,4,81623.95999999999
421715,2015,20,356791.84
421715,2019,8,159529.68
421715,2023,4,0.0
421715,2025,4,45246.4
421720,2009,324,3819122.2
421720,2010,532,8943172.0
421720,2011,828,5388424.0
421720,2012,388,7653562.200000001
421720,2013,680,13365705.760000002
421720,2014,664,11398508.84
421720,2015,612,8573322.6
421720,2016,400,6682485.279999999
421720,2017,164,715774.8
421720,2018,408,4457256.64
421720,2019,72,632763.52
421720,2020,64,719698.3600000001
421720,2021,20,125212.16
421720,2022,80,38410.880000000005
421720,2023,200,16849.120000000003
421720,2024,212,4648.08
421720,2025,100,60366.32
421725,2009,4,0.0
421725,2010,4,53232.0
421725,2012,4,0.0
421725,2014,8,72451.96
421725,2016,4,20629.04
421725,2018,4,0.0
421725,2022,4,37399.4
421725,2023,4,0.0
421730,2009,224,1620072.0
421730,2010,224,3324320.0
421730,2011,348,3382218.4
421730,2012,244,5462712.04
421730,2013,208,4207934.48
421730,2014,320,5826921.96
421730,2015,140,2223534.88
421730,2016,132,2502454.12
421730,2017,68,812653.2399999999
421730,2018,32,529795.56
421730,2019,52,817666.0799999998
421730,2020,4,36979.16
421730,2021,16,172391.52
421730,2022,28,101144.68
421730,2023,68,0.0
421730,2024,72,0.0
421730,2025,4,0.0
421740,2009,460,4572292.0
421740,2010,600,7527192.0
421740,2011,440,2490956.0
421740,2012,344,5605382.760000001
421740,2013,420,7268265.720000001
421740,2014,376,6192293.840000001
421740,2015,344,4061172.28
421740,2016,264,4813235.72
421740,2017,244,3199702.3200000003
421740,2018,208,3338667.08
421740,2019,192,2862380.36
421740,2020,152,2478204.24
421740,2021,36,268877.24
421740,2022,72,310106.4
421740,2023,112,104747.51999999996
421740,2024,172,168605.12
421740,2025,28,0.0
421750,2009,604,2792816.0
421750,2010,296,3386224.0
421750,2011,280,1463432.0
421750,2012,540,8680433.959999999
421750,2013,264,4858311.119999999
421750,2014,476,9305305.68
421750,2015,292,4973520.52
421750,2016,240,5187510.72
421750,2017,92,495285.68000000005
421750,2018,68,653167.4400000001
421750,2019,36,432986.84
421750,2020,24,170868.04
421750,2021,8,7020.0
421750,2022,32,65612.6
421750,2023,56,39876.08
421750,2024,84,0.0
421750,2025,32,1012.0
421755,2009,108,262232.0
421755,2010,64,555200.0
421755,2011,60,555324.0
421755,2012,44,912981.12
421755,2013,44,1053781.5
421755,2014,80,1928540.08
421755,2015,100,1513325.5199999998
421755,2016,176,4298854.719999999
421755,2017,4,79125.12
421755,2018,12,195919.8
421755,2019,4,83019.95999999999
421755,2021,16,307830.68
421755,2022,8,99906.6
421755,2023,8,0.0
421755,2024,12,0.0
421760,2009,44,507260.0
421760,2010,76,1030728.0
421760,2011,56,276538.4
421760,2012,172,4476101.320000002
421760,2013,192,5201039.44
421760,2014,112,2779938.96
421760,2015,60,707256.3599999999
421760,2016,56,1021756.44
421760,2017,16,173445.72
421760,2018,24,430059.48
421760,2019,32,647687.9199999999
421760,2020,44,852101.6799999999
421760,2021,12,23867.6
421760,2022,24,194867.04
421760,2023,40,206745.84000000003
421760,2024,44,291510.08
421760,2025,12,154820.47999999998
421770,2009,232,2252986.76
421770,2010,324,4955536.0
421770,2011,192,1252056.0
421770,2012,320,6645821.44
421770,2013,324,7366667.359999999
421770,2014,332,7052178.679999999
421770,2015,232,3499407.52
421770,2016,108,1885789.76
421770,2017,32,174000.48
421770,2018,36,437569.84
421770,2019,24,499413.92
421770,2020,44,515922.48
421770,2021,20,303389.04000000004
421770,2022,12,0.0
421770,2023,60,567450.24
421770,2024,116,977239.4
421770,2025,64,471468.52
421775,2009,56,255392.0
421775,2010,40,400240.0
421775,2011,28,214196.0
421775,2012,32,720394.0800000001
421775,2013,24,520453.64
421775,2014,24,383255.84
421775,2015,16,186755.92
421775,2016,28,615349.44
421775,2018,20,279462.6
421775,2024,8,0.0
421780,2009,120,1351752.0
421780,2010,440,6327432.0
421780,2011,228,1566589.6
421780,2012,364,7546398.840000003
421780,2013,688,18535436.440000005
421780,2014,316,5661405.52
421780,2015,256,4235501.359999999
421780,2016,196,3349348.08
421780,2017,124,2499306.64
421780,2018,128,1909317.88
421780,2019,40,589129.24
421780,2020,48,583354.7999999999
421780,2021,20,101938.2
421780,2022,28,3680.0
421780,2023,40,86920.16
421780,2024,16,5276.52
421780,2025,4,0.0
421790,2009,56,372712.0
421790,2010,12,174488.0
421790,2011,4,30488.0
421790,2012,4,61140.16
421790,2013,16,269851.88
421790,2014,8,95883.96
421790,2015,44,616403.84
421790,2016,116,2302207.76
421790,2017,120,1869891.28
421790,2018,28,693307.7999999999
421790,2019,8,155675.92
421790,2021,4,7020.0
421790,2022,12,0.0
421790,2023,24,20380.76
421790,2024,8,0.0
421790,2025,4,0.0
421795,2011,24,168000.0
421795,2015,4,63999.96
421795,2016,8,214771.52
421795,2017,4,72451.96
421795,2018,4,98695.96
421795,2019,4,79507.96
421795,2022,4,29268.68
421795,2023,8,0.0
421795,2024,16,0.0
421795,2025,8,0.0
421800,2009,248,3020139.84
421800,2010,508,8997612.0
421800,2011,672,4413879.2
421800,2012,1000,20146915.520000003
421800,2013,1296,30805974.56000001
421800,2014,1452,30301732.720000014
421800,2015,1680,32884768.640000008
421800,2016,1616,30000204.160000004
421800,2017,1560,30373691.320000004
421800,2018,1836,34363070.68
421800,2019,1952,32362057.52000004
421800,2020,1500,26016956.64
421800,2021,776,13190866.040000005
421800,2022,1124,16263948.519999996
421800,2023,1108,7916578.92
421800,2024,1160,1199746.04
421800,2025,308,187474.68
421810,2009,64,526427.84
421810,2010,28,479124.0
421810,2011,76,681087.2
421810,2012,52,1230427.56
421810,2013,48,1333831.44
421810,2014,48,1043041.68
421810,2015,36,866191.9599999998
421810,2016,20,590035.88
421810,2017,4,161892.47999999998
421810,2018,8,139388.12
421810,2019,4,83999.95999999999
421810,2020,8,127359.2
421810,2021,4,7020.0
421810,2023,32,381276.36
421810,2024,40,566504.04
421810,2025,12,274698.76
421820,2009,320,2368580.0
421820,2010,532,8235448.0
421820,2011,540,3315108.0
421820,2012,580,11149057.480000002
421820,2013,588,11417812.0
421820,2014,576,10064499.919999998
421820,2015,556,7555269.559999999
421820,2016,1024,21538229.24
421820,2017,328,3038539.24
421820,2018,400,5280385.08
421820,2019,268,3408553.08
421820,2020,112,1925464.08
421820,2021,48,615870.8
421820,2022,80,255478.76
421820,2023,228,184308.2
421820,2024,236,844796.84
421820,2025,32,95677.28
421825,2009,20,304520.0
421825,2010,20,288204.0
421825,2011,60,344756.0
421825,2012,28,412149.04
421825,2013,24,459952.04
421825,2014,28,714272.96
421825,2015,48,792151.72
421825,2016,24,590585.48
421825,2017,28,396099.84
421825,2018,56,870916.32
421825,2019,4,27478.88
421825,2020,4,0.0
421825,2022,4,38569.24
421825,2023,4,0.0
421825,2024,16,0.0
421825,2025,4,0.0
421830,2009,88,775169.52
421830,2010,80,1019280.0
421830,2011,176,2007896.0
421830,2012,48,909614.7200000002
421830,2013,36,589284.6
421830,2014,56,1125857.4
421830,2015,112,1928742.84
421830,2016,76,2027344.28
421830,2017,60,938101.16
421830,2018,72,1124055.16
421830,2019,32,328099.99999999994
421830,2020,32,370207.84
421830,2021,20,251425.76
421830,2022,48,191389.84
421830,2023,20,122879.72
421830,2024,16,214668.28
421830,2025,4,0.0
421835,2009,20,279100.0
421835,2010,32,625388.0
421835,2011,52,354912.0
421835,2012,36,771226.28
421835,2013,20,199047.44
421835,2014,12,87371.95999999999
421835,2015,20,241243.88
421835,2016,12,126376.32
421835,2017,20,172232.64
421835,2018,8,122001.6
421835,2019,4,94499.96
421835,2021,4,0.0
421835,2023,8,0.0
421835,2024,16,19803.84
421835,2025,4,0.0
421840,2009,16,148196.0
421840,2010,28,456352.0
421840,2011,36,212744.0
421840,2012,68,889488.64
421840,2013,36,780920.7999999999
421840,2014,52,705136.32
421840,2015,72,1424071.2799999998
421840,2016,84,2351888.16
421840,2017,56,1217508.2
421840,2018,112,2027077.76
421840,2019,92,1757982.64
421840,2020,80,1670354.3199999998
421840,2021,16,268188.4
421840,2022,20,313792.08
421840,2023,20,192537.24
421840,2024,28,478580.64
421840,2025,4,0.0
421850,2009,36,147492.0
421850,2010,52,685584.0
421850,2011,68,363876.0
421850,2012,88,1643654.84
421850,2013,248,4780589.72
421850,2014,248,3693710.159999999
421850,2015,104,1495851.4
421850,2016,96,2306309.48
421850,2017,108,1022738.36
421850,2018,80,886641.2799999999
421850,2019,20,216355.0
421850,2020,28,499500.79999999993
421850,2021,16,179257.72
421850,2022,28,107251.56
421850,2023,32,0.0
421850,2024,36,38745.0
421850,2025,4,0.0
421860,2009,60,385728.0
421860,2010,68,909484.0
421860,2011,212,2281724.0
421860,2012,128,2271538.08
421860,2013,84,1768019.56
421860,2014,124,2240215.9599999995
421860,2015,120,2097867.2
421860,2016,100,2459652.68
421860,2017,36,636690.52
421860,2018,72,1147363.0
421860,2019,20,297906.8
421860,2020,24,207492.08
421860,2021,20,228405.12
421860,2022,28,91815.88
421860,2023,48,644389.3600000001
421860,2024,48,126002.48
421860,2025,12,103698.44
421870,2009,704,7523522.56
421870,2010,1360,23532732.0
421870,2011,1672,14098234.4
421870,2012,1056,18446897.92
421870,2013,1464,31391789.48000001
421870,2014,1808,33872293.60000001
421870,2015,1356,20030917.880000003
421870,2016,1748,42337457.63999998
421870,2017,1468,22443443.200000003
421870,2018,1432,24310740.239999995
421870,2019,1040,16291751.319999997
421870,2020,1308,20825285.64
421870,2021,1428,17695511.400000002
421870,2022,1188,8737276.68
421870,2023,2064,27636486.040000003
421870,2024,2120,13493693.8
421870,2025,468,2361315.08
421875,2009,20,245376.0
421875,2010,20,254416.0
421875,2011,32,181380.0
421875,2012,12,267937.88
421875,2013,28,621336.5599999999
421875,2014,112,1714189.5199999998
421875,2015,8,83939.96
421875,2016,360,12029905.360000003
421875,2017,24,492932.4
421875,2018,4,0.0
421875,2019,8,124142.84
421875,2021,4,78801.36
421875,2022,4,71664.4
421875,2023,28,0.0
421875,2024,24,150398.68
421875,2025,4,2525.12
421880,2009,92,456896.0
421880,2010,160,2912656.0
421880,2011,200,2021762.4
421880,2012,200,4603017.999999998
421880,2013,184,4785128.399999999
421880,2014,152,3312535.56
421880,2015,192,3841082.1999999993
421880,2016,292,7524168.040000001
421880,2017,100,1912524.2
421880,2018,108,1891063.88
421880,2019,68,1088758.2
421880,2020,52,891076.52
421880,2021,56,894045.0000000002
421880,2022,80,852216.8800000001
421880,2023,52,383951.8
421880,2024,92,933391.2
421880,2025,8,49740.44
421885,2009,16,162652.0
421885,2010,8,50624.0
421885,2011,92,725996.0
421885,2012,8,179116.32
421885,2013,20,514682.6
421885,2014,16,394771.84
421885,2015,4,72452.0
421885,2016,4,135840.0
421885,2017,8,241211.72
421885,2020,8,172987.91999999998
421890,2009,52,394248.0
421890,2010,88,1603180.0
421890,2011,60,683951.2
421890,2012,40,994561.84
421890,2013,32,739669.8400000001
421890,2014,28,503962.68
421890,2015,24,307591.84
421890,2016,12,281076.08
421890,2018,4,126179.96
421890,2019,8,199175.92
421890,2021,4,100661.44
421895,2012,4,52932.16
421895,2015,4,71163.95999999999
421900,2009,124,1402096.92
421900,2010,164,2410820.0
421900,2011,168,678228.0
421900,2012,108,1783951.7599999995
421900,2013,116,2215054.52
421900,2014,232,5087478.68
421900,2015,184,2683514.3599999994
421900,2016,224,5989405.879999999
421900,2017,148,2120840.3599999994
421900,2018,112,1548139.2000000002
421900,2019,40,564018.56
421900,2020,72,1257561.7999999996
421900,2021,152,2317953.12
421900,2022,24,221483.72
421900,2023,56,315600.88
421900,2024,164,2562981.36
421900,2025,24,142968.2
421910,2009,176,1218084.8000000005
421910,2010,36,224128.0
421910,2011,16,27741.6
421910,2012,16,255996.8
421910,2013,48,689937.3600000001
421910,2014,32,272443.32
421910,2015,20,104399.96
421910,2016,8,226084.52
421910,2017,8,0.0
421910,2018,4,0.0
421910,2019,16,98868.24
421910,2020,8,108643.92
421910,2023,4,0.0
421915,2009,36,177576.0
421915,2010,4,60208.0
421915,2011,8,34800.0
421915,2014,4,109971.96
421915,2015,4,72451.96
421915,2025,4,74232.92
421917,2009,44,242096.0
421917,2010,20,213228.0
421917,2011,20,57924.0
421917,2012,16,195465.68
421917,2013,16,453775.84
421917,2014,24,326337.80000000005
421917,2015,16,83803.95999999999
421917,2017,8,80168.0
421917,2019,4,0.0
421917,2024,4,0.0
421920,2009,24,313892.0
421920,2010,48,609256.0
421920,2011,24,82988.0
421920,2012,16,218248.48
421920,2013,28,692151.72
421920,2014,24,443479.8000000001
421920,2015,12,89415.95999999999
421920,2016,16,399986.2
421920,2017,8,199895.92
421920,2020,12,104133.6
421920,2021,4,0.0
421920,2022,16,0.0
421920,2023,4,198172.32
421920,2024,4,0.0
421930,2009,480,5575190.5600000005
421930,2010,532,7215328.0
421930,2011,416,2290256.8
421930,2012,600,11835137.680000002
421930,2013,980,20063106.440000005
421930,2014,1244,22683692.840000007
421930,2015,1000,14954074.720000004
421930,2016,1408,32939858.60000001
421930,2017,788,10483839.079999996
421930,2018,812,15021932.2
421930,2019,612,9893381.28
421930,2020,524,10154377.879999995
421930,2021,200,2824030.9599999995
421930,2022,504,4687302.92
421930,2023,500,2082493.4800000004
421930,2024,676,953012.0
421930,2025,188,527079.2000000001
421935,2009,12,95392.0
421935,2010,16,145676.0
421935,2011,28,168652.0
421935,2012,28,586039.0800000001
421935,2013,24,548895.8
421935,2014,36,655095.76
421935,2015,28,570075.7999999999
421935,2016,4,132834.32
421935,2017,4,91009.92
421935,2018,12,79275.95999999999
421935,2019,8,128236.63999999998
421935,2020,16,276652.04000000004
421935,2022,4,24107.68
421935,2024,8,131670.96000000002
421940,2009,16,130484.0
421940,2010,12,164104.0
421940,2011,20,115144.0
421940,2012,36,730022.2000000001
421940,2013,16,388275.84
421940,2014,40,713567.72
421940,2015,20,449859.84
421940,2016,4,100720.32
421940,2017,4,0.0
421940,2018,16,35232.2
421940,2019,4,0.0
421940,2020,16,165874.4
421940,2021,8,184297.8
421940,2022,4,0.0
421940,2023,4,0.0
421940,2024,4,0.0
421950,2009,468,3037712.16
421950,2010,872,11328188.0
421950,2011,472,3238532.8
421950,2012,1324,31667290.39999999
421950,2013,760,17485235.360000007
421950,2014,452,8052607.479999999
421950,2015,744,13773650.199999996
421950,2016,1980,56452377.92
421950,2017,1080,25274126.08000002
421950,2018,936,18455856.03999999
421950,2019,536,11756403.239999998
421950,2020,848,18716308.640000004
421950,2021,592,10693354.320000002
421950,2022,492,7500545.32
421950,2023,796,10086726.279999996
421950,2024,1104,11237980.48
421950,2025,180,2032889.44
421960,2010,12,71860.0
421960,2012,36,405583.9600000001
421960,2013,4,111991.96
421960,2014,4,0.0
421960,2023,4,0.0
421970,2009,224,1891128.0
421970,2010,200,2081736.0
421970,2011,392,2387203.2
421970,2012,1064,24880462.52
421970,2013,1208,31298381.68000001
421970,2014,608,13439206.04
421970,2015,588,10893767.84
421970,2016,632,15527069.28
421970,2017,320,5918718.16
421970,2018,500,9284226.04
421970,2019,352,5613227.8
421970,2020,532,9515012.079999998
421970,2021,384,5969189.2
421970,2022,332,3506160.4
421970,2023,352,3297516.6
421970,2024,584,5170106.44
421970,2025,80,563842.48
421985,2009,36,329002.32
421985,2010,40,494096.0
421985,2011,44,259216.0
421985,2012,40,849798.1199999999
421985,2013,40,732401.5199999999
421985,2014,84,1888143.76
421985,2015,40,851883.5999999999
421985,2016,1116,37994155.47999999
421985,2017,120,3079837.52
421985,2018,128,2407819.88
421985,2019,12,276747.88
421985,2020,40,545519.8
421985,2021,8,114837.76
421985,2022,8,110518.12
421985,2023,36,514111.2
421985,2024,36,287059.36
421985,2025,24,172049.47999999998
422000,2013,40,1016968.4
422000,2014,272,6499843.6
422000,2015,376,8263284.239999998
422000,2016,396,10833243.4
422000,2017,164,3758638.8
422000,2018,240,4588742.68
422000,2019,180,3683580.0
422000,2020,184,3354609.28
422000,2021,188,3367374.9200000004
422000,2022,144,2058306.04
422000,2023,152,1409244.32
422000,2024,328,3671965.0
422000,2025,60,916850.24
430003,2009,4,40140.0
430003,2014,4,80827.95999999999
430005,2009,28,398036.0
430005,2010,28,324712.0
430005,2011,36,203512.0
430005,2012,64,828903.8
430005,2013,28,547257.36
430005,2014,40,798667.5999999999
430005,2015,16,335203.84
430005,2016,8,87166.31999999999
430005,2017,4,76491.64
430005,2018,32,620332.1599999999
430005,2019,4,24138.800000000003
430005,2020,4,79515.96
430005,2022,4,7020.0
430005,2024,8,133349.0
430010,2009,144,1609496.0
430010,2010,156,1780432.0
430010,2011,328,1641659.9999999998
430010,2012,140,2103095.8
430010,2013,88,1568048.0399999998
430010,2014,60,1066178.04
430010,2015,36,646318.0399999999
430010,2016,40,469364.12
430010,2017,32,631654.6
430010,2018,40,557517.36
430010,2019,48,701125.4399999998
430010,2020,28,441807.6
430010,2021,4,7020.0
430010,2022,8,6416.0
430010,2023,28,58811.36
430010,2024,44,12217.88
430010,2025,8,83436.6
430020,2009,52,404636.0
430020,2010,80,1210684.0
430020,2011,72,385184.0
430020,2012,68,1217325.6
430020,2013,28,550159.1199999999
430020,2014,20,414683.12000000005
430020,2015,4,63999.96000000001
430020,2016,8,80800.0
430020,2017,8,180423.84
430020,2018,8,0.0
430020,2019,4,0.0
430020,2020,8,32300.72
430020,2023,8,0.0
430020,2024,24,92135.88
430020,2025,4,0.0
430030,2009,56,872708.0
430030,2010,92,1415028.0
430030,2011,72,441384.0
430030,2012,48,764286.6399999999
430030,2013,32,717481.3999999999
430030,2014,52,1020313.0
430030,2015,76,1305873.4799999995
430030,2016,60,922374.16
430030,2017,48,1050137.12
430030,2018,24,640408.0
430030,2019,20,403031.16
430030,2020,20,331371.28
430030,2021,8,137055.6
430030,2022,4,0.0
430030,2023,8,194461.88
430030,2024,36,933763.64
430030,2025,4,5740.0
430040,2009,388,3571952.0
430040,2010,412,5834597.0
430040,2011,624,3282972.8
430040,2012,348,5515380.000000001
430040,2013,240,4097400.040000001
430040,2014,236,4303935.56
430040,2015,204,2903713.76
430040,2016,120,878887.7199999997
430040,2017,132,962928.0
430040,2018,72,638354.8400000001
430040,2019,108,1753054.68
430040,2020,48,471639.08
430040,2021,36,290232.48
430040,2022,64,781610.24
430040,2023,56,82145.4
430040,2024,116,828018.92
430040,2025,12,37874.36
430045,2009,16,123756.0
430045,2010,16,193312.0
430045,2011,28,104852.8
430045,2012,8,82134.68000000001
430045,2013,4,89236.51999999999
430045,2014,4,93887.96
430045,2015,8,68655.56
430045,2017,4,79448.76
430045,2018,4,50341.04
430045,2019,4,94084.0
430047,2009,16,212560.0
430047,2010,16,282152.0
430047,2011,8,68116.0
430047,2012,24,343492.84
430047,2013,16,297222.76
430047,2014,20,332071.84
430047,2015,4,97807.96
430047,2016,12,301125.68
430047,2017,12,193679.92
430047,2018,8,225243.92
430047,2020,8,119631.96
430047,2021,4,60287.72
430047,2022,4,54156.64
430047,2024,16,204715.84
430047,2025,4,6217.2
430050,2009,60,1025412.0
430050,2010,32,475300.0
430050,2011,24,139884.0
430050,2012,24,490775.76000000007
430050,2013,44,907826.36
430050,2014,20,271593.64
430050,2015,12,264044.52
430050,2016,4,68439.95999999999
430050,2019,12,219643.28000000003
430050,2020,4,28367.28
430055,2009,8,34776.0
430055,2010,20,207472.0
430055,2011,8,20100.0
430055,2012,12,211129.08
430055,2013,4,94899.96
430055,2014,16,282029.16000000003
430055,2015,8,170263.91999999998
430055,2017,8,169165.68
430055,2018,4,73221.4
430055,2019,12,146969.44
430055,2025,8,129777.24
430057,2011,12,41228.0
430057,2012,12,222293.12
430057,2013,12,178787.91999999998
430057,2014,4,93467.96
430057,2015,8,0.0
430057,2017,4,0.0
430057,2019,4,0.0
430057,2023,8,0.0
430057,2024,8,0.0
430060,2009,924,11680560.0
430060,2010,1344,22667380.0
430060,2011,1872,11846906.4
430060,2012,2648,49795979.67999997
430060,2013,5256,107506317.99999996
430060,2014,2724,50318570.56000001
430060,2015,2336,38038866.16
430060,2016,2252,34267758.40000002
430060,2017,2416,44877584.44
430060,2018,2328,54660881.560000025
430060,2019,2016,39079083.16000001
430060,2020,2092,46468132.08000001
430060,2021,1800,37659797.28
430060,2022,2828,54300184.28
430060,2023,4616,129888122.92
430060,2024,6296,218349628.04
430060,2025,1968,71515164.19999997
430063,2011,8,17456.0
430063,2012,4,102035.96
430063,2013,4,72451.95999999999
430063,2014,4,102035.96
430063,2020,4,112191.96
430063,2022,8,12166.44
430064,2010,4,40140.0
430064,2011,36,207188.0
430064,2012,4,52932.16
430064,2013,16,286388.4
430064,2014,28,532907.7599999999
430064,2015,12,267083.0
430064,2016,16,277150.68
430064,2017,8,134653.44
430064,2018,4,86536.63999999998
430064,2019,8,122390.84
430064,2020,16,198555.00000000003
430064,2021,8,121651.48
430064,2022,8,2800.0
430064,2024,4,5932.0
430066,2018,4,0.0
430066,2022,4,0.0
430070,2009,16,189508.0
430070,2010,16,203960.0
430070,2011,16,65996.0
430070,2012,20,293519.80000000005
430070,2013,96,2088526.56
430070,2014,52,1108318.7999999998
430070,2015,16,208815.88
430070,2016,12,72372.0
430070,2018,28,108368.0
430070,2019,12,90144.6
430070,2022,8,0.0
430070,2023,12,24822.68
430070,2024,20,5130.56
430080,2009,96,1073257.52
430080,2010,104,1348344.0
430080,2011,104,282668.0
430080,2012,156,2313881.44
430080,2013,164,3572495.799999999
430080,2014,160,4390578.44
430080,2015,140,2910188.64
430080,2016,152,3233189.32
430080,2017,52,0.0
430080,2018,36,212665.52
430080,2019,16,151409.56
430080,2020,4,28231.8
430080,2022,4,64374.12
430080,2023,16,40553.4
430080,2024,24,0.0
430085,2009,4,40140.0
430085,2010,12,165508.0
430085,2011,8,33524.0
430085,2012,12,199988.72
430085,2013,4,52885.88
430085,2015,4,54779.12
430085,2018,4,0.0
430085,2023,8,0.0
430087,2009,16,377604.0
430087,2010,56,1214916.0
430087,2011,20,307256.0
430087,2012,44,824645.5200000001
430087,2013,152,3667664.4
430087,2014,128,2458915.0
430087,2015,120,2734622.96
430087,2016,20,242102.48
430087,2017,40,524830.2799999999
430087,2018,136,2389662.6
430087,2019,96,1385515.64
430087,2020,256,3751038.48
430087,2021,176,1591405.2799999998
430087,2022,364,3133879.0400000005
430087,2023,432,5664620.48
430087,2024,552,6091570.72
430087,2025,128,716766.2
430090,2009,8,112280.0
430090,2010,16,258448.0
430090,2011,48,260948.0
430090,2012,32,646275.3600000001
430090,2013,36,505253.72
430090,2014,4,0.0
430090,2015,24,406115.79999999993
430090,2016,12,188820.48
430090,2017,16,271207.4
430090,2018,36,776299.9199999999
430090,2019,8,179968.8
430090,2020,20,460607.64
430090,2021,4,106161.04
430090,2022,8,142048.68
430090,2023,12,49237.8
430090,2024,12,251131.92
430090,2025,8,59310.24
430100,2009,260,3388908.0
430100,2010,512,7500024.0
430100,2011,508,2695388.0
430100,2012,456,7875131.56
430100,2013,508,10193458.96
430100,2014,444,9085548.919999998
430100,2015,480,9080365.2
430100,2016,500,8310700.319999999
430100,2017,480,9133237.959999995
430100,2018,388,8408162.48
430100,2019,524,10572496.48
430100,2020,708,14821793.519999998
430100,2021,592,10841112.48
430100,2022,640,9875100.52
430100,2023,812,12836282.279999996
430100,2024,1096,16362894.48
430100,2025,228,2012159.96
430105,2009,64,774668.0
430105,2010,80,1323548.0
430105,2011,60,297412.8
430105,2012,52,883569.7200000001
430105,2013,28,651681.88
430105,2014,32,659367.76
430105,2015,24,517632.92
430105,2016,24,297435.4
430105,2017,20,515837.88
430105,2018,8,86295.16
430105,2019,20,226170.08
430105,2020,16,316313.12
430105,2021,8,98367.24
430105,2023,24,98662.4
430105,2024,36,189774.16
430105,2025,8,164554.4
430107,2014,32,345499.92
430107,2023,4,106645.52
430110,2009,88,956353.56
430110,2010,100,1937380.0
430110,2011,96,912392.0
430110,2012,236,4903036.36
430110,2013,232,5182178.6
430110,2014,240,6073118.44
430110,2015,160,3154384.8799999994
430110,2016,116,1694899.5599999996
430110,2017,96,1924135.4
430110,2018,72,1583745.2
430110,2019,64,1453952.3599999996
430110,2020,40,1039914.7999999998
