AREAP,avg_num_people
3136702005006,2.4004166666666658
3136702005007,2.72056338028169
3136702005008,3.177045454545455
3136702005009,3.0233333333333343
3136702005010,3.137500000000001
3136702005011,3.029428571428572
3136702005012,3.0115789473684216
3136702005013,3.027307692307692
3136702005014,3.154528301886793
3137601003001,3.308108108108108
3137601003002,3.3102777777777783
3140159001001,3.374117647058824
3140704003001,3.3350000000000013
3140704003002,3.1435714285714287
3140803001001,3.311851851851852
3141108003001,3.4377777777777787
3144805003001,3.1390000000000007
3144805003002,3.2589473684210524
3144805003003,3.3051351351351346
3144805003004,3.3872972972972977
3149309003001,3.2904761904761903
3149309003002,3.311666666666666
3149309003003,3.276111111111111
3153608001001,3.4947058823529416
3153905001001,3.428
3154606005001,3.473333333333333
3154606005002,3.333684210526316
3154606005003,3.532857142857144
3154606005004,3.3866666666666667
3154606005005,3.4994117647058824
3154606005006,3.5085714285714285
3154606005007,3.2475
3154606005008,3.3200000000000003
3154606005009,3.454583333333332
3154606005010,3.4525925925925915
3154606005011,3.475
3154606005012,3.327777777777777
3154606005013,3.38875
3154606005014,3.396111111111112
3154606005015,3.4350000000000005
3154606005016,3.411666666666667
3154606005017,3.4503846153846145
3154606005018,3.455294117647058
3154606005019,3.478333333333333
3154606005020,3.453333333333333
3154804001001,3.340588235294118
3156700003001,3.324761904761905
3156700003002,3.384782608695652
3156700003003,3.4216
3156700003004,3.4631999999999987
3156700003005,3.5215151515151515
3156700003006,3.3783673469387763
3157807005001,3.4473076923076933
3157807005002,3.4493333333333336
3157807005003,3.4355
3157807005004,3.583125
3157807005005,3.3325
3157807005006,3.424687500000001
3157807005007,3.344761904761905
3157807005008,3.4068
3157807005009,3.35578947368421
3157807005010,3.61388888888889
3157807005011,3.638333333333333
3157807005012,3.7405555555555554
3158953001001,3.402619047619047
3162922001001,3.3940540540540534
3162955001001,3.4851999999999994
3165537001001,3.5143181818181826
3167202005001,3.5215000000000005
3167202005002,3.6515
3167202005003,3.428
3167202005004,3.473333333333333
3167202005005,3.554999999999999
3167202005006,3.3684210526315788
3167202005007,3.352380952380952
3167202005008,3.2109090909090914
3167202005009,2.9796000000000005
3167202005010,3.5271428571428576
3167202005011,3.3247368421052634
3167202005012,3.2671428571428565
3167202005013,3.261428571428572
3168705003001,3.3183333333333334
3168705003002,3.3844444444444446
3168705003003,3.194687500000001
3168705003004,3.4085714285714284
3170206005001,3.2980000000000005
3170206005002,3.0264516129032266
3170206005003,3.208888888888888
3170206005004,3.2136666666666667
3170206005005,2.796382978723404
3170206005006,2.797209302325581
3170206005007,2.5453125
3170206005008,3.0682608695652167
3170206005009,3.206666666666667
3170206005010,3.0617857142857146
3170206005011,3.0518518518518523
3170206005012,3.4408333333333334
3170206005013,2.94962962962963
3170206005014,3.0220454545454545
3170206005015,3.2918749999999988
3170206005016,3.1170967741935485
3170206005017,3.1286666666666667
3171204003001,3.6225000000000014
3171204003002,3.50875
3171204003003,3.641052631578948
3171204003004,3.328181818181818
3171204003005,3.504324324324325
3501152001001,3.3400000000000003
3501608005001,2.5426315789473684
3501608005002,3.268888888888889
3501608005003,3.305
3501608005004,3.0702564102564107
3501608005005,3.0617241379310345
3501608005006,3.3634210526315784
3501608005007,2.9261904761904765
3501608005008,2.908636363636364
3501608005009,2.804117647058824
3501608005010,3.1593749999999994
3502754001001,3.3919999999999995
3502903003001,3.164791666666668
3503901003001,3.48578947368421
3503901003002,3.402972972972973
3503901003003,3.5745945945945943
3504107003001,3.1830000000000003
3504107003002,2.890000000000001
3504107003003,3.287586206896552
3504107003004,3.0356666666666663
3504107003005,3.3201587301587314
3504107003006,3.54
3504107003007,3.4667272727272733
3504602001001,3.083684210526316
3505708005001,3.12625
3505708005002,3.463846153846154
3505708005003,3.3343750000000005
3505708005004,3.449333333333333
3505708005005,3.4626315789473683
3505708005006,3.4735714285714283
3505708005007,3.3145
3505708005008,3.4207142857142854
3505708005009,3.364782608695652
3505708005010,3.3699999999999988
3505708005011,3.3095
3505708005012,2.882941176470588
3505708005013,3.5615625000000004
3506359003001,3.2078378378378383
3506359003002,3.2145
3507001003001,3.205606060606061
3507001003002,3.308181818181818
3507100001001,3.304893617021277
3508405003001,3.4603333333333333
3508405003002,3.44125
3508504003001,3.4871428571428567
3508504003002,3.1938709677419355
3508504003003,3.2874358974358984
3508504003004,3.5202380952380965
3509007003001,3.559444444444445
3509007003002,3.415652173913044
3509007003003,3.2944897959183668
3509007003004,3.343888888888889
3509205003001,3.2790909090909084
3509205003002,3.3186842105263152
3509205003003,3.3017857142857148
3509502005001,3.296818181818182
3509502005002,3.2543999999999995
3509502005003,3.029761904761905
3509502005004,3.0554838709677417
3509502005005,2.873962264150944
3509502005006,2.809622641509433
3509502005007,2.7757777777777783
3509502005008,3.332826086956523
3509502005009,3.0004347826086954
3509502005010,2.339999999999999
3509502005011,3.151136363636364
3509502005012,2.162884615384616
3509502005013,2.01609756097561
3509502005014,2.43972972972973
3509502005015,3.174285714285716
3509502005016,3.0102380952380954
3509502005017,3.312222222222222
3509502005018,3.2231914893617035
3509502005019,3.028124999999999
3509502005020,2.7526666666666664
3509502005021,3.236153846153845
3509502005022,3.158235294117648
3509502005023,3.12
3509502005024,3.563703703703704
3509502005025,3.402340425531916
3509502005026,3.5610526315789466
3509502005027,3.5920454545454543
3509502005028,3.2719230769230774
3509502005029,3.5369999999999986
3509502005030,3.5242499999999994
3509502005031,3.4673076923076938
3509502005032,3.5891666666666664
3509502005033,3.3807317073170733
3509502005034,3.3523404255319145
3509502005035,3.3162222222222213
3509502005036,3.449642857142857
3509601003001,3.422592592592593
3509601003002,3.177499999999999
3509601003003,3.264571428571428
3509601003004,3.496666666666666
3510609005001,3.3388636363636355
3510609005002,3.111785714285713
3510609005003,3.588163265306122
3510609005004,3.3883950617283936
3510609005005,3.435074626865671
3510609005006,3.5672289156626515
3510609005007,3.4773015873015867
3511300001001,3.071875
3512803003001,3.390555555555556
3512803003002,3.416764705882353
3512803003003,3.2325000000000013
3513009003001,3.446875
3513009003002,3.3391304347826085
3513009003003,3.3035
3513009003004,3.3539130434782614
3513009003005,3.40764705882353
3513009003006,3.4696774193548383
3513009003007,3.271304347826088
3513009003008,3.4100000000000006
3513009003009,3.3968421052631577
3513009003010,3.5206060606060614
3513504003001,3.025714285714286
3513504003002,3.2649056603773587
3513504003003,3.3299999999999987
3513504003004,3.1890476190476185
3513504003005,3.284516129032259
3513801005001,3.297916666666666
3513801005002,3.24
3513801005003,3.4007142857142854
3513801005004,3.351666666666667
3513801005005,3.5796551724137933
3513801005006,3.17
3513801005007,3.1352631578947365
