"code_weighting","estabs10","estabs21"
"3534708003005",635,550
"3534708003004",3345,2942
"3523206003002",989,783
"3523206003001",1365,1065
"3529401005012",323,371
"3529401005011",35,43
"3529401005014",122,145
"3529401005013",365,393
"3529401005016",1153,1553
"3529401005015",256,247
"3529401005018",549,787
"3529401005017",327,369
"3529401005019",296,366
"3529401005021",95,179
"3529401005020",126,143
"3529401005001",1954,2100
"3529401005003",185,228
"3529401005002",327,300
"3529401005005",506,585
"3529401005004",878,1109
"3529401005007",221,240
"3529401005006",200,210
"3529401005009",372,397
"3529401005008",321,282
"3529401005010",135,179
"3552809005001",1033,1089
"3552809005003",1581,1969
"3552809005002",808,794
"3552809005005",427,435
"3552809005004",1097,1302
"3552809005007",550,665
"3552809005006",668,518
"3552809005009",489,465
"3552809005008",626,682
"3519600003001",2506,3098
"3519600003002",1555,1653
"3529005005001",827,992
"3529005005003",738,635
"3529005005002",503,568
"3529005005005",409,401
"3529005005004",2368,2882
"3529005005007",923,909
"3529005005006",534,445
"3529005005009",1110,1122
"3529005005008",4757,4416
"3529005005010",735,1001
"3552809005010",603,578
"3511102003002",299,260
"3511102003001",426,418
"3511102003004",2060,2107
"3511102003003",561,675
"3511102003006",2411,2701
"3511102003005",698,897
"3511102003007",811,937
"3516309003002",1091,1177
"3516309003001",155,195
"3516309003004",107,170
"3516309003003",243,338
"3516309003005",294,433
"3539509003001",563,445
"3539509003002",1083,952
"3556453003002",1158,1352
"3556453003001",651,1129
"3549102003001",533,510
"3549102003003",333,355
"3549102003002",482,785
"3549102003005",4023,3948
"3549102003004",1020,1387
"3554805003001",878,751
"3554805003002",603,510
"3527207003001",270,248
"3527207003003",719,643
"3527207003002",753,813
"3527207003004",1904,1758
"3524808003001",1904,1939
"3524808003002",1417,1422
"3522505005001",1214,947
"3522505005003",160,189
"3522505005002",668,707
"3522505005005",112,107
"3522505005004",188,211
"3522505005007",204,247
"3522505005006",88,143
"3522505005009",232,253
"3522505005008",163,155
"3522505005010",157,149
"3522505005012",431,599
"3522505005011",201,247
"3522505005013",124,165
"3540259001001",239,158
"3529302003001",381,301
"3529302003003",1934,1850
"3529302003002",450,660
"3529302003004",1161,1320
"3543402005011",1814,1445
"3543402005010",778,1235
"3543402005013",1763,1504
"3543402005012",2385,2138
"3543402005015",5444,7767
"3543402005014",931,972
"3543402005017",2976,2971
"3543402005016",2656,8211
"3543402005019",893,3096
"3543402005018",1178,1047
"3543402005002",4787,3699
"3543402005001",7315,6130
"3543402005004",910,854
"3543402005003",926,763
"3543402005006",1085,1853
"3543303003002",490,486
"3543402005005",793,776
"3543303003001",404,482
"3543402005008",2668,2871
"3543303003004",590,568
"3543402005007",2002,3744
"3543303003003",422,434
"3543303003006",1787,1602
"3543402005009",1857,2240
"3543303003005",505,422
"3545803003001",510,572
"3545803003003",1633,1514
"3545803003002",203,267
"3545803003005",851,913
"3545803003004",214,316
"3545803003007",1325,1750
"3545803003006",571,447
"3545803003008",1806,1718
"3544103003001",253,184
"3544103003002",556,443
"3526902005002",1624,2208
"3526902005001",1035,1337
"3526902005004",1236,1606
"3526902005003",2485,2629
"3526902005006",6985,7636
"3526902005005",1315,2353
"3509601003001",226,275
"3509601003003",582,670
"3509601003002",758,850
"3509601003004",268,349
"3548500005002",722,517
"3548500005001",40,16
"3548500005004",474,344
"3548500005003",958,819
"3548500005006",5957,6886
"3548500005005",5562,6926
"3548500005008",9730,8465
"3548500005007",8235,8890
"3551702003002",350,465
"3551702003001",2268,2314
"3551702003004",548,517
"3551702003003",413,501
"3551702003006",1776,1678
"3551702003005",1027,1405
"3514403003001",1569,1605
"3514403003002",1413,1378
"3510609005001",2012,1602
"3510609005003",725,874
"3510609005002",585,641
"3510609005005",1406,1535
"3510609005004",1413,1321
"3510609005007",1113,1184
"3510609005006",1440,1677
"3504107003001",993,999
"3504107003003",996,1513
"3504107003002",1708,1549
"3504107003005",1212,1536
"3504107003004",1707,2281
"3504107003007",1345,1601
"3504107003006",457,700
"3509205003001",756,829
"3509205003003",562,1108
"3509205003002",1197,1731
"3550704003001",292,374
"3550704003003",309,391
"3550704003002",1486,1520
"3550704003004",1816,2028
"3530607005001",347,587
"3530607005003",786,759
"3530607005002",323,510
"3530607005005",610,976
"3530607005004",4702,5114
"3530607005007",479,790
"3530607005006",157,335
"3556503003002",177,194
"3530607005009",241,266
"3556503003001",117,134
"3530607005008",108,163
"3556503003004",1618,1897
"3556503003003",712,796
"3536505003002",329,881
"3536505003001",351,465
"3536505003004",2885,3674
"3536505003003",607,1073
"3530607005021",484,604
"3530607005020",1400,1990
"3530607005023",176,145
"3530607005022",1031,1252
"3530607005024",861,1424
"3546801003002",1561,1208
"3546801003001",624,710
"3516200005002",406,423
"3516200005001",370,319
"3516200005004",1051,1289
"3516200005003",414,837
"3516200005006",753,799
"3516200005005",895,1075
"3516200005008",1431,1832
"3516200005007",818,731
"3530607005010",191,312
"3516200005009",626,621
"3530607005012",538,695
"3530607005011",358,458
"3530607005014",125,243
"3530607005013",475,581
"3530607005016",406,712
"3530607005015",225,313
"3530607005018",234,358
"3530607005017",358,362
"3530607005019",354,534
"3516200005011",357,488
"3516200005010",1422,1296
"3501707003002",830,781
"3501707003001",315,256
"3516200005013",549,659
"3516200005012",287,174
"3516200005015",1524,1557
"3516200005014",642,578
"3516200005017",431,361
"3516200005016",1150,1039
"3516200005019",1422,1133
"3516200005018",1343,1724
"3516200005020",4209,4149
"3516200005021",1661,1883
"3537602003001",837,820
"3543907003010",1666,2016
"3537602003003",1393,1369
"3537602003002",623,576
"3543907003002",142,246
"3543907003001",270,224
"3543907003004",336,365
"3543907003003",4503,4581
"3543907003006",669,666
"3543907003005",488,509
"3543907003008",345,637
"3543907003007",691,682
"3543907003009",263,406
"3538709005002",1848,2077
"3538709005001",3955,4643
"3538709005004",705,638
"3538709005003",2611,3016
"3538709005006",402,392
"3538709005005",194,267
"3538709005008",793,1110
"3538709005007",567,631
"3538709005009",370,449
"3525003003001",323,335
"3525003003003",277,259
"3525003003002",175,252
"3525003003005",719,932
"3525003003004",1540,1675
"3531100003002",650,706
"3531100003001",1052,1477
"3531308003002",2517,2598
"3531308003001",1682,1727
"3538709005020",589,682
"3515301001001",126,95
"3538709005011",862,1261
"3538709005010",90,127
"3538709005013",673,772
"3538709005012",1093,1314
"3538709005015",296,306
"3538709005014",582,762
"3538709005017",492,748
"3538709005016",1488,1462
"3538709005019",1693,2008
"3538709005018",259,328
"3555000003001",808,818
"3555000003003",1919,1863
"3555000003002",1302,1143
"3518206003002",530,544
"3518206003001",741,721
"3509007003001",157,260
"3509007003003",990,1435
"3509007003002",346,542
"3509007003004",965,1134
"3505708005010",620,520
"3505708005012",8372,14700
"3505708005011",969,1416
"3505708005013",611,540
"3525706003001",2262,1745
"3525706003002",717,686
"3505708005001",2166,3062
"3505708005003",266,358
"3505708005002",513,1011
"3505708005005",392,381
"3505708005004",316,311
"3552205005001",1916,2340
"3505708005007",626,542
"3505708005006",487,440
"3552205005003",721,1160
"3505708005009",920,1098
"3552205005002",812,1104
"3505708005008",1315,1637
"3552205005005",2640,5689
"3552205005004",687,1349
"3552205005007",833,972
"3552205005006",1429,1682
"3552205005009",523,863
"3552205005008",1128,1142
"3522703003001",1379,1251
"3522703003002",3894,4578
"3524006003001",604,1133
"3524006003002",1444,2079
"3552205005010",6874,7244
"3552205005012",1627,1768
"3552205005011",2557,2625
"3552205005014",468,650
"3552205005013",653,685
"3552205005016",1803,1694
"3552205005015",1135,1012
"3552205005018",1825,2656
"3552205005017",1328,2729
"3552205005019",1024,1645
"3518800005002",1148,976
"3518800005001",6164,7637
"3518800005004",1185,1357
"3518800005003",1784,1757
"3518800005006",562,749
"3518800005005",924,1283
"3518800005008",955,1149
"3518800005007",1734,2223
"3518800005009",2610,3070
"3546603003002",1420,1601
"3546603003001",416,427
"3518800005020",688,759
"3518800005022",1888,1906
"3518800005021",1175,1327
"3518800005024",3139,2945
"3518800005023",1026,1177
"3518800005026",278,269
"3518800005025",978,1220
"3518800005028",466,475
"3518800005027",1543,1937
"3518800005029",1057,1418
"3505906003001",477,517
"3505906003003",995,967
"3505906003002",2176,1954
"3500105003001",547,583
"3518800005011",2080,2929
"3518800005010",1980,2114
"3500105003002",2055,1951
"3518800005013",899,773
"3518800005012",2260,2639
"3518800005015",763,955
"3518800005014",768,721
"3518800005017",727,820
"3518800005016",413,461
"3518800005019",1112,1479
"3518800005018",532,797
"3539301003001",1267,1438
"3539301003003",695,787
"3539301003002",236,267
"3539301003004",1947,1985
"3503802003002",1759,1619
"3503802003001",1046,610
"3518800005030",583,736
"3552502005001",7188,7904
"3552502005003",637,740
"3552502005002",1168,1489
"3530706003001",273,305
"3530706003003",356,407
"3530706003002",188,256
"3530706003005",663,646
"3530706003004",504,527
"3530706003007",1738,1815
"3530706003006",1854,2053
"3530706003008",455,588
"3515186003002",852,894
"3515186003001",1759,1509
"3555406003001",575,522
"3555406003003",1812,2303
"3555406003002",691,991
"3555406003004",1268,1503
"3544400001001",451,524
"3524402005001",3929,3162
"3524402005003",410,463
"3524402005002",886,1088
"3524402005005",1372,1434
"3524402005004",192,251
"3524402005007",896,1542
"3524402005006",238,301
"3524402005008",369,663
"3516408003002",146,224
"3516408003001",118,151
"3526803003002",1025,1029
"3516408003004",216,404
"3526803003001",619,494
"3516408003003",169,234
"3516408003006",712,900
"3526803003003",2211,2162
"3516408003005",908,1074
"3556206003002",529,954
"3556206003001",678,859
"3556206003004",890,1456
"3556206003003",2502,2945
"3556206003005",2323,3383
"3550100003001",764,549
"3550100003002",1874,1327
"3540002001001",1194,1571
"3547304003001",2310,1424
"3547304003003",10731,4591
"3547304003002",1210,526
"3547304003004",7146,6127
"3510807003001",1293,1265
"3510807003002",676,540
"3513801005011",168,220
"3513801005010",686,695
"3513801005013",230,228
"3513801005012",414,428
"3513801005015",443,432
"3513801005014",391,377
"3513801005017",704,773
"3513801005016",1155,1174
"3513801005019",406,345
"3513801005018",343,404
"3513801005002",466,394
"3513801005001",185,171
"3513801005004",316,313
"3513801005003",865,759
"3513801005006",1414,1762
"3513801005005",346,389
"3513801005008",1059,1244
"3513801005007",863,903
"3513801005009",736,826
"3513801005020",241,224
"3513801005022",279,310
"3513801005021",564,539
"3530300003001",1122,1266
"3530300003002",1848,2416
"3525300003001",533,663
"3525300003003",920,788
"3525300003002",805,629
"3525300003005",582,731
"3525300003004",3052,2533
"3525300003007",1579,1615
"3525300003006",1207,1063
"3505203003001",1119,1172
"3505203003002",573,523
"3551504003002",1339,922
"3551504003001",701,627
"3550308005001",17079,14377
"3550308005003",18340,17065
"3550308005002",3464,3711
"3550308005005",10484,10406
"3550308005004",8661,7866
"3550308005007",3286,4107
"3550308005006",4228,4502
"3550308005009",2098,4541
"3550308005008",3587,4062
"3550308005021",7093,7801
"3550308005020",4461,5575
"3550308005023",7879,9925
"3550308005022",6094,9380
"3550308005025",8431,10711
"3550308005024",8522,13450
"3550308005027",2923,3192
"3550308005026",4099,4752
"3550308005029",4900,8285
"3550308005028",2738,3657
"3550308005010",4885,5598
"3550308005012",5258,6310
"3550308005011",4060,4754
"3550308005014",4368,4376
"3550308005013",8787,12583
"3550308005016",6118,6544
"3550308005015",4072,5362
"3550308005018",4092,5709
"3550308005017",5113,6461
"3550308005019",2973,3571
"3550308005041",2478,2651
"3550308005040",4552,5883
"3550308005043",3533,4949
"3550308005042",4031,4703
"3550308005045",1947,2437
"3550308005044",3379,3923
"3550308005047",5868,7267
"3550308005046",7004,9049
"3550308005049",8258,10476
"3550308005048",5014,5932
"3550308005030",3837,4759
"3550308005032",1683,1884
"3550308005031",3972,3993
"3550308005034",1571,1950
"3550308005033",4772,5038
"3550308005036",4815,6501
"3550308005035",2649,2869
"3550308005038",5713,7233
"3550308005037",3630,5574
"3550308005039",4786,6442
"3550308005061",2588,3259
"3550308005060",1944,1928
"3550308005063",4154,5411
"3550308005062",3158,3341
"3550308005065",4251,5233
"3550308005064",6213,7342
"3550308005067",2439,2195
"3550308005066",2340,2724
"3550308005069",1909,1671
"3550308005068",2173,1979
"3550209003001",731,652
"3550209003002",834,686
"3550308005050",18913,30617
"3550308005052",5548,7210
"3550308005051",7914,10353
"3550308005054",4444,5981
"3550308005053",14103,21105
"3550308005056",3652,4524
"3550308005055",3915,5186
"3550308005058",8515,9923
"3550308005057",2550,3277
"3550308005059",4281,5693
"3550308005081",1884,2124
"3550308005080",2197,2631
"3550308005083",2035,2602
"3550308005082",1545,1713
"3550308005085",3378,3802
"3550308005084",4345,4909
"3550308005087",1276,1362
"3550308005086",460,501
"3550308005089",717,994
"3550308005088",1140,1093
"3550308005070",2354,2557
"3550308005072",1260,1192
"3550308005071",3748,3543
"3550308005074",2525,2979
"3550308005073",1312,1442
"3550308005076",3074,3433
"3550308005075",1792,2366
"3550308005078",3171,3828
"3550308005077",4195,5440
"3550308005079",2246,2287
"3505500003001",479,497
"3505500003003",2127,2274
"3505500003002",1699,1943
"3505500003005",1697,1756
"3505500003004",644,951
"3505500003006",989,1053
"3533908003002",1741,1818
"3533908003001",1563,1700
"3504008003001",844,926
"3504008003003",1989,2214
"3504008003002",796,830
"3504008003004",2226,2148
"3522406003001",418,436
"3522406003003",840,742
"3522406003002",605,526
"3522406003005",2359,2183
"3522406003004",1311,1780
"3554102003001",458,556
"3554102003003",187,239
"3554102003002",445,531
"3554102003005",312,323
"3554102003004",204,207
"3554102003007",500,486
"3554102003006",187,180
"3554102003009",2414,2391
"3554102003008",463,797
"3552106003001",1037,974
"3554102003010",363,583
"3552106003002",1268,1169
"3554102003012",738,936
"3554102003011",1648,2616
"3554102003014",546,617
"3554102003013",3294,2842
"3530805003001",1806,1933
"3530805003003",1068,1367
"3530805003002",1873,2103
"3530805003004",268,279
"3549805005010",623,768
"3549805005012",410,553
"3549805005011",1034,807
"3549805005014",692,832
"3549805005013",415,292
"3549805005016",188,194
"3549805005015",300,326
"3549805005018",2246,2022
"3549805005017",535,644
"3549805005019",1011,968
"3506359003002",1149,1403
"3506359003001",1188,1968
"3549805005001",5596,6034
"3549805005003",782,760
"3549805005002",2363,2822
"3549805005005",1394,1815
"3549805005004",873,1211
"3549805005007",1680,3357
"3549805005006",1245,1576
"3549805005009",2785,2414
"3549805005008",2433,2722
"3534302003001",604,702
"3534302003002",1929,1865
"3549805005021",769,2066
"3549805005020",974,835
"3549805005023",710,937
"3549805005022",574,1497
"3505609003001",310,367
"3505609003002",687,875
"3557105003001",590,657
"3557105003003",562,808
"3557105003002",705,732
"3557105003005",1981,1839
"3557105003004",1065,1029
"3527306003001",1198,3105
"3527306003002",363,390
"3550902001001",1052,1038
"3502507003001",1356,907
"3502507003002",1561,1175
"3535606001001",824,707
"3537305003001",1389,1236
"3537305003003",858,954
