"";"areap";"domicilio01_V019";"domicilio01_V020";"domicilio01_V021";"domicilio01_V022";"domicilio01_V023";"domicilio01_V017";"domicilio01_V018";"domicilio01_V119";"domicilio01_V158";"domicilio01_V197";"domicilio01_V026";"domicilio01_V027";"domicilio01_V028";"domicilio01_V029";"domicilio01_V030";"domicilio01_V031";"domicilio01_V032";"domicilio01_V033";"fcu";"DPP0";"DPP1";"DPP2";"DPP3";"DPP4";"DPP5";"reg"
"7357";"3553658001001";0;0;0;0;2;803;2;654;0;0;122;23;1;0;1;0;0;0;0;0;0;654;0;122;25;"3"
"7358";"3553708003001";4;0;1;5;17;4333;4;3565;7;3;641;100;11;2;0;0;2;0;0;0;0;3572;3;641;115;"3"
"7359";"3553708003002";700;22;58;63;3;5460;60;4533;13;16;1463;240;49;15;8;1;0;0;0;0;0;4546;16;1463;313;"3"
"7360";"3553708003003";50;2;4;0;2;6585;43;3381;32;34;1983;926;202;70;24;12;7;1;0;0;0;3413;34;1983;1242;"3"
"7361";"3553807001001";613;37;14;4;25;5987;188;4988;68;9;1401;262;57;15;8;1;1;1;0;0;0;5056;9;1401;345;"3"
"7362";"3553856001001";537;0;1;0;4;694;189;1181;0;21;137;12;2;5;0;1;0;0;0;0;0;1181;21;137;20;"3"
"7363";"3553906001001";100;0;1;0;1;1840;78;1597;0;0;363;51;5;0;1;0;0;0;0;0;0;1597;0;363;57;"3"
"7364";"3553955001001";221;1;19;0;0;3712;20;3125;77;6;652;95;9;6;2;0;0;0;0;0;0;3202;6;652;112;"3"
"7365";"3554003003001";2;0;1;1;0;4263;15;2549;0;0;1381;271;62;12;3;1;0;0;0;0;0;2549;0;1381;349;"3"
"7366";"3554003003002";5;0;207;5;1;10324;27;6066;11;48;3052;980;243;70;27;9;3;3;0;0;0;6077;48;3052;1335;"3"
"7367";"3554003003003";1425;17;5;4;6;5178;1590;5840;11;2;1592;403;187;76;43;13;15;7;0;0;0;5851;2;1592;744;"3"
"7368";"3554003003004";32;10;4;2;4;9307;18;6065;60;9;2650;473;75;12;4;0;0;0;0;0;0;6125;9;2650;564;"3"
"7369";"3554102003001";13;0;0;1;2;4111;21;1934;97;152;1412;412;105;20;6;2;0;1;0;0;0;2031;152;1412;546;"3"
"7370";"3554102003002";19;2;10;2;4;5461;111;3467;7;13;1726;300;51;10;2;0;0;1;0;0;0;3474;13;1726;364;"3"
"7371";"3554102003003";13;0;32;0;2;4027;15;2655;1;11;1180;180;38;7;0;1;0;0;0;0;0;2656;11;1180;226;"3"
"7372";"3554102003004";16;0;0;0;5;4228;20;2931;4;8;1123;168;21;5;1;0;0;0;0;0;0;2935;8;1123;195;"3"
"7373";"3554102003005";41;4;5;3;4;4203;43;2548;1;9;1317;319;74;16;1;0;0;0;0;0;0;2549;9;1317;410;"3"
"7374";"3554102003006";7;68;3;3;4;4264;9;2843;174;4;1110;187;25;7;0;0;1;0;0;0;0;3017;4;1110;220;"3"
"7375";"3554102003007";26;1;0;12;0;4392;49;2194;38;216;1635;306;61;13;2;0;0;1;0;0;0;2232;216;1635;383;"3"
"7376";"3554102003008";24;14;75;0;0;4426;64;2559;33;34;1495;364;89;22;3;1;0;0;0;0;0;2592;34;1495;479;"3"
"7377";"3554102003009";24;1;10;1;1;6223;34;2397;17;252;2469;846;221;56;13;4;2;2;0;0;0;2414;252;2469;1144;"3"
"7378";"3554102003010";1315;113;126;24;6;2626;1330;3785;16;4;1089;455;108;35;12;7;1;0;0;0;0;3801;4;1089;618;"3"
"7379";"3554102003011";172;8;56;2;3;13114;220;5655;148;1613;4503;1056;349;141;35;7;1;1;0;0;0;5803;1613;4503;1590;"3"
"7380";"3554102003012";58;1;38;1;5;4675;46;2296;10;221;1626;498;117;34;3;0;2;0;0;0;0;2306;221;1626;654;"3"
"7381";"3554102003013";55;4;14;1;1;8309;41;3165;16;404;2822;1472;339;125;44;18;4;3;0;0;0;3181;404;2822;2005;"3"
"7382";"3554102003014";412;5;15;0;5;8552;110;5549;96;195;2491;583;131;27;6;4;1;1;0;0;0;5645;195;2491;753;"3"
"7383";"3554201001001";303;40;105;53;8;866;11;1136;0;0;194;27;3;0;0;0;0;0;0;0;0;1136;0;194;30;"3"
"7384";"3554300001001";1308;7;0;8;17;5199;93;4998;279;1;1016;219;31;8;1;2;0;1;0;0;0;5277;1;1016;262;"3"
"7385";"3554409001001";127;0;4;0;2;2554;12;2098;0;0;497;76;16;1;3;0;0;0;0;0;0;2098;0;497;96;"3"
"7386";"3554508003001";585;33;18;17;3;4511;212;3267;6;39;1457;423;109;43;17;8;1;1;0;0;0;3273;39;1457;602;"3"
"7387";"3554508003002";336;3;5;4;4;5575;184;3292;3;15;1777;651;216;78;28;9;3;5;0;0;0;3295;15;1777;990;"3"
"7388";"3554607001001";156;26;2;3;0;623;67;705;0;0;148;17;3;0;2;0;0;0;0;0;0;705;0;148;22;"3"
"7389";"3554656001001";232;7;8;14;1;476;47;600;0;0;147;25;6;3;0;0;0;0;0;0;0;600;0;147;34;"3"
"7390";"3554706001001";173;20;46;1;3;2465;227;1956;1;0;747;181;30;5;3;3;0;4;0;0;0;1957;0;747;226;"3"
"7391";"3554755001001";36;0;0;0;1;423;4;357;0;0;89;16;0;0;0;0;0;0;0;0;0;357;0;89;16;"3"
"7392";"3554805003001";1077;75;22;17;15;2286;759;2835;6;2;992;259;79;19;5;3;2;0;0;0;0;2841;2;992;367;"3"
"7393";"3554805003002";30;9;59;2;5;5874;384;3272;18;97;1846;687;270;103;34;12;6;0;1;29;3;3290;97;1846;1112;"3"
"7394";"3554904001001";294;0;0;0;3;1561;5;1252;0;0;509;79;11;3;0;1;1;0;0;0;0;1252;0;509;95;"3"
"7395";"3554953001001";1099;6;22;22;4;595;141;1421;6;2;353;69;26;3;2;0;0;0;0;0;0;1427;2;353;100;"3"
"7396";"3555000003001";6;0;5;0;1;4091;9;1962;4;10;1427;515;119;53;15;2;3;0;0;0;0;1966;10;1427;707;"3"
"7397";"3555000003002";11;1;0;3;2;7931;16;5143;0;6;1937;575;159;59;20;12;2;3;0;0;0;5143;6;1937;830;"3"
"7398";"3555000003003";480;2;0;12;9;7588;653;5720;3;56;2136;573;151;50;11;6;0;2;0;0;0;5723;56;2136;793;"3"
"7399";"3555109001001";582;1;0;2;2;3898;77;2884;2;0;1203;362;65;17;5;3;0;1;0;0;0;2886;0;1203;453;"3"
"7400";"3555208001001";115;0;0;2;0;577;9;495;0;0;168;30;6;0;2;0;0;0;0;0;0;495;0;168;38;"3"
"7401";"3555307001001";174;1;0;1;1;515;16;505;0;0;171;29;1;0;0;0;0;0;0;0;0;505;0;171;30;"3"
"7402";"3555356001001";173;0;0;0;2;1411;17;1253;2;0;297;34;11;1;0;0;1;0;0;0;0;1255;0;297;47;"3"
"7403";"3555406003001";1174;34;8;14;8;389;2765;2882;13;45;1064;223;65;28;5;5;2;2;0;0;0;2895;45;1064;330;"3"
"7404";"3555406003002";3418;23;19;19;7;336;1862;3673;77;90;1308;350;83;35;18;8;4;3;0;0;0;3750;90;1308;501;"3"
"7405";"3555406003003";1642;9;160;1;19;2025;2428;3300;12;466;1670;527;187;55;13;8;4;0;0;0;0;3312;466;1670;794;"3"
"7406";"3555406003004";2435;49;230;9;9;4020;1903;5482;23;182;2219;489;154;33;11;1;1;0;0;0;0;5505;182;2219;689;"3"
"7407";"3555505001001";378;9;3;5;2;1021;22;1066;0;0;272;56;7;3;2;0;0;0;0;0;0;1066;0;272;68;"3"
"7408";"3555604001001";28;5;2;2;0;2878;195;2046;0;0;819;184;30;15;4;2;2;0;0;0;0;2046;0;819;237;"3"
"7409";"3555703001001";101;0;0;1;0;400;7;411;0;0;87;7;1;0;1;0;0;0;0;0;0;411;0;87;9;"3"
"7410";"3555802001001";300;3;0;1;0;2541;180;2083;0;0;728;178;25;5;0;0;1;0;0;0;0;2083;0;728;209;"3"
"7411";"3555901001001";35;1;2;0;0;365;35;323;0;0;92;18;3;1;1;0;0;0;0;0;0;323;0;92;23;"3"
"7412";"3556008001001";317;0;3;0;6;3779;91;2646;1;1;1179;293;45;14;3;3;1;1;0;0;0;2647;1;1179;360;"3"
"7413";"3556107001001";259;1;0;0;1;3224;68;2487;0;66;802;144;32;3;4;3;1;1;0;0;0;2487;66;802;188;"3"
"7414";"3556206003001";0;0;2;2;0;5686;13;2975;18;478;1675;460;85;12;0;0;0;0;0;0;0;2993;478;1675;557;"3"
"7415";"3556206003002";47;0;0;3;2;6035;222;3544;52;0;1569;649;300;138;25;3;0;0;0;0;0;3596;0;1569;1115;"3"
"7416";"3556206003003";9;1;1;0;0;6222;12;2378;20;643;1910;882;293;78;22;4;3;2;0;0;0;2398;643;1910;1284;"3"
"7417";"3556206003004";1454;4;29;9;12;4063;1834;3654;33;929;1399;636;300;177;71;37;13;19;0;0;0;3687;929;1399;1253;"3"
"7418";"3556206003005";74;0;16;3;3;7721;154;3047;6;494;2110;1117;605;323;147;47;13;7;0;0;0;3053;494;2110;2259;"3"
"7419";"3556305001001";350;2;0;2;17;5756;38;4521;0;0;1185;317;50;20;6;1;0;1;0;0;0;4521;0;1185;395;"3"
"7420";"3556354001001";1346;49;185;4;10;1031;149;2162;2;2;471;93;19;8;2;0;0;1;0;0;0;2164;2;471;123;"3"
"7421";"3556404003001";4;0;1;0;2;4499;23;3636;14;2;755;103;6;5;3;0;0;0;0;0;0;3650;2;755;117;"3"
"7422";"3556404003002";495;44;59;5;0;7106;122;4906;2;89;2036;607;125;42;16;1;1;0;0;0;0;4908;89;2036;792;"3"
"7423";"3556453003001";523;27;203;5;2;2654;2792;3408;76;0;1543;659;296;140;38;21;6;9;0;0;0;3484;0;1543;1169;"3"
"7424";"3556453003002";850;92;222;25;10;3210;1926;4626;20;19;1249;303;68;13;4;6;0;1;0;0;0;4646;19;1249;395;"3"
"7425";"3556503003001";212;4;37;6;3;3912;163;3529;3;2;687;93;14;2;0;0;0;0;0;0;0;3532;2;687;109;"3"
"7426";"3556503003002";466;246;499;46;7;2868;551;3907;9;8;620;78;9;2;0;0;0;0;3;623;183;3916;8;620;89;"3"
"7427";"3556503003003";196;67;34;1;2;8317;285;6135;5;118;2147;382;61;13;5;0;1;0;0;0;0;6140;118;2147;462;"3"
"7428";"3556503003004";167;24;89;55;7;12877;471;9719;28;69;3137;580;86;22;4;1;0;0;3;8;341;9747;69;3137;693;"3"
"7429";"3556602001001";314;29;4;26;2;2769;146;2184;7;1;776;203;43;15;5;4;0;0;0;0;0;2191;1;776;270;"3"
"7430";"3556701003001";388;0;5;5;2;2467;1533;1348;64;33;1262;782;500;235;107;37;10;9;0;0;0;1412;33;1262;1680;"3"
"7431";"3556701003002";377;1;17;1;1;5682;318;4001;15;197;1384;421;203;90;44;23;5;1;0;0;0;4016;197;1384;787;"3"
"7432";"3556701003003";105;0;0;4;2;7772;696;3954;17;281;2283;1029;530;287;114;40;14;4;0;0;0;3971;281;2283;2018;"3"
"7433";"3556800001001";102;0;5;0;1;5185;86;3646;9;0;1297;312;67;26;6;1;0;1;0;0;0;3655;0;1297;413;"3"
"7434";"3556909001001";107;30;3;1;3;1924;18;1576;0;0;396;88;13;7;3;0;0;0;0;0;0;1576;0;396;111;"3"
"7435";"3556958001001";103;0;0;0;0;449;6;438;0;0;102;13;1;0;0;0;0;0;0;0;0;438;0;102;14;"3"
"7436";"3557006003001";332;204;102;0;6;3341;358;3230;61;1;785;137;42;21;12;2;2;6;2;314;167;3291;1;785;222;"3"
"7437";"3557006003002";73;19;4;4;7;4103;75;2896;2;113;1041;141;20;0;0;1;0;0;0;0;0;2898;113;1041;162;"3"
"7438";"3557006003003";57;23;1;22;5;4434;19;3091;41;61;1105;204;20;0;0;1;0;0;1;44;32;3132;61;1105;225;"3"
"7439";"3557006003004";101;4;14;2;2;4277;34;2551;86;332;972;239;55;33;5;2;1;0;1;65;111;2637;332;972;335;"3"
"7440";"3557006003005";16;44;12;6;1;6221;26;3730;5;147;1777;479;121;22;7;1;0;0;1;4;66;3735;147;1777;630;"3"
"7441";"3557006003006";26;38;33;6;2;7816;83;5144;10;249;2118;383;62;7;5;1;0;0;0;0;0;5154;249;2118;458;"3"
"7442";"3557105003001";14;0;0;1;1;4293;7;2082;0;42;1297;656;135;58;18;5;0;1;1;0;58;2082;42;1297;873;"3"
"7443";"3557105003002";3;0;0;0;2;4159;4;2340;0;65;1246;409;66;25;2;3;0;0;0;0;0;2340;65;1246;505;"3"
"7444";"3557105003003";781;3;4;5;3;4992;114;3782;6;3;1474;489;86;29;4;2;1;1;0;0;0;3788;3;1474;612;"3"
"7445";"3557105003004";14;0;1;2;8;7000;81;4481;1;59;1882;540;85;26;9;1;0;0;0;0;0;4482;59;1882;661;"3"
"7446";"3557105003005";11;0;0;0;0;7612;29;4188;8;244;2171;827;139;44;17;3;3;0;0;0;0;4196;244;2171;1033;"3"
"7447";"3557154001001";120;0;1;0;0;620;38;537;0;0;192;46;4;0;0;0;0;0;0;0;0;537;0;192;50;"3"
"7448";"3557204001001";221;2;65;1;2;3386;32;2520;0;0;835;218;54;8;8;0;0;0;0;0;0;2520;0;835;288;"3"
"7449";"3557303001001";282;10;31;0;3;2536;48;2121;4;1;658;91;22;5;0;0;0;0;0;0;0;2125;1;658;118;"3"
"7450";"4100103001001";1437;3;228;35;8;621;165;2084;0;0;310;58;8;2;2;0;0;0;0;0;0;2084;0;310;70;"4"
"7451";"4100202001001";645;145;310;46;85;177;566;1536;0;0;210;37;10;2;1;1;1;2;0;0;0;1536;0;210;54;"4"
"7452";"4100301001001";1984;49;60;39;40;30;357;2039;0;6;302;47;13;0;0;1;0;0;0;0;0;2039;6;302;61;"4"
"7453";"4100400003001";1315;291;233;99;13;303;2604;3763;2;308;650;83;17;1;2;0;0;0;2;142;51;3765;308;650;103;"4"
"7454";"4100400003002";1094;439;160;17;15;856;2574;4351;0;19;643;73;15;8;1;0;0;0;1;28;171;4351;19;643;97;"4"
"7455";"4100400003003";2888;136;66;98;81;3237;3564;8081;8;5;1295;209;59;19;2;0;3;2;1;6;54;8089;5;1295;294;"4"
"7456";"4100400003004";2397;543;444;41;22;2249;4620;7979;16;46;1631;382;108;49;19;9;3;0;6;277;1029;7995;46;1631;570;"4"
"7457";"4100459001001";1243;31;0;5;72;6;23;1082;1;3;136;24;4;0;0;0;0;0;0;0;0;1083;3;136;28;"4"
"7458";"4100509001001";5406;7;2;20;6;1179;46;5144;2;3;1185;243;34;4;3;2;0;0;0;0;0;5146;3;1185;286;"4"
"7459";"4100608001001";1708;6;0;7;6;2180;400;3302;1;2;750;203;23;9;3;1;0;0;0;0;0;3303;2;750;239;"4"
"7460";"4100707001001";2263;6;0;7;4;903;61;2565;1;3;441;141;20;6;2;2;1;0;0;0;0;2566;3;441;172;"4"
"7461";"4100806001001";2902;10;1;4;60;88;69;2090;0;0;641;100;24;4;1;3;2;0;0;0;0;2090;0;641;134;"4"
"7462";"4100905001001";1170;2;0;21;12;8;321;1284;0;0;189;23;5;3;0;0;0;0;0;0;0;1284;0;189;31;"4"
"7463";"4101002001001";2115;20;2;18;18;1587;1632;4345;0;61;766;138;27;6;2;0;0;0;0;0;0;4345;61;766;173;"4"
"7464";"4101051001001";665;0;1;5;0;14;253;784;0;0;132;19;1;0;1;0;0;0;0;0;0;784;0;132;21;"4"
"7465";"4101101001001";2774;6;2;2;6;3291;581;4694;49;2;1378;411;87;24;2;1;1;0;0;0;0;4743;2;1378;526;"4"
"7466";"4101150001001";906;1;0;0;0;6;11;719;0;0;168;32;4;0;1;0;0;0;0;0;0;719;0;168;37;"4"
"7467";"4101200001001";610;419;345;34;49;2393;1925;4390;16;29;943;187;40;14;2;2;1;1;0;0;0;4406;29;943;247;"4"
"7468";"4101309001001";1853;17;1;128;37;7;380;1933;1;4;189;19;2;0;0;0;0;0;0;0;0;1934;4;189;21;"4"
"7469";"4101408003001";3150;13;0;13;12;23;949;3452;0;14;557;89;14;3;1;0;0;0;0;0;0;3452;14;557;107;"4"
"7470";"4101408003002";230;0;0;0;1;4361;318;2179;1;225;1661;623;153;42;13;3;2;0;0;0;0;2180;225;1661;836;"4"
"7471";"4101408003003";3057;6;8;28;8;1138;172;3014;1;17;897;319;88;35;15;0;1;0;0;0;0;3015;17;897;458;"4"
"7472";"4101408003004";3159;3;7;4;3;130;921;3449;0;3;682;63;10;1;0;0;0;0;0;0;0;3449;3;682;74;"4"
"7473";"4101408003005";3594;0;0;0;1;58;548;3585;0;3;526;52;3;1;0;0;0;0;0;0;0;3585;3;526;56;"4"
"7474";"4101408003006";3132;0;1;2;4;2904;741;4250;17;90;1835;444;103;21;3;1;0;1;0;0;0;4267;90;1835;573;"4"
"7475";"4101408003007";5562;1;1;1;3;2956;1260;6895;0;150;1987;573;102;32;12;5;3;0;0;0;0;6895;150;1987;727;"4"
"7476";"4101507003001";816;0;0;1;0;2230;1214;2873;4;17;1077;260;21;5;1;0;0;1;0;0;0;2877;17;1077;288;"4"
"7477";"4101507003002";2907;1;0;3;4;193;1325;3597;0;2;695;117;7;4;1;0;0;0;0;0;0;3597;2;695;129;"4"
"7478";"4101507003003";450;0;0;0;1;3789;305;2144;3;290;1251;575;179;66;21;4;4;2;0;0;0;2147;290;1251;851;"4"
"7479";"4101507003004";4573;3;0;1;2;1133;716;4550;1;93;1355;361;40;10;1;1;0;0;0;0;0;4551;93;1355;413;"4"
"7480";"4101507003005";1054;0;0;0;3;4654;674;3413;4;43;1869;838;146;40;12;6;3;0;0;0;0;3417;43;1869;1045;"4"
"7481";"4101507003006";3849;2;0;0;0;2010;1228;5481;8;39;1324;203;25;1;1;0;0;0;0;0;0;5489;39;1324;230;"4"
"7482";"4101606001001";4694;49;55;17;17;2571;543;6249;139;36;1077;218;40;18;7;0;0;2;0;0;0;6388;36;1077;285;"4"
"7483";"4101655001001";1003;25;13;11;4;14;86;962;3;0;118;18;3;1;0;0;0;0;0;0;0;965;0;118;22;"4"
"7484";"4101705001001";3487;17;1;25;4;792;31;3410;2;4;750;136;17;8;0;0;0;0;0;0;0;3412;4;750;161;"4"
"7485";"4101804003001";522;131;19;59;11;3213;1236;4291;5;169;608;79;9;1;1;0;0;0;0;0;0;4296;169;608;90;"4"
"7486";"4101804003002";1420;36;12;16;34;877;2100;3393;2;1;770;137;33;11;1;2;1;0;1;35;16;3395;1;770;185;"4"
"7487";"4101804003003";452;112;5;9;2;3413;732;3590;5;9;897;174;27;4;2;2;2;0;0;0;0;3595;9;897;211;"4"
"7488";"4101804003004";409;135;28;113;5;4136;1031;3700;259;335;1135;323;57;16;7;2;1;3;0;0;0;3959;335;1135;409;"4"
"7489";"4101804003005";749;375;128;70;16;3107;2622;5704;22;16;1142;111;16;7;1;1;1;0;0;0;0;5726;16;1142;137;"4"
"7490";"4101804003006";542;170;40;11;24;4993;2069;6491;1;2;1120;157;23;5;0;0;0;0;4;179;529;6492;2;1120;185;"4"
"7491";"4101853001001";755;9;1;0;9;6;23;650;0;2;73;15;1;1;0;0;0;0;0;0;0;650;2;73;17;"4"
"7492";"4101903001001";2288;12;132;44;13;2348;461;3731;1;6;1138;293;59;17;6;1;2;0;0;0;0;3732;6;1138;378;"4"
"7493";"4102000003001";2447;1;0;3;2;497;1566;3762;3;0;643;84;12;2;2;1;1;0;0;0;0;3765;0;643;102;"4"
"7494";"4102000003002";3541;4;0;7;1;2653;407;4152;11;99;1671;542;87;23;4;1;1;0;0;0;0;4163;99;1671;658;"4"
"7495";"4102109001001";3133;4;0;2;3;4891;82;5656;1;25;1758;531;106;20;2;3;1;0;0;0;0;5657;25;1758;663;"4"
"7496";"4102208001001";1283;1;0;0;1;8;6;938;0;0;282;71;4;3;0;0;0;0;0;0;0;938;0;282;78;"4"
"7497";"4102307001001";654;14;20;4;22;748;2062;2810;1;1;496;90;10;5;0;0;1;0;0;0;0;2811;1;496;106;"4"
"7498";"4102406003001";1044;17;37;10;7;3154;243;3494;1;8;781;145;48;7;1;1;0;2;0;0;0;3495;8;781;204;"4"
"7499";"4102406003002";165;0;1;5;2;5314;75;3529;1;38;1338;481;103;38;13;8;0;0;0;0;0;3530;38;1338;643;"4"
"7500";"4102505001001";2574;19;0;21;18;789;778;3484;0;4;479;125;17;4;2;0;0;1;0;0;0;3484;4;479;149;"4"
"7501";"4102604001001";1284;45;2;8;13;439;1129;2010;2;86;580;122;27;6;1;0;0;1;0;0;0;2012;86;580;157;"4"
"7502";"4102703001001";645;1;3;2;2;6;209;653;0;0;185;20;4;1;0;0;0;0;0;0;0;653;0;185;25;"4"
"7503";"4102752001001";1177;24;0;1;16;0;27;983;4;0;135;8;2;0;0;0;0;0;0;0;0;987;0;135;10;"4"
"7504";"4102802001001";2698;8;0;6;8;2046;37;3588;40;13;827;251;35;17;0;0;0;0;0;0;0;3628;13;827;303;"4"
"7505";"4102901001001";1404;89;73;73;23;1094;1722;3533;9;29;462;79;16;8;2;0;1;0;0;0;0;3542;29;462;106;"4"
"7506";"4103008001001";1505;0;0;0;4;8;2;1150;4;2;282;61;6;1;0;0;0;0;0;0;0;1154;2;282;68;"4"
"7507";"4103024001001";804;9;3;2;8;0;10;678;2;8;109;7;1;0;0;0;0;0;0;0;0;680;8;109;8;"4"
"7508";"4103040001001";1787;17;2;9;76;11;15;1448;0;3;115;21;2;0;0;0;0;0;0;0;0;1448;3;115;23;"4"
"7509";"4103057001001";2097;11;6;5;17;50;287;2011;1;6;354;60;7;1;2;0;0;0;0;0;0;2012;6;354;70;"4"
"7510";"4103107001001";1127;75;27;21;34;400;1560;2607;1;6;402;69;18;5;1;0;1;1;0;0;0;2608;6;402;95;"4"
"7511";"4103156001001";1027;16;2;41;21;2;82;985;3;0;109;8;4;0;0;0;0;0;0;0;0;988;0;109;12;"4"
"7512";"4103206001001";1600;4;2;1;0;20;438;1706;0;4;304;43;1;1;1;0;0;0;0;0;0;1706;4;304;46;"4"
"7513";"4103222001001";402;7;4;9;4;1;599;753;0;7;199;45;6;3;1;0;0;0;0;0;0;753;7;199;55;"4"
"7514";"4103305001001";2347;3;0;12;2;20;340;2125;8;2;471;96;7;2;1;0;0;0;0;0;0;2133;2;471;106;"4"
"7515";"4103354001001";1730;4;1;10;12;37;48;1476;0;9;255;40;10;1;1;0;0;0;0;0;0;1476;9;255;52;"4"
"7516";"4103370001001";1046;2;0;7;0;12;0;857;0;1;149;37;3;0;0;0;0;0;0;0;0;857;1;149;40;"4"
"7517";"4103404001001";828;1;0;1;4;12;8;693;0;0;129;24;2;0;0;0;0;0;0;0;0;693;0;129;26;"4"
"7518";"4103453001001";1595;3;1;4;3;2634;338;3272;13;51;952;245;28;5;2;0;0;0;0;0;0;3285;51;952;280;"4"
"7519";"4103479001001";1429;2;0;1;2;12;9;1161;0;0;241;45;3;1;0;0;0;0;0;0;0;1161;0;241;49;"4"
"7520";"4103503001001";2510;6;1;4;3;29;11;1983;0;1;467;88;10;1;0;1;0;0;0;0;0;1983;1;467;100;"4"
"7521";"4103602001001";352;1;12;8;9;6947;355;5631;6;2;1539;357;86;26;12;2;0;2;0;0;0;5637;2;1539;485;"4"
"7522";"4103701003001";1552;0;0;0;8;1654;820;3242;0;0;694;80;6;0;0;0;0;0;0;0;0;3242;0;694;86;"4"
"7523";"4103701003002";109;0;0;2;1;3869;279;2430;1;67;1159;431;116;35;12;1;1;0;0;0;0;2431;67;1159;596;"4"
"7524";"4103701003003";272;0;0;0;1;3810;73;3444;0;1;609;85;8;0;0;0;0;0;0;0;0;3444;1;609;93;"4"
"7525";"4103701003004";3058;0;2;3;4;4363;1356;6170;4;490;1761;213;24;7;1;1;1;0;0;0;0;6174;490;1761;247;"4"
"7526";"4103701003005";1532;2;1;1;1;6721;856;5947;18;175;2113;641;139;42;17;10;2;1;0;0;0;5965;175;2113;852;"4"
"7527";"4103800001001";2020;2;1;9;0;35;260;1733;0;0;466;102;17;3;2;0;0;1;0;0;0;1733;0;466;125;"4"
"7528";"4103909001001";4909;7;0;21;19;61;94;3897;0;18;785;206;42;10;3;1;0;0;0;0;0;3897;18;785;262;"4"
"7529";"4103958001001";1060;66;2;5;9;3;22;863;1;0;76;13;2;0;1;0;0;0;0;0;0;864;0;76;16;"4"
"7530";"4104006003001";958;118;157;11;18;1608;1459;3503;19;3;530;107;18;13;10;0;1;3;0;0;0;3522;3;530;152;"4"
"7531";"4104006003002";198;76;14;11;17;6695;222;5556;157;69;1177;179;27;9;5;2;1;0;0;0;0;5713;69;1177;223;"4"
"7532";"4104055001001";892;6;0;12;7;6;382;1089;0;4;140;19;1;1;0;0;0;0;0;0;0;1089;4;140;21;"4"
"7533";"4104105001001";681;54;22;29;29;77;1142;1629;1;0;174;29;6;0;0;0;0;0;1;105;81;1630;0;174;35;"4"
"7534";"4104204003001";152;15;47;8;3;3164;616;2509;17;27;981;328;90;28;9;4;0;1;0;0;0;2526;27;981;460;"4"
"7535";"4104204003002";4572;176;82;220;62;965;2092;6045;109;8;1119;285;76;19;9;2;0;0;1;55;0;6154;8;1119;391;"4"
"7536";"4104204003003";1860;118;13;13;10;2284;607;3775;1;6;855;138;31;16;4;1;0;2;3;177;276;3776;6;855;192;"4"
"7537";"4104204003004";1175;127;480;12;23;2694;3829;6534;134;159;1160;160;27;9;2;1;1;3;2;103;56;6668;159;1160;203;"4"
"7538";"4104204003005";2604;60;112;11;11;4139;1778;5525;153;195;1949;571;172;39;9;4;0;1;1;91;8;5678;195;1949;796;"4"
"7539";"4104253001001";2402;175;243;60;60;1457;3011;5992;5;6;970;160;24;10;1;1;1;2;2;98;48;5997;6;970;199;"4"
"7540";"4104303003001";729;0;0;0;7;3265;319;2492;31;268;1084;322;77;14;6;1;0;0;0;0;0;2523;268;1084;420;"4"
"7541";"4104303003002";306;1;0;0;3;3312;707;2567;20;307;1006;320;68;18;5;4;1;2;0;0;0;2587;307;1006;418;"4"
"7542";"4104303003003";1741;7;1;7;14;2361;566;3975;0;7;600;54;9;2;0;0;0;0;0;0;0;3975;7;600;65;"4"
"7543";"4104303003004";755;1;1;2;1;3468;903;2489;5;57;1530;708;205;97;17;11;1;3;0;0;0;2494;57;1530;1042;"4"
"7544";"4104303003005";3064;2;0;5;9;4658;1836;7076;5;230;1735;400;72;9;7;0;0;2;0;0;0;7081;230;1735;490;"4"
"7545";"4104402001001";3632;87;11;132;166;890;128;3683;2;9;348;62;7;3;1;1;0;0;0;0;0;3685;9;348;74;"4"
"7546";"4104428001001";3093;88;6;125;74;624;325;3321;27;17;440;69;9;0;1;0;0;0;0;0;0;3348;17;440;79;"4"
"7547";"4104451001001";2403;31;3;60;37;787;413;2488;459;39;395;68;12;4;3;0;0;0;0;0;0;2947;39;395;87;"4"
"7548";"4104501001001";4171;28;0;40;10;1304;576;4533;4;51;1223;172;45;3;4;1;0;0;0;0;0;4537;51;1223;225;"4"
"7549";"4104600001001";4472;6;1;6;31;45;210;3674;18;48;823;135;9;3;0;0;1;0;0;0;0;3692;48;823;148;"4"
"7550";"4104659001001";1551;161;36;56;37;3291;440;4450;14;15;754;157;27;6;4;1;0;0;0;0;0;4464;15;754;195;"4"
"7551";"4104709001001";1351;52;9;20;21;2713;252;3424;5;0;718;127;31;16;5;0;1;0;0;0;0;3429;0;718;180;"4"
"7552";"4104808005001";392;0;1;1;1;3655;38;3032;0;12;912;114;15;1;0;0;0;0;0;0;0;3032;12;912;130;"4"
"7553";"4104808005002";1235;0;3;0;2;2636;622;3321;19;71;916;109;7;1;3;1;0;0;0;0;0;3340;71;916;121;"4"
"7554";"4104808005003";3702;1;8;1;2;258;307;2561;190;418;876;181;26;6;1;0;0;0;0;0;0;2751;418;876;214;"4"
"7555";"4104808005004";3267;6;1;1;6;599;115;3397;2;13;529;32;4;1;1;0;0;0;0;0;0;3399;13;529;38;"4"
