codemun,ano,qtde_vinc_ativos
420070,2014,314
420070,2015,306
420070,2016,300
420070,2017,318
420070,2018,329
420070,2019,328
420070,2020,315
420070,2021,315
420070,2022,315
420070,2023,315
420070,2024,315
420070,2025,315
420070,2026,315
420070,2027,315
420070,2028,315
420070,2029,315
420070,2030,315
420070,2031,315
420070,2032,315
420070,2033,315
420070,2034,315
420070,2035,315
420070,2036,315
420070,2037,315
420070,2038,315
420070,2039,315
420070,2040,315
420075,2010,130
420075,2011,151
420075,2012,133
420075,2013,3
420075,2014,147
420075,2015,165
420075,2016,129
420075,2017,153
420075,2018,146
420075,2019,155
420075,2020,124
420075,2021,124
420075,2022,124
420075,2023,124
420075,2024,124
420075,2025,124
420075,2026,124
420075,2027,124
420075,2028,124
420075,2029,124
420075,2030,124
420075,2031,124
420075,2032,124
420075,2033,124
420075,2034,124
420075,2035,124
420075,2036,124
420075,2037,124
420075,2038,124
420075,2039,124
420075,2040,124
420080,2010,251
420080,2011,213
420080,2012,226
420080,2013,260
420080,2014,243
420080,2015,276
420080,2016,254
420080,2017,276
420080,2018,273
420080,2019,271
420080,2020,245
420080,2021,245
420080,2022,245
420080,2023,245
420080,2024,245
420080,2025,245
420080,2026,245
420080,2027,245
420080,2028,245
420080,2029,245
420080,2030,245
420080,2031,245
420080,2032,245
420080,2033,245
420080,2034,245
420080,2035,245
420080,2036,245
420080,2037,245
420080,2038,245
420080,2039,245
420080,2040,245
420090,2010,249
420090,2011,253
420090,2012,233
420090,2013,258
420090,2014,260
420090,2015,274
420090,2016,260
420090,2017,269
420090,2018,274
420090,2019,267
420090,2020,255
420090,2021,255
420090,2022,255
420090,2023,255
420090,2024,255
420090,2025,255
420090,2026,255
420090,2027,255
420090,2028,255
420090,2029,255
420090,2030,255
420090,2031,255
420090,2032,255
420090,2033,255
420090,2034,255
420090,2035,255
420090,2036,255
420090,2037,255
420090,2038,255
420090,2039,255
420090,2040,255
420100,2010,311
420100,2011,388
420100,2012,400
420100,2013,387
420100,2014,391
420100,2015,519
420100,2016,356
420100,2017,402
420100,2018,366
420100,2019,365
420100,2020,343
420100,2021,343
420100,2022,343
420100,2023,343
420100,2024,343
420100,2025,343
420100,2026,343
420100,2027,343
420100,2028,343
420100,2029,343
420100,2030,343
420100,2031,343
420100,2032,343
420100,2033,343
420100,2034,343
420100,2035,343
420100,2036,343
420100,2037,343
420100,2038,343
420100,2039,343
420100,2040,343
420110,2010,194
420110,2011,200
420110,2012,203
420110,2013,205
420110,2014,207
420110,2015,203
420110,2016,186
420110,2017,196
420110,2018,201
420110,2019,203
420110,2020,183
420110,2021,183
420110,2022,183
420110,2023,183
420110,2024,183
420110,2025,183
420110,2026,183
420110,2027,183
420110,2028,183
420110,2029,183
420110,2030,183
420110,2031,183
420110,2032,183
420110,2033,183
420110,2034,183
420110,2035,183
420110,2036,183
420110,2037,183
420110,2038,183
420110,2039,183
420110,2040,183
420120,2010,261
420120,2011,275
420120,2012,247
420120,2013,270
420120,2014,269
420120,2015,327
420120,2016,323
420120,2017,326
420120,2018,349
420120,2019,348
420120,2020,357
420120,2021,357
420120,2022,357
420120,2023,357
420120,2024,357
420120,2025,357
420120,2026,357
420120,2027,357
420120,2028,357
420120,2029,357
420120,2030,357
420120,2031,357
420120,2032,357
420120,2033,357
420120,2034,357
420120,2035,357
420120,2036,357
420120,2037,357
420120,2038,357
420120,2039,357
420120,2040,357
420125,2010,319
420125,2011,331
420125,2012,329
420125,2013,372
420125,2014,350
420125,2015,387
420125,2016,386
420125,2017,433
420125,2018,448
420125,2019,460
420125,2020,452
420125,2021,452
420125,2022,452
420125,2023,452
420125,2024,452
420125,2025,452
420125,2026,452
420125,2027,452
420125,2028,452
420125,2029,452
420125,2030,452
420125,2031,452
420125,2032,452
420125,2033,452
420125,2034,452
420125,2035,452
420125,2036,452
420125,2037,452
420125,2038,452
420125,2039,452
420125,2040,452
420127,2010,160
420127,2011,169
420127,2012,171
420127,2013,174
420127,2014,189
420127,2015,190
420127,2016,179
420127,2017,201
420127,2018,207
420127,2019,215
420127,2020,196
420127,2021,196
420127,2022,196
420127,2023,196
420127,2024,196
420127,2025,196
420127,2026,196
420127,2027,196
420127,2028,196
420127,2029,196
420127,2030,196
420127,2031,196
420127,2032,196
420127,2033,196
420127,2034,196
420127,2035,196
420127,2036,196
420127,2037,196
420127,2038,196
420127,2039,196
420127,2040,196
420130,2010,532
420130,2011,676
420130,2012,728
420130,2013,906
420130,2014,947
420130,2015,874
420130,2016,816
420130,2017,1148
420130,2018,1232
420130,2019,1260
420130,2020,1231
420130,2021,1231
420130,2022,1231
420130,2023,1231
420130,2024,1231
420130,2025,1231
420130,2026,1231
420130,2027,1231
420130,2028,1231
420130,2029,1231
420130,2030,1231
420130,2031,1231
420130,2032,1231
420130,2033,1231
420130,2034,1231
420130,2035,1231
420130,2036,1231
420130,2037,1231
420130,2038,1231
420130,2039,1231
420130,2040,1231
420140,2010,2017
420140,2011,2145
420140,2012,2097
420140,2013,2417
420140,2014,2576
420140,2015,2603
420140,2016,2548
420140,2017,2540
420140,2018,2096
420140,2019,2065
420140,2020,1970
420140,2021,1970
420140,2022,1970
420140,2023,1970
420140,2024,1970
420140,2025,1970
420140,2026,1970
420140,2027,1970
420140,2028,1970
420140,2029,1970
420140,2030,1970
420140,2031,1970
420140,2032,1970
420140,2033,1970
420140,2034,1970
420140,2035,1970
420140,2036,1970
420140,2037,1970
420140,2038,1970
420140,2039,1970
420140,2040,1970
420150,2010,276
420150,2011,273
420150,2012,289
420150,2013,310
420150,2014,310
420150,2015,299
420150,2016,298
420150,2017,323
420150,2018,348
420150,2019,346
420150,2020,315
420150,2021,315
420150,2022,315
420150,2023,315
420150,2024,315
420150,2025,315
420150,2026,315
420150,2027,315
420150,2028,315
420150,2029,315
420150,2030,315
420150,2031,315
420150,2032,315
420150,2033,315
420150,2034,315
420150,2035,315
420150,2036,315
420150,2037,315
420150,2038,315
420150,2039,315
420150,2040,315
420160,2010,153
420160,2011,155
420160,2012,147
420160,2013,182
420160,2014,180
420160,2015,175
420160,2016,171
420160,2017,184
420160,2018,172
420160,2019,173
420160,2020,164
420160,2021,164
420160,2022,164
420160,2023,164
420160,2024,164
420160,2025,164
420160,2026,164
420160,2027,164
420160,2028,164
420160,2029,164
420160,2030,164
420160,2031,164
420160,2032,164
420160,2033,164
420160,2034,164
420160,2035,164
420160,2036,164
420160,2037,164
420160,2038,164
420160,2039,164
420160,2040,164
420165,2010,103
420165,2011,114
420165,2012,101
420165,2013,128
420165,2014,126
420165,2015,134
420165,2016,118
420165,2017,146
420165,2018,136
420165,2019,156
420165,2020,125
420165,2021,125
420165,2022,125
420165,2023,125
420165,2024,125
420165,2025,125
420165,2026,125
420165,2027,125
420165,2028,125
420165,2029,125
420165,2030,125
420165,2031,125
420165,2032,125
420165,2033,125
420165,2034,125
420165,2035,125
420165,2036,125
420165,2037,125
420165,2038,125
420165,2039,125
420165,2040,125
420170,2010,251
420170,2011,235
420170,2012,248
420170,2013,259
420170,2014,260
420170,2015,273
420170,2016,281
420170,2017,306
420170,2018,271
420170,2019,283
420170,2020,257
420170,2021,257
420170,2022,257
420170,2023,257
420170,2024,257
420170,2025,257
420170,2026,257
420170,2027,257
420170,2028,257
420170,2029,257
420170,2030,257
420170,2031,257
420170,2032,257
420170,2033,257
420170,2034,257
420170,2035,257
420170,2036,257
420170,2037,257
420170,2038,257
420170,2039,257
420170,2040,257
420180,2010,147
420180,2011,154
420180,2012,156
420180,2013,154
420180,2014,163
420180,2015,161
420180,2016,147
420180,2017,151
420180,2018,150
420180,2019,148
420180,2020,156
420180,2021,156
420180,2022,156
420180,2023,156
420180,2024,156
420180,2025,156
420180,2026,156
420180,2027,156
420180,2028,156
420180,2029,156
420180,2030,156
420180,2031,156
420180,2032,156
420180,2033,156
420180,2034,156
420180,2035,156
420180,2036,156
420180,2037,156
420180,2038,156
420180,2039,156
420180,2040,156
420190,2010,180
420190,2011,171
420190,2012,142
420190,2013,164
420190,2014,155
420190,2015,145
420190,2016,117
420190,2017,180
420190,2018,186
420190,2019,183
420190,2020,170
420190,2021,170
420190,2022,170
420190,2023,170
420190,2024,170
420190,2025,170
420190,2026,170
420190,2027,170
420190,2028,170
420190,2029,170
420190,2030,170
420190,2031,170
420190,2032,170
420190,2033,170
420190,2034,170
420190,2035,170
420190,2036,170
420190,2037,170
420190,2038,170
420190,2039,170
420190,2040,170
420195,2010,263
420195,2011,273
420195,2012,335
420195,2013,262
420195,2014,408
420195,2015,424
420195,2016,437
420195,2017,456
420195,2018,455
420195,2019,470
420195,2020,427
420195,2021,427
420195,2022,427
420195,2023,427
420195,2024,427
420195,2025,427
420195,2026,427
420195,2027,427
420195,2028,427
420195,2029,427
420195,2030,427
420195,2031,427
420195,2032,427
420195,2033,427
420195,2034,427
420195,2035,427
420195,2036,427
420195,2037,427
420195,2038,427
420195,2039,427
420195,2040,427
420200,2010,5512
420200,2011,5715
420200,2012,6324
420200,2013,6523
420200,2014,6790
420200,2015,7586
420200,2016,8355
420200,2017,8729
420200,2018,8898
420200,2019,9183
420200,2020,8955
420200,2021,8955
420200,2022,8955
420200,2023,8955
420200,2024,8955
420200,2025,8955
420200,2026,8955
420200,2027,8955
420200,2028,8955
420200,2029,8955
420200,2030,8955
420200,2031,8955
420200,2032,8955
420200,2033,8955
420200,2034,8955
420200,2035,8955
420200,2036,8955
420200,2037,8955
420200,2038,8955
420200,2039,8955
420200,2040,8955
420205,2010,301
420205,2011,269
420205,2012,237
420205,2013,302
420205,2014,315
420205,2015,343
420205,2016,326
420205,2017,295
420205,2018,348
420205,2019,409
420205,2020,305
420205,2021,305
420205,2022,305
420205,2023,305
420205,2024,305
420205,2025,305
420205,2026,305
420205,2027,305
420205,2028,305
420205,2029,305
420205,2030,305
420205,2031,305
420205,2032,305
420205,2033,305
420205,2034,305
420205,2035,305
420205,2036,305
420205,2037,305
420205,2038,305
420205,2039,305
420205,2040,305
420207,2010,262
420207,2011,335
420207,2012,382
420207,2013,357
420207,2014,382
420207,2015,419
420207,2016,413
420207,2017,469
420207,2018,459
420207,2019,470
420207,2020,431
420207,2021,431
420207,2022,431
420207,2023,431
420207,2024,431
420207,2025,431
420207,2026,431
420207,2027,431
420207,2028,431
420207,2029,431
420207,2030,431
420207,2031,431
420207,2032,431
420207,2033,431
420207,2034,431
420207,2035,431
420207,2036,431
420207,2037,431
420207,2038,431
420207,2039,431
420207,2040,431
420208,2010,117
420208,2011,137
420208,2012,109
420208,2013,153
420208,2014,147
420208,2015,151
420208,2016,140
420208,2017,167
420208,2018,168
420208,2019,166
420208,2020,154
420208,2021,154
420208,2022,154
420208,2023,154
420208,2024,154
420208,2025,154
420208,2026,154
420208,2027,154
420208,2028,154
420208,2029,154
420208,2030,154
420208,2031,154
420208,2032,154
420208,2033,154
420208,2034,154
420208,2035,154
420208,2036,154
420208,2037,154
420208,2038,154
420208,2039,154
420208,2040,154
420209,2010,136
420209,2011,143
420209,2012,115
420209,2013,124
420209,2014,132
420209,2015,129
420209,2016,124
420209,2017,135
420209,2018,127
420209,2019,119
420209,2020,109
420209,2021,109
420209,2022,109
420209,2023,109
420209,2024,109
420209,2025,109
420209,2026,109
420209,2027,109
420209,2028,109
420209,2029,109
420209,2030,109
420209,2031,109
420209,2032,109
420209,2033,109
420209,2034,109
420209,2035,109
420209,2036,109
420209,2037,109
420209,2038,109
420209,2039,109
420209,2040,109
420210,2010,588
420210,2011,479
420210,2012,365
420210,2013,527
420210,2014,568
420210,2015,855
420210,2016,865
420210,2017,988
420210,2018,1013
420210,2019,959
420210,2020,869
420210,2021,869
420210,2022,869
420210,2023,869
420210,2024,869
420210,2025,869
420210,2026,869
420210,2027,869
420210,2028,869
420210,2029,869
420210,2030,869
420210,2031,869
420210,2032,869
420210,2033,869
420210,2034,869
420210,2035,869
420210,2036,869
420210,2037,869
420210,2038,869
420210,2039,869
420210,2040,869
420213,2010,213
420213,2011,222
420213,2012,242
420213,2013,334
420213,2014,317
420213,2015,362
420213,2016,339
420213,2017,358
420213,2018,351
420213,2019,356
420213,2020,373
420213,2021,373
420213,2022,373
420213,2023,373
420213,2024,373
420213,2025,373
420213,2026,373
420213,2027,373
420213,2028,373
420213,2029,373
420213,2030,373
420213,2031,373
420213,2032,373
420213,2033,373
420213,2034,373
420213,2035,373
420213,2036,373
420213,2037,373
420213,2038,373
420213,2039,373
420213,2040,373
420215,2010,126
420215,2011,132
420215,2012,100
420215,2013,138
420215,2014,138
420215,2015,145
420215,2016,136
420215,2017,140
420215,2018,127
420215,2019,123
420215,2020,101
420215,2021,101
420215,2022,101
420215,2023,101
420215,2024,101
420215,2025,101
420215,2026,101
420215,2027,101
420215,2028,101
420215,2029,101
420215,2030,101
420215,2031,101
420215,2032,101
420215,2033,101
420215,2034,101
420215,2035,101
420215,2036,101
420215,2037,101
420215,2038,101
420215,2039,101
420215,2040,101
420220,2010,267
420220,2011,310
420220,2012,265
420220,2013,329
420220,2014,318
420220,2015,315
420220,2016,317
420220,2017,340
420220,2018,335
420220,2019,336
420220,2020,341
420220,2021,341
420220,2022,341
420220,2023,341
420220,2024,341
420220,2025,341
420220,2026,341
420220,2027,341
420220,2028,341
420220,2029,341
420220,2030,341
420220,2031,341
420220,2032,341
420220,2033,341
420220,2034,341
420220,2035,341
420220,2036,341
420220,2037,341
420220,2038,341
420220,2039,341
420220,2040,341
420230,2010,1771
420230,2011,1836
420230,2012,1977
420230,2013,1778
420230,2014,1998
420230,2015,1988
420230,2016,1850
420230,2017,2280
420230,2018,2268
420230,2019,2368
420230,2020,2270
420230,2021,2270
420230,2022,2270
420230,2023,2270
420230,2024,2270
420230,2025,2270
420230,2026,2270
420230,2027,2270
420230,2028,2270
420230,2029,2270
420230,2030,2270
420230,2031,2270
420230,2032,2270
420230,2033,2270
420230,2034,2270
420230,2035,2270
420230,2036,2270
420230,2037,2270
420230,2038,2270
420230,2039,2270
420230,2040,2270
420240,2010,16024
420240,2011,16273
420240,2012,16279
420240,2013,17643
420240,2014,18535
420240,2015,19030
420240,2016,20689
420240,2017,20257
420240,2018,20224
420240,2019,19942
420240,2020,19722
420240,2021,19722
420240,2022,19722
420240,2023,19722
420240,2024,19722
420240,2025,19722
420240,2026,19722
420240,2027,19722
420240,2028,19722
420240,2029,19722
420240,2030,19722
420240,2031,19722
420240,2032,19722
420240,2033,19722
420240,2034,19722
420240,2035,19722
420240,2036,19722
420240,2037,19722
420240,2038,19722
420240,2039,19722
420240,2040,19722
420243,2010,187
420243,2011,206
420243,2012,212
420243,2013,270
420243,2014,225
420243,2015,232
420243,2016,224
420243,2017,232
420243,2018,217
420243,2019,256
420243,2020,224
420243,2021,224
420243,2022,224
420243,2023,224
420243,2024,224
420243,2025,224
420243,2026,224
420243,2027,224
420243,2028,224
420243,2029,224
420243,2030,224
420243,2031,224
420243,2032,224
420243,2033,224
420243,2034,224
420243,2035,224
420243,2036,224
420243,2037,224
420243,2038,224
420243,2039,224
420243,2040,224
420245,2010,694
420245,2011,712
420245,2012,700
420245,2013,896
420245,2014,987
420245,2015,1047
420245,2016,980
420245,2017,1184
420245,2018,1188
420245,2019,1286
420245,2020,1158
420245,2021,1158
420245,2022,1158
420245,2023,1158
420245,2024,1158
420245,2025,1158
420245,2026,1158
420245,2027,1158
420245,2028,1158
420245,2029,1158
420245,2030,1158
420245,2031,1158
420245,2032,1158
420245,2033,1158
420245,2034,1158
420245,2035,1158
420245,2036,1158
420245,2037,1158
420245,2038,1158
420245,2039,1158
420245,2040,1158
420250,2010,189
420250,2011,211
420250,2012,221
420250,2013,248
420250,2014,239
420250,2015,286
420250,2016,174
420250,2017,228
420250,2018,264
420250,2019,274
420250,2020,244
420250,2021,244
420250,2022,244
420250,2023,244
420250,2024,244
420250,2025,244
420250,2026,244
420250,2027,244
420250,2028,244
420250,2029,244
420250,2030,244
420250,2031,244
420250,2032,244
420250,2033,244
420250,2034,244
420250,2035,244
420250,2036,244
420250,2037,244
420250,2038,244
420250,2039,244
420250,2040,244
420253,2010,168
420253,2011,168
420253,2012,228
420253,2013,195
420253,2014,194
420253,2015,174
420253,2016,168
420253,2017,189
420253,2018,189
420253,2019,199
420253,2020,160
420253,2021,160
420253,2022,160
420253,2023,160
420253,2024,160
420253,2025,160
420253,2026,160
420253,2027,160
420253,2028,160
420253,2029,160
420253,2030,160
420253,2031,160
420253,2032,160
420253,2033,160
420253,2034,160
420253,2035,160
420253,2036,160
420253,2037,160
420253,2038,160
420253,2039,160
420253,2040,160
420257,2010,85
420257,2011,95
420257,2012,98
420257,2013,112
420257,2014,120
420257,2015,128
420257,2016,114
420257,2017,129
420257,2018,121
420257,2019,120
420257,2020,107
420257,2021,107
420257,2022,107
420257,2023,107
420257,2024,107
420257,2025,107
420257,2026,107
420257,2027,107
420257,2028,107
420257,2029,107
420257,2030,107
420257,2031,107
420257,2032,107
420257,2033,107
420257,2034,107
420257,2035,107
420257,2036,107
420257,2037,107
420257,2038,107
420257,2039,107
420257,2040,107
420260,2010,339
420260,2011,351
420260,2012,335
420260,2013,341
420260,2014,328
420260,2015,339
420260,2016,353
420260,2017,371
420260,2018,367
420260,2019,416
420260,2020,359
420260,2021,359
420260,2022,359
420260,2023,359
420260,2024,359
420260,2025,359
420260,2026,359
420260,2027,359
420260,2028,359
420260,2029,359
420260,2030,359
420260,2031,359
420260,2032,359
420260,2033,359
420260,2034,359
420260,2035,359
420260,2036,359
420260,2037,359
420260,2038,359
420260,2039,359
420260,2040,359
420270,2010,139
420270,2011,154
420270,2012,141
420270,2013,167
420270,2014,179
420270,2015,215
420270,2016,184
420270,2017,236
420270,2018,191
420270,2019,241
420270,2020,177
420270,2021,177
420270,2022,177
420270,2023,177
420270,2024,177
420270,2025,177
420270,2026,177
420270,2027,177
420270,2028,177
420270,2029,177
420270,2030,177
420270,2031,177
420270,2032,177
420270,2033,177
420270,2034,177
420270,2035,177
420270,2036,177
420270,2037,177
420270,2038,177
420270,2039,177
420270,2040,177
420280,2010,1132
420280,2011,1179
420280,2012,1162
420280,2013,1230
420280,2014,1248
420280,2015,1284
420280,2016,1258
420280,2017,1340
420280,2018,1480
420280,2019,1355
420280,2020,1552
420280,2021,1552
420280,2022,1552
420280,2023,1552
420280,2024,1552
420280,2025,1552
420280,2026,1552
420280,2027,1552
420280,2028,1552
420280,2029,1552
420280,2030,1552
420280,2031,1552
420280,2032,1552
420280,2033,1552
420280,2034,1552
420280,2035,1552
420280,2036,1552
420280,2037,1552
420280,2038,1552
420280,2039,1552
420280,2040,1552
420285,2010,242
420285,2011,238
420285,2012,260
420285,2013,279
420285,2014,274
420285,2015,274
420285,2016,252
420285,2017,274
420285,2018,239
420285,2019,226
420285,2020,238
420285,2021,238
420285,2022,238
420285,2023,238
420285,2024,238
420285,2025,238
420285,2026,238
420285,2027,238
420285,2028,238
420285,2029,238
420285,2030,238
420285,2031,238
420285,2032,238
420285,2033,238
420285,2034,238
420285,2035,238
420285,2036,238
420285,2037,238
420285,2038,238
420285,2039,238
420285,2040,238
420287,2010,140
420287,2011,183
420287,2012,121
420287,2013,160
420287,2014,137
420287,2015,5
420287,2016,141
420287,2017,181
420287,2018,206
420287,2019,183
420287,2020,129
420287,2021,129
420287,2022,129
420287,2023,129
420287,2024,129
420287,2025,129
420287,2026,129
420287,2027,129
420287,2028,129
420287,2029,129
420287,2030,129
420287,2031,129
420287,2032,129
420287,2033,129
420287,2034,129
420287,2035,129
420287,2036,129
420287,2037,129
420287,2038,129
420287,2039,129
420287,2040,129
420290,2010,4186
420290,2011,4213
420290,2012,4399
420290,2013,5216
420290,2014,5472
420290,2015,5787
420290,2016,6159
420290,2017,5770
420290,2018,5956
420290,2019,6399
420290,2020,6924
420290,2021,6924
420290,2022,6924
420290,2023,6924
420290,2024,6924
420290,2025,6924
420290,2026,6924
420290,2027,6924
420290,2028,6924
420290,2029,6924
420290,2030,6924
420290,2031,6924
420290,2032,6924
420290,2033,6924
420290,2034,6924
420290,2035,6924
420290,2036,6924
420290,2037,6924
420290,2038,6924
420290,2039,6924
420290,2040,6924
420300,2010,2533
420300,2011,2611
420300,2012,2730
420300,2013,2805
420300,2014,3121
420300,2015,2808
420300,2016,2907
420300,2017,3084
420300,2018,3012
420300,2019,3229
420300,2020,2919
420300,2021,2919
420300,2022,2919
420300,2023,2919
420300,2024,2919
420300,2025,2919
420300,2026,2919
420300,2027,2919
420300,2028,2919
420300,2029,2919
420300,2030,2919
420300,2031,2919
420300,2032,2919
420300,2033,2919
420300,2034,2919
420300,2035,2919
420300,2036,2919
420300,2037,2919
420300,2038,2919
420300,2039,2919
420300,2040,2919
420310,2010,184
420310,2011,191
420310,2012,28
420310,2013,197
420310,2014,216
420310,2015,210
420310,2016,174
420310,2017,224
420310,2018,231
420310,2019,238
420310,2020,193
420310,2021,193
420310,2022,193
420310,2023,193
420310,2024,193
420310,2025,193
420310,2026,193
420310,2027,193
420310,2028,193
420310,2029,193
420310,2030,193
420310,2031,193
420310,2032,193
420310,2033,193
420310,2034,193
420310,2035,193
420310,2036,193
420310,2037,193
420310,2038,193
420310,2039,193
420310,2040,193
420315,2010,169
420315,2011,223
420315,2012,119
420315,2013,271
420315,2014,295
420315,2015,196
420315,2016,119
420315,2017,333
420315,2018,219
420315,2019,357
420315,2020,131
420315,2021,131
420315,2022,131
420315,2023,131
420315,2024,131
420315,2025,131
420315,2026,131
420315,2027,131
420315,2028,131
420315,2029,131
420315,2030,131
420315,2031,131
420315,2032,131
420315,2033,131
420315,2034,131
420315,2035,131
420315,2036,131
420315,2037,131
420315,2038,131
420315,2039,131
420315,2040,131
420320,2010,1903
420320,2011,2240
420320,2012,2390
420320,2013,2420
420320,2014,2130
420320,2015,2749
420320,2016,2353
420320,2017,2705
420320,2018,2584
420320,2019,2680
420320,2020,2557
420320,2021,2557
420320,2022,2557
420320,2023,2557
420320,2024,2557
420320,2025,2557
420320,2026,2557
420320,2027,2557
420320,2028,2557
420320,2029,2557
420320,2030,2557
420320,2031,2557
420320,2032,2557
420320,2033,2557
420320,2034,2557
420320,2035,2557
420320,2036,2557
420320,2037,2557
420320,2038,2557
420320,2039,2557
420320,2040,2557
420325,2010,219
420325,2011,234
420325,2012,237
420325,2013,287
420325,2014,273
420325,2015,262
420325,2016,236
420325,2017,253
420325,2018,256
420325,2019,260
420325,2020,253
420325,2021,253
420325,2022,253
420325,2023,253
420325,2024,253
420325,2025,253
420325,2026,253
420325,2027,253
420325,2028,253
420325,2029,253
420325,2030,253
420325,2031,253
420325,2032,253
420325,2033,253
420325,2034,253
420325,2035,253
420325,2036,253
420325,2037,253
420325,2038,253
420325,2039,253
420325,2040,253
420330,2010,375
420330,2011,386
420330,2012,403
420330,2013,404
420330,2014,392
420330,2015,504
420330,2016,513
420330,2017,541
420330,2018,535
420330,2019,549
420330,2020,534
420330,2021,534
420330,2022,534
420330,2023,534
420330,2024,534
420330,2025,534
420330,2026,534
420330,2027,534
420330,2028,534
420330,2029,534
420330,2030,534
420330,2031,534
420330,2032,534
420330,2033,534
420330,2034,534
420330,2035,534
420330,2036,534
420330,2037,534
420330,2038,534
420330,2039,534
420330,2040,534
420340,2010,305
420340,2011,286
420340,2012,237
420340,2013,325
420340,2014,413
420340,2015,413
420340,2016,409
420340,2017,412
420340,2018,305
420340,2019,436
420340,2020,304
420340,2021,304
420340,2022,304
420340,2023,304
420340,2024,304
420340,2025,304
420340,2026,304
420340,2027,304
420340,2028,304
420340,2029,304
420340,2030,304
420340,2031,304
420340,2032,304
420340,2033,304
420340,2034,304
420340,2035,304
420340,2036,304
420340,2037,304
420340,2038,304
420340,2039,304
420340,2040,304
420350,2010,352
420350,2011,364
420350,2012,363
420350,2013,385
420350,2014,391
420350,2015,426
420350,2016,390
420350,2017,401
420350,2018,446
420350,2019,418
420350,2020,397
420350,2021,397
420350,2022,397
420350,2023,397
420350,2024,397
420350,2025,397
420350,2026,397
420350,2027,397
420350,2028,397
420350,2029,397
420350,2030,397
420350,2031,397
420350,2032,397
420350,2033,397
420350,2034,397
420350,2035,397
420350,2036,397
420350,2037,397
420350,2038,397
420350,2039,397
420350,2040,397
420360,2010,1121
420360,2011,1278
420360,2012,1278
420360,2013,1282
420360,2014,1260
420360,2015,1241
420360,2016,1166
420360,2017,1166
420360,2018,1146
420360,2019,1429
420360,2020,1313
420360,2021,1313
420360,2022,1313
420360,2023,1313
420360,2024,1313
420360,2025,1313
420360,2026,1313
420360,2027,1313
420360,2028,1313
420360,2029,1313
420360,2030,1313
420360,2031,1313
420360,2032,1313
420360,2033,1313
420360,2034,1313
420360,2035,1313
420360,2036,1313
420360,2037,1313
420360,2038,1313
420360,2039,1313
420360,2040,1313
420370,2010,374
420370,2011,407
420370,2012,480
420370,2013,457
420370,2014,516
420370,2015,490
420370,2016,466
420370,2017,456
420370,2018,441
420370,2019,454
420370,2020,402
420370,2021,402
420370,2022,402
420370,2023,402
420370,2024,402
420370,2025,402
420370,2026,402
420370,2027,402
420370,2028,402
420370,2029,402
420370,2030,402
420370,2031,402
420370,2032,402
420370,2033,402
420370,2034,402
420370,2035,402
420370,2036,402
420370,2037,402
420370,2038,402
420370,2039,402
420370,2040,402
420380,2010,1992
420380,2011,2027
420380,2012,1977
420380,2013,2112
420380,2014,2205
420380,2015,2338
420380,2016,2209
420380,2017,2246
420380,2018,2223
420380,2019,2309
420380,2020,2161
420380,2021,2161
420380,2022,2161
420380,2023,2161
420380,2024,2161
420380,2025,2161
420380,2026,2161
420380,2027,2161
420380,2028,2161
420380,2029,2161
420380,2030,2161
420380,2031,2161
420380,2032,2161
420380,2033,2161
420380,2034,2161
420380,2035,2161
420380,2036,2161
420380,2037,2161
420380,2038,2161
420380,2039,2161
420380,2040,2161
420390,2010,533
420390,2011,522
420390,2012,747
420390,2013,844
420390,2014,832
420390,2015,807
420390,2016,753
420390,2017,823
420390,2018,802
420390,2019,777
420390,2020,709
420390,2021,709
420390,2022,709
420390,2023,709
420390,2024,709
420390,2025,709
420390,2026,709
420390,2027,709
420390,2028,709
420390,2029,709
420390,2030,709
420390,2031,709
420390,2032,709
420390,2033,709
420390,2034,709
420390,2035,709
420390,2036,709
420390,2037,709
420390,2038,709
420390,2039,709
420390,2040,709
420395,2010,974
420395,2011,1075
420395,2012,836
420395,2013,1037
420395,2014,1082
420395,2015,1013
420395,2016,953
420395,2017,1008
420395,2018,1017
420395,2019,1015
420395,2020,893
420395,2021,893
420395,2022,893
420395,2023,893
420395,2024,893
420395,2025,893
420395,2026,893
420395,2027,893
420395,2028,893
420395,2029,893
420395,2030,893
420395,2031,893
420395,2032,893
420395,2033,893
420395,2034,893
420395,2035,893
420395,2036,893
420395,2037,893
420395,2038,893
420395,2039,893
420395,2040,893
420400,2010,301
420400,2011,339
420400,2012,343
420400,2013,363
420400,2014,383
420400,2015,384
420400,2016,423
420400,2017,460
420400,2018,467
420400,2019,111
420400,2020,452
420400,2021,452
420400,2022,452
420400,2023,452
420400,2024,452
420400,2025,452
420400,2026,452
420400,2027,452
420400,2028,452
420400,2029,452
420400,2030,452
420400,2031,452
420400,2032,452
420400,2033,452
420400,2034,452
420400,2035,452
420400,2036,452
420400,2037,452
420400,2038,452
420400,2039,452
420400,2040,452
420410,2010,188
420410,2011,205
420410,2012,220
420410,2013,195
420410,2014,203
420410,2015,201
420410,2016,167
420410,2017,174
420410,2018,176
420410,2019,175
420410,2020,172
420410,2021,172
420410,2022,172
420410,2023,172
420410,2024,172
420410,2025,172
420410,2026,172
420410,2027,172
420410,2028,172
420410,2029,172
420410,2030,172
420410,2031,172
420410,2032,172
420410,2033,172
420410,2034,172
420410,2035,172
420410,2036,172
420410,2037,172
420410,2038,172
420410,2039,172
420410,2040,172
