isic_12,num_emp,med_eco,mun_code
Utilities,29,236.56199333453432,4202404
Trade,99,516.287209703072,4202404
Business,21,245.6307433415232,4202404
Construction,21,6788.460465375816,4202404
Mining,8,54.06861870153072,4202404
Trade,9,2582.647410866911,4202453
OtherServices,3,117.96775468897584,4202453
Manufacturing,139,215.9059993771818,4202701
Agriculture,3,167573.35121475914,4202701
Mining,11,37.92192,4202701
OtherServices,18,4804.83498205488,4202701
Manufacturing,219,276.14330089148325,4202800
Utilities,12,16505.498810143512,4202800
Trade,7,130.3519882179676,4202800
Transport,15,707.1012985074627,4202800
Manufacturing,6,9888.0,4202859
Transport,4,2.453571734396417,4202859
Manufacturing,5,22.39329700854701,4202875
Manufacturing,1052,303.998433,4202909
Utilities,17,233.56321996511767,4202909
Trade,61,662.5777106579453,4202909
Construction,20,264.9093838985648,4202909
OtherServices,24,147.6396006028636,4202909
Manufacturing,131,358.52015944055944,4203006
Mining,10,196.65662824444445,4203006
Manufacturing,17,18.1307121459695,4203105
Manufacturing,59,209.15484,4203204
Utilities,4,1391.4133882015744,4203204
Trade,5,210526.2582201271,4203204
Construction,5,215.4790867208672,4203204
Transport,11,6.694337474120083,4203204
Mining,10,132.25801651571658,4203204
Manufacturing,17,245.103995,4203501
Trade,13,7403.119668129587,4203501
Manufacturing,62,616.1909304999999,4203600
Utilities,12,6247.493930993266,4203600
Trade,6,33728.963334002,4203600
Mining,6,4215.803471383389,4203600
Manufacturing,7,737.9884648469811,4203709
Trade,6,563.8514730769231,4203709
Manufacturing,164,225.45790767136413,4203808
Trade,17,204.682064375,4203808
Agriculture,6,4540.9562000000005,4203808
Manufacturing,42,376.8768112239371,4203907
Manufacturing,23,109.17678981481482,4203956
Utilities,27,264.91966539020206,4203956
Trade,5,18.52901130909091,4203956
Construction,17,1778.1234620689654,4203956
OtherServices,3,32.3347808825775,4203956
Manufacturing,5,9077.7944640821,4204103
Manufacturing,378,176.12164378337147,4204202
Trade,12,750.7339883908046,4204202
Construction,12,557.5347524078484,4204202
Manufacturing,121,510.03141722408026,4204251
Utilities,15,145.85369151785122,4204251
Business,3,73393.75502434514,4204251
Transport,8,229.66666666666663,4204251
Manufacturing,443,339.40488372093023,4204301
Trade,24,126.87261473010312,4204301
Business,4,108331.18623700544,4204301
Construction,16,606.65000390625,4204301
Transport,14,513.0985852727273,4204301
Manufacturing,19,39.569709015328655,4204350
Construction,3,14.121491666666667,4204350
Trade,12,612.7385885454545,4204400
Manufacturing,63,187.34522839506167,4204558
Manufacturing,72,231.2294474358974,4204509
Manufacturing,511,346.860218011474,4204608
Utilities,6,61.54753463532206,4204608
Trade,31,193.8709414198888,4204608
Construction,19,102.74611312279151,4204608
Mining,15,16.550356,4204608
OtherServices,29,81.57942841428721,4204608
Manufacturing,15,108.82735199832698,4204707
Manufacturing,46,694.11015,4204806
Construction,8,24011.29612583333,4204806
Manufacturing,4,22.488934021950385,4204905
Mining,5,369231.9561794339,4205001
Manufacturing,11,207.95477386934672,4205100
Manufacturing,27,689.4880413428898,4205159
Manufacturing,17,313.46880988593153,4205209
Manufacturing,8,45.24742840277778,4205308
Trade,19,859.2637964645822,4205308
Agriculture,19,114.02978837209302,4205308
Manufacturing,70,420.07287,4205407
Trade,46,109.47804977544912,4205407
Construction,12,1885.9227062571244,4205407
Government,3,62.79286535155189,4205407
Mining,7,41.357690148148144,4205407
OtherServices,17,124.41554812867162,4205407
Manufacturing,103,218.25088215201464,4205456
Utilities,9,96.59292766853932,4205456
Mining,3,103.83205631958089,4205456
Manufacturing,53,534.32975,4205506
Manufacturing,5,2671.4566346153847,4205555
Manufacturing,15,24557.85939175133,4205704
Manufacturing,80,172.94315625,4205803
Trade,6,121.28565123068869,4205803
Transport,7,14.431400094640956,4205803
Manufacturing,963,290.6177769197957,4205902
Utilities,6,86.068051,4205902
Trade,49,1467.6828815328467,4205902
Business,7,105.266835175,4205902
Construction,6,43.30987109410178,4205902
Transport,15,2122.7354333333333,4205902
Mining,17,240.4255627,4205902
OtherServices,7,10596.64935660942,4205902
Manufacturing,5,1658.069128941059,4206009
Trade,14,1211.9365886533556,4206009
Manufacturing,11,1761.3321216017634,4206108
Manufacturing,16,2022.547225,4206207
Utilities,3,10.536619473944183,4206207
Trade,4,25.34352438112356,4206207
Business,6,225.107051,4206207
Manufacturing,182,147.02745354166666,4206306
Manufacturing,279,203.9257211004041,4206504
Trade,7,840.0620157407407,4206504
Business,4,1502.3061288396675,4206504
Construction,8,101711.2411700974,4206504
Mining,7,31810.843050000003,4206504
Manufacturing,22,6516.834568231411,4206603
Manufacturing,26,546.9976750871353,4206652
Trade,3,10952.77864843684,4206652
Manufacturing,38,136.39896770387963,4206702
Manufacturing,67,2237.166515812774,2912103
Trade,19,2623.462206299055,2912103
Manufacturing,40,447.92066666666665,4206900
Utilities,10,368.8821937769784,4206900
Trade,4,48145.04460023502,4206900
Mining,3,151.75346,4206900
Manufacturing,288,195.2599433864546,4304713
Trade,19,661.0542272747813,4304713
Business,6,12719.684133915574,4304713
Construction,9,485.00518209876543,4304713
OtherServices,14,17345.039067566846,4304713
Manufacturing,49,431.05350237139726,4207106
Manufacturing,12,614.0808444235073,4207205
Trade,6,1059.5434387941264,4207205
Manufacturing,31,49.919914166666665,4207304
Trade,6,751.5780129489522,4207304
Construction,15,537.66328025,4207304
Mining,22,394.2113169628457,4207304
Manufacturing,12,7935.201613218132,4207403
Manufacturing,661,393.087203220544,4207502
Utilities,38,239.7150676110753,4207502
Trade,64,84.29621913897557,4207502
Construction,5,47.72694109337856,4207502
Manufacturing,21,86.27292735814962,4207577
Manufacturing,27,138.9033036053131,4207650
Manufacturing,6,669.6783890887687,4207684
Trade,14,69.21652455429326,4207684
Manufacturing,85,195.94266222450025,4207700
Trade,3,27.26323286215817,4207700
Agriculture,6,2729.5915799666154,4207700
Manufacturing,70,930.508048245614,4207809
Trade,3,5389.040176625533,4207809
Utilities,8,402.35059226365655,4207908
Transport,3,128.2622624798712,4207908
Mining,3,339.79394583333334,4207908
Manufacturing,99,149.38018333333332,2404903
Manufacturing,20,155.1965436618445,2205003
Agriculture,6,357.9754655184455,2205003
Manufacturing,295,178.91296,4208203
Utilities,7,5019.879725,4208203
Trade,50,1507.7933510638295,4208203
Business,6,510.5403475630295,4208203
Construction,10,1005.6693,4208203
Agriculture,6,204.7591132445305,4208203
Government,4,74482.86806762792,4208203
Mining,18,952.2359590859256,4208203
RealEstate,6,171.46660574957443,4208203
Trade,6,1604.0958743589745,4208302
Utilities,6,317.4562550487805,5004502
Manufacturing,15,260.6121935,4208500
Manufacturing,6,313.8817336327635,4208609
Manufacturing,35,708.0983743675566,4208708
Trade,8,592.51565025,4208708
Manufacturing,38,67.15055224288098,4208807
Trade,11,208.75843737610376,4208807
Mining,17,232.65264166666665,4208807
Manufacturing,575,209.60585181627783,4208906
Utilities,5,2560.052776087715,4208906
Trade,32,279.615596,4208906
Manufacturing,101,84.80684239215076,4209003
Trade,4,1307.085763125,4209003
Construction,8,2047.7478499188453,4209003
Manufacturing,1789,235.6592088333333,4209102
Utilities,23,1337.7733262518975,4209102
Trade,101,69.38212267757474,4209102
Business,24,153.53188068356914,4209102
Construction,22,197.6364120665108,4209102
Government,6,31780.394637373247,4209102
Mining,25,104.44704387652124,4209102
OtherServices,25,61.40303842239186,4209102
Trade,3,15.738493872474344,4209151
Manufacturing,9,6322.509,4209201
Manufacturing,122,104.36710615384617,4209300
Utilities,17,95.768139486166,4209300
Trade,3,538.6005135416666,4209300
Business,9,214.9274322777566,4209300
Construction,6,31.617199319718253,4209300
Mining,7,25.23968,4209300
Manufacturing,41,212.4761123417153,4209409
Trade,10,6204.05458928566,4209409
Transport,13,1708.4269493999875,4209409
Agriculture,5,3826.116770352369,4209409
OtherServices,13,441.78078,4209409
Manufacturing,52,104.40765029748658,4209508
Manufacturing,14,149.97109629469017,4209607
Trade,7,6.34687162037037,4209607
Mining,5,44.61881650207072,4209607
Manufacturing,25,346.25843951113865,4209706
Manufacturing,35,860.3552954403817,4209854
Utilities,7,202.17075203327343,4209854
Manufacturing,80,1304.4948922222225,4209904
Trade,5,12278.358444795584,4209904
Agriculture,4,97.03781927410094,4209904
Manufacturing,60,163.0666498539654,4210001
Transport,5,901.0862038004803,4210001
Manufacturing,8,169.1056362134338,4210035
Manufacturing,10,463.3279833207784,4210050
Manufacturing,110,294.9700094117647,4210100
Construction,5,6723.7874732142855,4210100
Mining,15,33.032636852085965,4210100
Manufacturing,24,134.683373699187,4210308
Trade,14,123.35574840447862,4210308
Manufacturing,14,271.981222,2307650
Trade,9,7.802021399998413,2307650
Mining,9,219.03613453444584,2307650
Manufacturing,48,389.34574252880975,2704609
Trade,6,838.6602848333334,2704609
Manufacturing,12,517.0643028541226,4210803
Manufacturing,7,3324.400303687636,4210852
Transport,5,2.508,4210852
Manufacturing,10,21.596695105145045,4210902
Utilities,11,3028.75275125,4210902
Manufacturing,7,48.13097663802363,4211009
Manufacturing,471,350.65458566923616,4211207
Trade,79,301.90175419486206,4211207
Business,5,12.222521739130435,4211207
Transport,34,90.01555203611503,4211207
Mining,35,753.8831569366675,4211207
Manufacturing,23,1094.2538755250096,4211256
Manufacturing,127,428.3211491974878,4211306
Trade,5,69430.6674728665,4211306
Construction,16,244.4153036,4211306
Manufacturing,12,122.76426417699196,4211405
Trade,5,94.3392042073948,4211405
Manufacturing,31,158.7499905749293,4211454
Manufacturing,58,113.75073539640546,4211504
Manufacturing,52,2144.044663167927,2923035
Utilities,10,88794.4738095238,2923035
Construction,7,33.170428333333334,2923035
Mining,3,38.4581183745583,2923035
Manufacturing,56,942.1106520507662,4211702
Trade,7,2246.835901210856,4211702
Transport,15,82.9440754515544,4211702
Manufacturing,72,264.55010644756123,4211751
Manufacturing,42,569.5351072477724,4211801
Trade,14,111.55186102950192,4211850
Manufacturing,20,219.8057862744953,4211876
Trade,10,136.01439667393674,4211876
Manufacturing,93,1702.8147761140824,4211900
Trade,21,107.26703935483872,4211900
Transport,5,343.5026128943759,4211900
Mining,5,9831.672727272728,4211900
Manufacturing,10,35.07073527287865,4212106
Manufacturing,9,22.37645296077929,4212205
Manufacturing,10,193.8524283258521,4212239
Manufacturing,5,42898.681869837215,4212304
Mining,4,7.593691373206028,4212304
Manufacturing,38,200.60513966480448,4212403
Trade,6,8.2965275,4212403
Transport,5,159.47709952463592,4212403
Mining,3,102988.08910472972,4212403
Manufacturing,28,68.4334377786663,4212502
Trade,6,374.5357318933777,4212502
Construction,7,2809.947216783217,4212502
Transport,8,22.646567342544987,4212502
Manufacturing,43,613.4327453488372,4212601
Manufacturing,103,137.34416349999998,3538204
Trade,7,4092.44847396401,3538204
Business,5,85.9635186576509,3538204
Manufacturing,38,3714.962815498603,4213005
Transport,5,438.6778834319527,4213005
Trade,10,692.3935256410256,4213104
Transport,6,1744.781,4213104
Manufacturing,630,228.09004299248284,4213203
Trade,29,64.89688587511336,4213203
Transport,7,67.19306551724138,4213203
Mining,13,9525.629097997518,4213203
Manufacturing,6,53693.29264768465,4213351
Manufacturing,91,122.52781450617285,4213401
Trade,11,412.96134625,4213401
Transport,19,11.70814738181818,4213401
Manufacturing,15,346.847948416859,4213500
Trade,9,54.85044995909463,4213500
Construction,8,49.78792319430465,4213500
OtherServices,5,61862.224763290695,4213500
Manufacturing,66,235.4680663983904,4213609
Utilities,8,17.04767369377645,4213609
Trade,4,5477.02869443581,4213609
Mining,9,4558.016755,4213609
Manufacturing,73,699.3656480000001,4213708
Trade,8,1803.4623396574168,4213708
Construction,6,11049.640263590503,4213708
Transport,4,11.18150280571731,4213708
Manufacturing,70,167.32203542175756,4214003
Manufacturing,3,20.030991477512448,4214151
Manufacturing,18,302.58230552046444,4214201
Mining,5,354.7755691601301,4214300
Utilities,8,2426.5168789308177,4214409
Manufacturing,34,1172.6409172735762,4214508
Manufacturing,28,98.9161475,4214607
Utilities,19,252.73094761904764,4214607
Trade,7,37.44659844396159,4214607
Manufacturing,286,271.38534927290885,4214805
Utilities,5,214893.37975911543,4214805
Trade,24,1179.025571369515,4214805
Business,3,112118.2908788295,4214805
Construction,5,69598.72182630615,4214805
OtherServices,16,1001.1959259891506,4214805
Manufacturing,129,270.1681636796051,4214706
Utilities,8,2250.536489972222,4214706
Trade,15,82.36905118228076,4214706
Manufacturing,40,1168.2715673563598,4214904
Manufacturing,163,362.56660364583337,4215000
Trade,17,3932.827439732823,4215000
Business,3,11.298779279279278,4215000
Transport,8,137.89083237111436,4215000
Manufacturing,114,192.39769016290728,4215109
Utilities,4,4807734.964095075,4215109
Business,9,1019.5754222222222,4215109
Mining,6,3393.0409800665743,4215109
Manufacturing,29,80.034805,4215307
Agriculture,13,205.44230666666667,4215307
Manufacturing,9,13483.231814814815,4215406
Manufacturing,322,146.18879219060227,4215455
Utilities,7,0.944733405875952,4215455
Trade,5,11414.432507751257,4215455
Manufacturing,7,38.55234810736632,4215653
Trade,5,398.0973094736842,4215653
Manufacturing,4,7044.282931563707,2612802
Manufacturing,5,419.9886204036793,4215687
Manufacturing,9,213.1196014362657,4215703
Trade,6,130.93486997451188,4215703
Manufacturing,960,362.9207553558052,4215802
Trade,39,994.2218051214908,4215802
Business,5,32.64023911353033,4215802
Mining,5,128.41418245923316,4215802
Manufacturing,3,98.40395050704224,4215752
Manufacturing,23,254.4066813509545,4215901
Manufacturing,4,450.8677628991976,3548906
Utilities,6,80.2695527669501,3548906
Trade,27,178.09170229175675,3548906
Business,5,64.70060900117116,3548906
Construction,15,2587.5530681591044,3548906
Transport,3,16.626173,3548906
Agriculture,17,90.37488833047868,3548906
Government,4,89.21967926411656,3548906
Mining,24,611.990716,3548906
RealEstate,7,33375.11092965776,3548906
Manufacturing,15,140.75651585623677,4216057
Construction,6,59.85586255816163,4216057
Mining,3,49.21269103046514,4216057
Trade,15,585.8128001549186,2513968
Manufacturing,64,366.115685,4216206
Utilities,20,3315.772572981503,4216206
Trade,5,141.01205555555558,4216206
Construction,5,144719.58696353665,4216206
Manufacturing,14,49.47030339425588,2111003
Manufacturing,25,196.18090767735663,4216354
Manufacturing,9,105.56286107913668,4216255
Trade,7,37.92229042553191,4216503
Manufacturing,154,506.7669680714286,4216602
Trade,18,1587.4091065092314,4216602
Business,5,219.4524761904762,4216602
Construction,21,3021.0321000000004,4216602
Agriculture,3,1035.481371803459,4216602
Mining,5,259.8478914792655,4216602
Manufacturing,120,85.45615701530747,4216701
Trade,3,12899.567272727272,4216701
Transport,12,52.63655729368659,4216701
Manufacturing,17,4395.1866666666665,4216800
Manufacturing,74,168.2344423076923,4318804
Manufacturing,88,351.09318333333334,4217006
Utilities,17,43.70854874996708,4217006
Manufacturing,81,77.16178000000001,4217204
Manufacturing,44,508.701586825557,4217303
Manufacturing,61,410.2760710719117,4217402
Utilities,6,69984.4219233971,4217402
Business,3,118.049218,4217402
Manufacturing,188,264.0563456919262,4217501
Manufacturing,123,231.52357350746263,4217600
Utilities,5,5357.766848644578,4217600
Trade,9,10.256494140625,4217600
Transport,4,79.7720437067338,4217600
Mining,11,4267.841668493398,4217600
Manufacturing,19,88.89422234917733,4217709
Utilities,3,232.9932095250577,4217709
Trade,10,62.21278602564102,4217709
Transport,3,128.5793405560098,4217709
Mining,4,1727.6663279409545,4217709
Manufacturing,71,59.08156179441474,1501204
Mining,4,1333770.5486646148,1501204
Manufacturing,138,296.4385760138309,4218004
Trade,30,1927.698241054072,4218004
Construction,14,52127.53240874311,4218004
Manufacturing,978,276.01532582668347,4218202
Utilities,12,25.99648203706806,4218202
Trade,56,356.891906122449,4218202
Business,4,24906.838817242115,4218202
Construction,3,457.93098,4218202
Government,3,6.499912441860465,4218202
Manufacturing,60,244.75256594803423,4218251
Manufacturing,84,84.86944110808926,4218301
Agriculture,12,3298.5864953598984,4218301
Manufacturing,16,44.933379035219296,4218350
Trade,4,2666122.734716157,4218350
Mining,15,13.88602244066011,4218350
Manufacturing,32,396.59375,4218400
Trade,9,50.651545000000006,4218400
Construction,5,12.23479388092513,4218400
Mining,3,11.531071047008547,4218400
Manufacturing,55,208.48867710565352,4218509
Manufacturing,26,215.1831052631579,4218608
Business,5,33.31785520198056,4218608
Mining,33,3936.1885,4218608
Manufacturing,192,484.5797,4218707
Utilities,3,23.54202535496957,4218707
Trade,40,68.60618044444445,4218707
Construction,4,388.1772703260219,4218707
Government,7,542.770625,4218707
Mining,7,16307.005359432198,4218707
Manufacturing,88,757.9978058479531,4219002
Trade,3,41.70678445089202,4219002
Construction,11,3086.4496696463275,4219002
Mining,20,45.40233636043872,4219002
Manufacturing,30,906.495435,4219101
Manufacturing,130,174.34745625,3556354
Utilities,6,9554.662970495256,3556354
Manufacturing,28,166.55780223646016,4219200
Mining,5,103.42119771468144,4219200
Manufacturing,76,289.2269549429658,4219309
Business,5,375.5865517241379,4219309
Agriculture,8,217747.2125944965,4219309
Manufacturing,7,384.1062939001848,4219358
Manufacturing,9,24929.11530616421,4219408
Transport,7,385649.0740740741,4219408
Manufacturing,82,180.53702116666665,4219507
Trade,49,309.95237794479885,4219507
Trade,3,38.18597770207494,4219606
Manufacturing,43,444.6794343434344,4219705
Manufacturing,26,148.22385466971878,3500105
Utilities,3,1581.553755263158,3500105
Mining,16,330.9655724206349,3500204
Manufacturing,93,363.5259059518469,3500303
Construction,5,14178.679887651007,3500303
Mining,9,114.32536292165292,3500303
Manufacturing,13,105.57051627416904,3500402
Manufacturing,15,4302.774350267453,3500501
Trade,7,53.26596701649176,3500501
Manufacturing,6,3609.1113567338807,3500550
Utilities,4,336.77509737500003,3500600
Manufacturing,109,468.52591194768377,3500709
Utilities,3,8172.008496268553,3500709
Business,4,115749.90205609649,3500709
Manufacturing,4,1.635710733773945,3500808
Manufacturing,11,180.6109090909091,3501004
Business,9,31.16776713073593,3501004
Manufacturing,4,795.0720596153847,1400050
Manufacturing,67,109.729919375,3501152
Utilities,3,49210.94189504139,3501152
Manufacturing,10,3333.405183339515,3501301
Manufacturing,668,604.7629306260575,3501608
Utilities,15,1900.3946109785204,3501608
Trade,12,98.80890968382946,3501608
Business,11,606.9496661059715,3501608
Mining,5,39300.7000873744,3501608
OtherServices,16,627.2058939758633,3501608
Manufacturing,28,285.793952732644,3501707
Construction,4,3064.902816770444,3501707
Manufacturing,405,266.7474329104614,2500734
Utilities,15,2326.933684236111,2500734
Trade,50,1320.2546691176472,2500734
Construction,11,5558.087666666667,2500734
Mining,5,18230.5627105211,2500734
Manufacturing,5,76382.21483834686,3502002
Business,3,231.93872553306863,3502002
Mining,27,1066.02202,3502002
Manufacturing,55,1083.3536851261729,3502101
Utilities,10,168.7661268,3502101
Trade,32,5921.60351017152,3502101
Business,3,147194.5,3502101
Mining,9,97.042203125,3502101
Manufacturing,41,188.73451666666668,3502200
Utilities,3,102.38297657952069,3502200
Trade,3,2.6174852147239265,3502200
Utilities,3,382399.28400954657,3502309
Business,4,736.1036693131763,3502309
Mining,42,854.7627622816901,3502309
Manufacturing,7,4888.4610102452825,3502408
Utilities,3,53269.90989271837,3502408
Manufacturing,16,128.18126428890542,3502606
Manufacturing,55,300.8058607285651,3200508
Manufacturing,250,151.05274769626564,3502754
Utilities,9,1498.6365041184686,3502754
Trade,11,9808.420451890564,3502754
Mining,9,41.91760282074613,3502754
Manufacturing,462,347.5774273752551,3502804
Utilities,6,331.719206238274,3502804
Trade,32,1404.93044,3502804
Business,7,192.56536215719723,3502804
Construction,18,960.6023374170117,3502804
Mining,8,101.38198916231669,3502804
Manufacturing,15,1060.0017954253933,3502903
Utilities,5,2155.683285714286,3502903
Utilities,3,438859.7957324358,3503158
Manufacturing,341,477.0426385185185,3503208
Utilities,6,3.6298346970804696,3503208
Trade,21,943.1010739401906,3503208
Construction,9,92.85025448430494,3503208
Manufacturing,744,223.3025173426593,3503307
Utilities,35,123.91869907407408,3503307
Trade,45,251.9800980555094,3503307
Business,7,7.823567834008619,3503307
Construction,18,109.74317272727274,3503307
Transport,5,327.56839897959185,3503307
Mining,13,517.0565259193619,3503307
Manufacturing,24,987.2662560460524,3503356
Utilities,3,108.9650700751681,3503356
Utilities,3,19.315586600000003,3503406
Manufacturing,4,6534.070816902312,3503505
Manufacturing,6,36733.57832123649,3503604
Manufacturing,39,830.3010366394702,3503703
Manufacturing,190,167.18684567315523,3503802
Construction,3,679.0344280952381,3503802
Agriculture,4,26939.160805555555,3503802
Manufacturing,333,515.337,3503901
Utilities,16,450.9312200833333,3503901
Trade,10,140.26721685107862,3503901
Mining,11,9595.202464445403,3503901
Manufacturing,34,56.99608824514193,3504008
Utilities,4,12018.869370253222,3504008
Trade,8,1526.263212880025,3504008
Construction,4,46.50005006020073,3504008
Government,5,1672.889454,3504008
Mining,5,4436.359093751869,3504008
Manufacturing,394,373.0554266666667,3504107
Trade,43,741.1182221759259,3504107
Construction,10,27432.2871551514,3504107
Transport,6,110.74080205768436,3504107
Manufacturing,3,5421.588698400304,3504305
Utilities,3,29446.793974358978,3504305
Manufacturing,5,32.672411183519024,3504404
Manufacturing,53,392.9114490410928,3504503
Construction,4,1026999.6672223912,3504503
Manufacturing,41,66.5567641372595,3504602
Trade,11,204.4117112781021,3504602
Construction,9,33524.59589151736,3504602
Manufacturing,9,245.99449134948097,3504800
Manufacturing,9,1172.6620312666666,3504909
Utilities,3,2178.9615665612923,3504909
Utilities,3,9406.84736,3505005
Manufacturing,7,19.790586690784245,3505104
Mining,12,392.6917857142857,3505104
Manufacturing,58,254.81010975560403,3505203
Manufacturing,37,225.12440196277203,4202099
Utilities,8,3884.9978148148143,4202099
Trade,11,19.79018712355996,4202099
Construction,5,385.36987528657846,4202099
Manufacturing,3,452.4545488829588,3505351
Trade,6,287.18171736592484,3505401
Manufacturing,82,158.58090321821874,3505500
Utilities,3,300.532749244713,3505500
Construction,8,5996.07088883917,3505500
Transport,3,89.55927995469378,3505500
Manufacturing,5,14549.836640093894,3505609
Manufacturing,552,414.6916133712121,3505708
Utilities,15,60.81636074434034,3505708
Trade,55,346.10135730931535,3505708
Business,7,177818.09486780714,3505708
Construction,29,291.83524494444447,3505708
Government,8,68.09320152445966,3505708
Mining,28,13392.01749610076,3505708
Manufacturing,37,1267.3999854391293,3505807
Utilities,4,39476.11435,3505807
Trade,5,177326.40625940202,3505807
Manufacturing,142,276.49295363738617,3505906
Trade,6,1359.8868088467614,3505906
Construction,4,122.9387156545699,3505906
Manufacturing,338,281.3006710775047,3506003
Utilities,3,3.948648887884438,3506003
Trade,32,156.25864772727272,3506003
Construction,8,18198.60717414877,3506003
Agriculture,10,181.8044318097622,3506003
OtherServices,4,425397.8840842047,3506003
Manufacturing,92,177.1619806451613,3506102
Trade,6,591.488977803093,3506102
Construction,6,20.307395948962583,3506102
Manufacturing,10,166.75365307294658,3506201
Manufacturing,54,148.9877864916016,3506300
Utilities,3,2155.601074812968,3506359
Construction,8,67420.05547648633,3506359
Manufacturing,5,37.53928564102564,3506409
Manufacturing,126,254.29842352941176,3506508
Trade,17,2405.452272368563,3506508
Manufacturing,3,0.8992459477344932,3506607
Mining,4,1949.6304359090907,3506607
Manufacturing,7,30.331376190476192,3506706
Manufacturing,13,334.4372947238811,2201804
Utilities,10,262.95146688528064,2201804
Manufacturing,4,22389.91406621253,3506904
Utilities,7,112.49774707119256,3506904
Agriculture,6,3513.0969634187604,3506904
Mining,20,742.55943145216,3506904
Manufacturing,289,354.36864787066713,3507001
Utilities,3,19557.52313476878,3507001
Trade,6,717.6519479930436,3507001
Business,3,228306.93560614012,3507001
Agriculture,6,231.4530949258957,3507001
Mining,7,43.82151663157895,3507001
Manufacturing,104,689.2593177570093,3507100
Utilities,3,4200.228941538462,3507100
Mining,8,1073.2947141305422,3507159
Manufacturing,14,103.85331683333334,1300805
Manufacturing,8,3830.705587174344,3507308
Manufacturing,4,96609.72905097656,2502706
Trade,11,829.2451407418096,2502706
Mining,10,83.55338067624683,2502706
Manufacturing,9,26526.29538272357,3507456
Manufacturing,401,304.3067862234136,3507506
Utilities,6,399.1411872122244,3507506
Trade,31,263.68191677772325,3507506
Construction,6,61.547048285620185,3507506
Manufacturing,534,301.92860970608336,3507605
Utilities,7,4.923678923678923,3507605
Trade,41,432.5157994444445,3507605
Business,24,524.3723065563529,3507605
Construction,5,2173.1526433333333,3507605
Mining,29,124.00586785714286,3507605
Manufacturing,3,712.2719687,3507753
Utilities,6,47.09069181818182,3507753
Manufacturing,45,250.58821187222225,3507803
Trade,7,53.63775247175141,3507803
Construction,7,211.79951351351352,3507803
Manufacturing,61,359.37998206890666,3507902
Utilities,21,448.85858585858585,3507902
Manufacturing,7,382.2171683333333,3508009
Utilities,3,22.31907275,3508009
Manufacturing,11,1719.0123999999998,3508108
Trade,3,22.893215531748965,3508108
Agriculture,4,14.862338249632415,3508108
Mining,7,1083.6440127272729,3508108
Manufacturing,7,807.9646368701731,3508207
Utilities,9,298.281815,3508207
Manufacturing,220,260.96937895167895,3508405
Utilities,4,64795.72984703844,3508405
Trade,8,125.80412379757422,3508405
Business,16,71.57952717535686,3508405
Construction,7,218.4658238095238,3508405
Manufacturing,289,325.5270039546466,3508504
Utilities,12,28.85293496791533,3508504
Trade,7,24.42195652173913,3508504
Business,3,97.57969395733274,3508504
Mining,28,2798.347164804469,3508504
Manufacturing,13,14.943413125,3508603
Utilities,3,906695.7566534064,3508603
Trade,3,3167.185028453181,3508603
Government,5,651.2990544530284,3508603
Mining,19,388.8441682926829,3508603
Utilities,3,3381.120859714475,3508900
Mining,6,7888.619083484574,3508900
Manufacturing,227,544.3950548813169,3509007
Utilities,10,3039.4591779060947,3509007
Trade,20,565.39682,3509007
Mining,7,42.91568305489261,3509007
Manufacturing,300,505.1253042439099,3509205
Trade,18,117.5352283912955,3509205
Business,8,234.7967692559347,3509205
Construction,4,1852.0989168712608,3509205
Mining,15,14642.20238520408,3509205
OtherServices,9,1408.8161021241829,3509205
Manufacturing,62,212.247021140654,3509254
Manufacturing,52,117.81554278779473,3509403
Mining,12,78.22186850718066,3509452
Manufacturing,865,407.8972727272727,3509502
Utilities,5,7191.693399999999,3509502
Trade,69,523.4718656716418,3509502
Business,10,13311.264714904772,3509502
Construction,28,190.1887980120067,3509502
Agriculture,3,108.67708896252869,3509502
Mining,6,6131.181315584416,3509502
OtherServices,10,340.3728774009306,3509502
Manufacturing,90,235.7766044645784,3509601
Business,8,247.16934333193169,3509601
Construction,5,39906.388333333336,3509601
OtherServices,18,6595.533098806975,3509601
Manufacturing,24,145.9817459,3509700
Utilities,3,343.8859625,3509700
Construction,5,86.42986046791678,3509700
Mining,12,3.730042839647962,3509700
Manufacturing,4,55.22010270390693,3509809
Manufacturing,7,23523.95061799516,3509908
Utilities,3,20103.929347536618,3509908
Trade,19,210.7266250669184,3509908
Manufacturing,14,1212.2690384615385,3509957
Mining,9,5209.879955990202,3509957
Manufacturing,18,34.73805660885323,3510005
Utilities,10,417.6417214261796,3510104
Manufacturing,8,5461.70889328551,3510153
Construction,3,133.1305936491228,3510153
Manufacturing,26,99.98985552576706,3510203
Manufacturing,9,132.79961977295312,3510302
Manufacturing,198,159.49357500000002,3510401
Trade,21,363.67464,3510401
Construction,7,149097.2838095238,3510401
Mining,3,13.8687995,3510401
Manufacturing,5,831.8984254988761,3510500
Utilities,35,221.7335913312693,3510500
Construction,8,162.78270714790003,3510500
Agriculture,7,886.7991091454508,3510500
Mining,3,1108696.888322285,3510500
Manufacturing,106,515.519199537037,3510609
Trade,22,20.057121,3510609
Utilities,3,620.796566,3510708
Trade,10,2983.350593956044,3510708
Manufacturing,11,1558.34250764526,3510807
Construction,14,212.9483823138298,3510807
Utilities,3,718.3114753599675,3510906
Manufacturing,7,139.81959726137737,3511003
Trade,7,614.0164634146341,3511003
Mining,9,2823.5468123273567,3511003
