cod_ibge,invest_melhorias_mes_25_40
3140530,7.416430282743465e-09
3140555,6.75156353381022e-09
3140605,6.292488873832502e-09
3140704,2.2534233740627775e-08
3140803,3.3639091463884446e-09
3140852,1.8972447585626036e-08
3140902,7.463920764810125e-09
3141009,1.1587677624265136e-08
3141108,4.9073498135549065e-09
3141207,2.3745241033330196e-10
3141306,1.828383559566425e-09
3141405,1.3241929416250982e-08
3141504,5.342679232499294e-09
3141603,5.1527173042326525e-09
3141702,3.8308988867106045e-09
3141801,2.9673636211309628e-08
3141900,3.3243337446662267e-10
3142007,1.4872435967197325e-08
3142106,5.184377625610426e-09
3142205,2.1370716929997178e-09
3142254,9.03902175335436e-09
3142304,4.266228305654991e-09
3142403,1.3455636585553777e-09
3142502,2.184562175066378e-09
3142601,1.8125533988775382e-09
3142700,2.5811077003224717e-08
3142809,5.524726080421492e-09
3142908,1.380390012070198e-08
3143005,4.622406921154945e-09
3143104,4.384954510821643e-09
3143153,6.711988132088001e-09
3143203,4.020860814977246e-09
3143302,7.688709046591447e-08
3143401,4.218737823588331e-09
3143450,1.1176093446354078e-08
3143500,2.4615899871218967e-09
3143609,2.0420907288663966e-09
3143708,1.3772239799331513e-09
3143807,4.313718787721652e-09
3143906,1.2980731764883152e-08
3144003,1.6415876634367333e-08
3144102,5.5168110000770486e-09
3144201,2.3270336212663593e-09
3144300,7.835929540998964e-09
3144359,1.8837891219775287e-09
3144375,2.6673820760774253e-09
3144409,1.4167993816553684e-09
3144508,2.4615899871218967e-09
3144607,5.477235598354831e-09
3144656,1.3985946968626189e-08
3144672,1.448459703033142e-09
3144706,3.822983806366161e-09
3144805,1.8054298265672277e-08
3144904,3.2451829412217934e-09
3145000,5.144802223888209e-10
3145059,3.450975030177322e-09
3145109,7.226468354476823e-09
3145208,7.1235723099990585e-09
3145307,2.674505648386979e-08
3145356,1.1548102222542918e-08
3145372,1.0147133001576437e-08
3145406,1.0447906054665286e-09
3145455,6.237083311421398e-09
3145505,4.432444992888303e-10
3145604,4.733218045977153e-09
3145703,1.0368755251220853e-09
3145802,2.429929665744123e-09
3145851,1.772977997155321e-09
3145877,1.3352740541064284e-08
3145901,6.933610381732417e-09
3146008,3.7121726815439537e-09
3146107,1.2244629292853936e-08
3146206,1.1065282321531871e-08
3146255,5.61179196421037e-09
3146305,1.7539818043282274e-08
3146404,5.540556241110379e-09
3146503,6.96527070311019e-10
3146552,1.2703703952831656e-08
3146602,8.469135968554436e-10
3146701,2.4378447460885667e-09
3146750,4.44827515357719e-09
3146909,5.113141902510435e-09
3147006,3.073425697747226e-08
3147105,5.026076018721558e-09
3147204,3.4588901105217654e-09
3147303,3.894219529466152e-09
3147402,9.561417056087626e-09
3147501,1.6700819526775568e-09
3147600,2.4932503084996703e-09
3147709,2.4536749067774532e-09
3147808,1.250582694422057e-09
3147907,8.03380654961005e-09
3147956,1.1627253025987351e-08
3148004,9.086512235421023e-09
3148103,1.1627253025987351e-08
3148202,1.3218184175220472e-09
3148301,7.424345363087907e-09
3148400,4.321633868066096e-09
3148509,6.4745357217547005e-09
3148608,1.4634983556866463e-08
3148707,1.7397346597086347e-08
3148756,1.1500611740476257e-08
3148806,2.2320526571330385e-09
3148905,1.274327935455387e-09
3149002,1.7334025954331038e-09
3149101,7.028591345865737e-09
3149150,1.0748679107754136e-08
3149200,7.756778737554531e-10
3149309,1.640004647367602e-08
3149408,1.393054140622038e-09
3149507,3.5617861549995296e-10
3149606,5.6355372052437e-09
3149705,1.852128800599755e-09
3149804,2.651551915388538e-09
3149903,2.3270336212663593e-09
3149952,3.340163905355114e-09
3150000,2.6198915940107647e-09
3150109,1.385139060277595e-09
3150158,5.967970579710322e-09
3150208,8.94404078922104e-10
3150307,2.089581210933057e-09
3150406,5.920480097643662e-09
3150505,7.835929540998965e-10
3150539,2.200392335755265e-09
3150570,1.6874951294350687e-08
3150604,3.6646821994772935e-09
3150703,4.5907465997771707e-10
3150802,2.126782088551691e-08
3150901,3.65676711913285e-09
3151008,3.4905504318995386e-09
3151107,3.094796414677369e-09
3151206,1.2228799132165052e-08
3151305,2.5328257102218874e-09
3151404,4.2424830646216616e-09
3151503,2.9048344864107266e-09
3151602,8.310834361665569e-10
3151701,5.437660196632615e-09
3151800,8.603692334409974e-09
3151909,6.7594786141546616e-09
3152006,6.727818292776889e-09
3152105,1.0305434608465305e-08
3152131,6.688242891054671e-09
3152170,1.5656028921300813e-08
3152204,2.719621606350749e-08
3152303,7.677627934110096e-09
3152402,7.78052397858786e-09
3152501,2.053963349382007e-08
3152600,2.4061844247107935e-09
3152709,2.39826934436635e-09
3152808,6.157932507976964e-09
3152907,9.181493199554341e-10
3153004,1.947109764733076e-09
3153103,7.147317551032389e-09
3153202,2.4457598264330097e-09
3153301,1.6067613099220099e-09
3153400,5.184377625610426e-09
3153509,6.767393694499106e-09
3153608,1.6067613099220099e-09
3153707,2.010430407488623e-09
3153806,4.432444992888303e-10
3153905,2.0974962912775007e-09
3154002,1.1967601480798419e-08
3154101,1.5513557475109062e-09
3154150,1.9550248450775193e-09
3154200,5.3189339914659635e-09
3154309,6.680327810710228e-09
3154408,4.709472804943822e-09
3154457,1.250582694422057e-08
3154507,1.0582462420520824e-08
3154606,1.0897482618228688e-07
3154705,5.303103830777077e-10
3154804,2.0183454878330665e-09
3154903,1.5117803457886893e-09
3155009,1.274327935455387e-09
3155108,3.4351448694884345e-09
3155207,5.967970579710322e-09
3155306,4.44827515357719e-09
3155405,1.9391946843886328e-09
3155504,2.3032883802330292e-09
3155603,3.26497064208234e-08
3155702,4.163332261177227e-09
3155801,2.84151384365518e-09
3155900,2.4140995050552366e-09
3156007,1.3036137327289801e-08
3156106,2.699042397455199e-09
3156205,2.1370716929997174e-10
3156304,1.2268374533887266e-09
3156403,4.274143385999435e-10
3156452,3.3718242267328877e-09
3156502,1.0337094929843079e-08
3156601,4.994415697343784e-09
3156700,4.666731371083222e-08
3156809,1.10890275625652e-08
3156908,2.6911273171107554e-09
3157005,2.368192039056674e-08
3157104,2.00251532714418e-09
3157203,5.68302768731036e-09
3157252,9.703888502287606e-09
3157278,1.7492327561219912e-09
3157302,2.730702718832973e-09
3157336,8.310834361665569e-10
3157377,6.529941284165803e-09
3157401,3.3559940660440007e-09
3157500,4.2424830646216616e-09
3157609,4.234567984277218e-09
3157658,5.595961803521483e-09
3157708,4.986500616999341e-10
3157807,8.659889404854634e-08
3157906,1.1793469713220663e-08
3158003,6.482450802099143e-09
3158102,8.231683558221134e-09
3158201,7.376854881021247e-09
3158300,2.358693942644133e-09
3158409,8.310834361665569e-10
3158508,6.640752408988011e-09
3158607,1.0368755251220853e-09
3158706,1.274327935455387e-09
3158805,1.5355255868220194e-09
3158904,4.408699751854973e-09
3158953,1.2885750800753851e-08
3159001,3.5697012353439723e-09
3159100,1.6700819526775568e-09
3159209,3.094796414677369e-09
3159308,2.334948701610803e-09
3159357,2.920664647099614e-09
3159407,2.4695050674663407e-09
3159506,4.86777441183269e-09
3159605,7.26604375619904e-09
3159704,1.2110072926998398e-09
3159803,6.086696784876973e-09
3159902,3.910049690155039e-09
3160009,1.567185908199793e-09
3160108,6.56951668588802e-10
3160207,6.189592829354738e-09
3160306,1.0891150553954116e-08
3160405,2.8652590846885103e-09
3160454,1.1310649812209616e-08
3160504,2.3270336212663593e-09
3160603,5.6355372052437e-09
3160702,1.1856790355976211e-08
3160801,1.0764509268443022e-09
3160900,2.2795431391996987e-09
3160959,6.8940349800102e-09
3161007,8.405815325798888e-09
3161056,1.5988462295775668e-09
3161106,5.851618898646771e-08
3161205,2.3507788622996894e-09
3161304,1.23475253373317e-09
3161403,1.567185908199793e-09
3161502,1.4642898637220287e-09
3161601,2.4695050674663407e-09
3161650,1.788808157844208e-09
3161700,2.999815450544048e-09
3161809,1.7808930774997646e-09
3161908,8.706588378887738e-09
3162005,4.654067242532719e-09
3162104,3.158117057432916e-09
3162203,8.864889985776607e-10
3162252,7.883420023065625e-09
3162302,1.0843660071887457e-09
3162401,3.807945153711529e-08
3162450,2.3753156113664706e-08
3162500,1.0709103706031917e-08
3162559,1.2023007043209523e-08
3162575,3.1264567360551425e-09
3162609,4.764878367354926e-09
3162658,7.226468354476823e-09
3162708,1.6851206053313715e-08
3162807,7.59056205032122e-09
3162906,2.1766470947219345e-09
3162922,2.514621025429313e-08
3162948,3.902134609810595e-09
3162955,3.957540172221699e-09
3163003,3.450975030177322e-09
3163102,1.6859121133664443e-09
3163201,1.171431890977623e-09
3163300,1.7571478364664343e-09
3163409,2.6436368350440944e-09
3163508,5.5880467231770384e-09
3163607,1.962939925421963e-09
3163706,3.3559940660440007e-09
3163805,5.453490357321501e-09
3163904,1.527610506477576e-09
3164001,1.6384216312997835e-09
3164100,3.340163905355114e-09
3164209,5.944225338676992e-09
3164308,2.105411371621944e-09
3164407,1.891704202321972e-09
3164431,2.1766470947219345e-09
3164472,3.2610131019106804e-09
3164506,1.3075712729018085e-08
3164605,2.889004325721841e-09
3164704,5.944225338676992e-09
3164803,1.3455636585553777e-09
3164902,8.706588378887738e-10
3165008,3.65676711913285e-09
3165107,2.3745241033330196e-10
3165206,3.545955994310642e-09
3165305,1.1872620516665097e-09
3165404,3.094796414677369e-09
3165503,7.163147711721276e-09
3165537,4.456190233921633e-09
3165552,1.8774570577010513e-08
3165560,1.5117803457886893e-09
3165578,5.1210569828548785e-09
3165602,7.677627934110097e-10
3165701,4.440360073232747e-09
3165800,1.6938271937108871e-09
3165909,6.52202620382136e-09
3166006,4.289973546688322e-09
3166105,3.3955694677662178e-09
3166204,4.677812483566048e-09
3166303,6.989015944143521e-09
3166402,3.5617861549995296e-10
3166501,5.762178490754794e-09
3166600,1.4247144619998117e-10
3166709,4.994415697343784e-09
3166808,3.443059949832878e-09
3166907,1.1160263285665193e-09
3166956,6.0312912224658695e-09
3167004,1.2664128551109437e-09
3167103,1.8196769711868204e-08
3167202,2.468713559430978e-08
3167301,1.6779970330220006e-09
3167400,2.105411371621944e-09
3167509,8.152532754776701e-10
3167608,1.980353102179052e-08
3167707,2.6594669957329818e-09
3167806,1.852128800599755e-09
3167905,1.5592708278553497e-09
3168002,2.718830098316183e-08
3168051,1.2980731764887175e-09
3168101,1.1872620516665097e-09
3168200,1.013130284088755e-09
3168309,5.841329294199228e-09
3168408,8.255428799254465e-09
3168507,6.039206302810313e-09
3168606,5.53818171700667e-08
3168705,1.2687873792142767e-08
3168804,4.10001161842168e-09
3168903,1.3218184175220472e-09
3169000,5.6197070445548124e-09
3169059,2.6040614333218773e-09
3169109,4.163332261177227e-09
3169208,2.524910629877444e-09
3169307,9.450605931265417e-09
3169356,7.558901728943445e-09
3169406,6.094611865221417e-09
3169505,5.762178490754794e-09
3169604,2.8731741650329534e-09
3169703,1.2743279354553868e-08
3169802,2.6436368350440944e-09
3169901,1.1722233990120675e-08
3170008,8.405815325798888e-09
3170057,9.411030529543201e-09
3170107,2.5953548449420647e-08
3170206,5.683819195344744e-08
3170305,1.092281087533189e-09
3170404,2.796397885690672e-08
3170438,1.9787700861108494e-09
3170479,3.640936958443963e-09
3170503,1.7808930774997646e-09
3170529,7.598477130665663e-09
3170578,6.727818292776888e-10
3170602,7.994231147887833e-10
3170651,8.453305807865549e-09
3170701,5.342679232499294e-09
3170750,1.013130284088755e-09
3170800,2.9357032997535144e-08
3170909,3.8111111858484974e-08
3171006,1.3455636585553777e-09
3171030,1.3701004076221389e-08
3171071,3.759663163610615e-09
3171105,2.1212415323108308e-09
3171154,6.498280962788031e-09
3171204,3.463639158727251e-08
3171303,8.366239924076672e-09
3171402,2.588231272632991e-09
3171501,1.2426676140776134e-09
3171600,1.490409628857995e-08
3171709,8.682843137854407e-09
3171808,5.928395177988105e-09
3171907,2.683212236766312e-09
3172004,6.617007167954681e-09
3172103,1.1239414089109626e-09
3172202,9.893850430554247e-10
3200102,2.304871396301778e-08
3200136,1.1674743508054012e-08
3200169,1.460332323549678e-08
3200201,1.2276289614231712e-08
3200300,6.783223855187992e-09
3200359,7.63805253238788e-09
3200409,2.270836550820633e-08
3200508,5.239783188021529e-09
3200607,3.6900104565793696e-08
3200706,6.450790480721369e-09
3200805,8.643267736132191e-09
3200904,2.7037914456607304e-08
3201001,9.308134485065437e-09
3201100,1.6621668723331138e-09
3201159,1.49595018509866e-08
3201209,4.2298189360702955e-08
3201308,1.5776338142544433e-07
3201407,8.437475647176662e-09
3201506,1.8537118166679653e-08
3201605,3.793698009090642e-08
3201704,6.949440542421303e-09
3201803,4.432444992888304e-09
3201902,2.049214301175908e-08
3202009,4.8915196528660195e-09
3202108,1.726279023122313e-08
3202207,1.0392500492254184e-08
3202256,9.38728528850987e-09
3202306,1.1674743508054012e-08
3202405,5.2777755736747e-08
3202454,1.2133818168031729e-08
3202504,4.2424830646216616e-09
3202553,1.1635168106331795e-08
3202603,5.690942767654804e-09
3202652,1.3400231023138222e-08
3202702,8.1525327547767e-09
3202801,5.561926958039756e-08
3202900,6.300403954176945e-09
3203007,1.63208956702324e-08
3203056,2.475837131740774e-08
3203106,4.7569632870104825e-09
3203130,2.4457598264330097e-09
3203163,9.38728528850987e-09
3203205,4.30817823147935e-08
3203304,1.0558717179487494e-08
3203320,3.8356479349161486e-08
3203346,9.221068601276559e-09
3203353,6.656582569676898e-09
3203403,2.3151610007485428e-08
3203502,1.1627253025987351e-08
3203601,3.973370332910586e-09
3203700,1.5711434483707466e-08
3203809,1.0147133001576437e-08
3203908,2.929371235478284e-08
3204005,1.3669343754851708e-08
3204054,1.32023540145227e-08
3204104,8.959870949909928e-09
3204203,8.706588378887738e-09
3204252,5.991715820743652e-09
3204302,1.9360286522498482e-08
3204351,1.3788069960010666e-08
3204401,6.0312912224658695e-09
3204500,1.600429245645792e-08
3204559,2.5747756360472412e-08
3204609,9.767209145043154e-09
3204658,9.228983681621002e-09
3204708,1.164308318667624e-08
3204807,4.859859331488246e-09
3204906,9.295470356513764e-08
3204955,5.960055499365879e-09
3205002,1.0174835782781575e-07
3205010,1.1682658588398456e-08
3205036,1.4508342271361849e-08
3205069,8.667012977165522e-09
3205101,3.39556946776496e-08
3205150,1.0234198885365315e-08
3205176,1.3265674657275006e-08
3205200,8.556993360376633e-08
3205309,4.6374455738081764e-08
3300100,8.8197740278123e-08
3300159,3.340163905355114e-09
3300209,1.1155514237458254e-07
3300225,8.223768477876691e-09
3300233,4.748256698630538e-08
3300258,2.6499688993193272e-08
3300308,3.285549850977164e-08
3300407,3.9535826320483076e-08
3300456,5.1991788258545e-07
3300506,1.1532272061854031e-08
3300605,8.89655030715438e-09
3300704,1.2685499268039354e-07
3300803,3.790531976953674e-08
3300902,6.632837328643568e-09
3300936,1.9391946843881106e-08
3300951,2.6436368350440944e-09
3301009,3.7544392105831754e-07
3301108,6.268743632799172e-09
3301157,1.3289419898311975e-08
3301207,3.1027114950218116e-09
3301306,1.966105957559459e-08
3301405,1.2656213470764992e-08
3301504,3.973370332910586e-09
3301603,6.4112150789991525e-09
3301702,8.987257127901667e-07
3301801,1.3083627809363741e-08
3301850,5.9252291458497264e-08
3301876,3.7042576011989626e-08
3301900,3.541602700121093e-07
3302007,7.661797773420099e-08
3302056,4.432444992888304e-09
3302106,9.600992457809842e-09
3302205,1.7563563284319242e-08
3302254,1.1825130034598436e-08
3302270,1.157105595554179e-07
3302304,7.099827068965729e-09
3302403,1.1130185980356036e-07
3302452,2.239967737477482e-09
3302502,3.1244779659689434e-07
3302601,3.8332734108137465e-08
3302700,3.115533925179775e-07
3302809,9.45852101160986e-09
3302858,1.0830204435300964e-07
3302908,1.940777700457242e-08
3303005,1.022628380502087e-08
3303104,5.1210569828548785e-09
3303203,2.0935387511051114e-08
3303302,2.417028084782643e-07
3303401,4.711847329046991e-08
3303500,7.935501251731994e-07
3303609,2.384813707779964e-08
3303708,1.1975516561142864e-08
3303807,5.217620963056772e-08
3303856,3.166032137777168e-08
3303906,1.3482547858723985e-07
3303955,6.989015944143521e-09
3304003,1.1160263285665191e-08
3304102,8.47705104889888e-09
3304110,3.8467290473994915e-09
3304128,4.844029170799359e-09
3304144,1.3518165720274263e-07
3304151,1.8220514952905172e-08
3304201,1.694618701744865e-08
3304300,5.571425054453249e-08
3304409,9.24481384230989e-09
3304508,2.84151384365518e-09
3304524,8.448556759657968e-08
3304557,2.7017810152543703e-06
3304607,6.173762668665851e-09
3304706,9.846359948487587e-09
3304755,9.209195980759053e-08
3304805,1.6107188500938508e-08
3304904,5.516098642846043e-07
3305000,4.85273575917767e-08
3305109,2.7432085457771804e-07
3305133,6.355809516588049e-09
3305158,9.260644002998776e-09
3305208,5.400459319012959e-08
3305307,8.326664522354455e-09
3305406,1.032126476915419e-08
3305505,1.8024220960365253e-07
3305554,5.142427699784686e-08
3305604,2.6341387386306033e-08
3305703,2.056337873485704e-08
3305752,4.518719368641451e-08
3305802,1.1240205597143833e-07
3305901,1.1334395053242947e-08
3306008,2.4117249809513123e-08
3306107,2.8082705062078624e-08
3306156,1.1033622000154097e-08
3306206,1.574309480509009e-08
3306305,3.025143707645194e-08
3500105,1.1239414089109626e-09
3500204,5.382254634221511e-10
3500303,4.677812483566048e-09
3500402,6.886119899665756e-10
3500501,1.4247144619998119e-09
3500550,9.73554882366538e-10
3500600,1.1081112482220757e-10
3500709,4.82028392976603e-09
3500758,1.052705685810972e-09
3500808,8.310834361665569e-10
3500907,4.274143385999435e-10
3501004,2.0974962912775007e-09
3501103,8.231683558221135e-10
3501152,3.5222107532773117e-09
3501202,1.313903337177604e-09
3501301,2.8731741650329534e-09
3501400,6.806969096221322e-10
3501509,4.749048206666039e-10
3501608,1.3985946968626189e-08
3501707,1.852128800599755e-09
3501806,1.0606207661554154e-09
3501905,6.2291682310769545e-09
3502002,6.806969096221322e-10
3502101,5.754263410410351e-09
3502200,8.904465387498824e-09
3502309,1.7254875150886607e-09
3502408,7.044421506554624e-10
3502507,5.295188750432635e-09
3502606,1.2189223730442833e-09
3502705,1.7587308525343267e-08
3502754,5.033991099066001e-09
3502804,1.262455314938722e-08
3502903,1.5925141653014297e-08
3503000,7.044421506554624e-10
3503109,1.5988462295775668e-09
3503158,1.4880351047553588e-09
3503208,1.1769724472187334e-08
3503307,8.492881209587767e-09
3503356,1.1793469713220664e-09
3503406,1.8204684792219813e-09
3503505,1.8204684792219813e-09
3503604,9.418945609887643e-10
3503703,4.432444992888303e-10
3503802,5.999630901088096e-09
3503901,3.360743114250544e-08
3503950,4.907349813554907e-10
3504008,6.4428754003769265e-09
3504107,3.896594053568643e-08
3504206,9.893850430554247e-10
3504305,2.4615899871218967e-09
3504404,1.131856489255406e-09
3504503,9.941340912620907e-09
3504602,1.8204684792219813e-09
3504701,1.6621668723331136e-10
3504800,6.490365882443586e-10
3504909,3.973370332910586e-09
3505005,2.02626056817751e-09
3505104,9.973001233998682e-10
3505203,2.0816661305886137e-09
3505302,1.986685166455293e-09
3505351,8.936125708876596e-09
3505401,1.1556017302887362e-08
3505500,5.144802223888208e-09
3505609,3.75174808326617e-09
3505708,5.2571963647785824e-08
3505807,3.5301258336217556e-09
3505906,3.3955694677662178e-09
3506003,2.8977109140995414e-08
3506102,5.176462545265982e-09
3506201,2.6911273171107555e-10
3506300,1.6938271937108871e-09
3506359,3.170781185983267e-08
3506409,5.778008651443681e-10
3506508,4.107926698766124e-09
3506607,1.7492327561208333e-08
3506706,1.23475253373317e-09
3506805,1.1239414089109626e-09
3506904,4.970670456310454e-09
3507001,9.56933213643207e-09
3507100,5.793838812132568e-09
3507159,2.8731741650329534e-09
3507209,2.6911273171107555e-10
3507308,5.619707044554813e-10
3507407,1.4405446226886984e-09
3507456,9.418945609887643e-10
3507506,2.1821876509622252e-08
3507605,3.064719109368298e-08
3507704,7.519326327221228e-10
3507753,1.0289604447776418e-09
3507803,1.8046383185330947e-09
3507902,2.0816661305886137e-09
3508009,6.379554757621379e-09
3508108,2.572401111944104e-09
3508207,8.469135968554436e-10
3508306,1.3772239799331513e-09
3508405,7.630137452043437e-09
3508504,1.271953411352054e-08
3508603,5.358509393188181e-09
3508702,4.9231799742437935e-09
3508801,1.6384216312997835e-09
3508900,4.669897403221604e-10
3509007,1.9953917548332103e-08
3509106,4.661982322877161e-09
3509205,3.163657613673471e-08
3509254,1.5537302716141855e-08
3509304,5.936310258332549e-10
3509403,3.158117057432916e-09
3509452,1.4801200244109155e-09
3509502,2.0150211540883672e-07
3509601,2.5296596780834714e-08
3509700,9.64056785953206e-09
3509809,1.2980731764887175e-09
3509908,6.806969096221322e-09
3509957,1.3218184175220472e-09
3510005,2.1370716929997178e-09
3510104,4.1158417791105674e-10
3510153,9.498096413332078e-10
3510203,1.7033252901237923e-08
3510302,7.820099380310077e-09
3510401,7.61430729135455e-09
3510500,3.4929249560022965e-08
3510609,1.0747096091684515e-07
3510708,1.3772239799331513e-09
3510807,3.0789662539884823e-09
3510906,8.864889985776607e-10
3511003,1.055080209914305e-08
3511102,3.728002842232841e-09
3511201,3.482635351555095e-10
3511300,1.6067613099220099e-09
3511409,2.7227876384885294e-09
3511508,2.4220145853996797e-09
3511607,4.0129457346328025e-09
3511706,1.8046383185330947e-09
3511904,3.007730530888492e-10
3512001,8.627437575443304e-10
3512100,2.1212415323108308e-09
3512209,3.071051173644039e-09
3512308,5.208122866643756e-09
3512407,2.77027812055519e-09
3512506,6.411215078999153e-10
3512605,1.0368755251220853e-09
3512704,1.567185908199793e-09
3512803,6.0312912224658695e-09
3512902,1.867958961288642e-09
3513009,7.823265412446896e-08
3513108,3.158117057432916e-09
3513207,1.7650629168108778e-09
3513306,3.9575401722217e-10
3513405,1.0622037822243042e-08
3513504,5.144010715852523e-08
3513603,1.538691618958733e-08
3513702,3.6251067977550764e-09
3513801,6.913822680870769e-08
3513850,3.0868813343329253e-10
3513900,1.9312796040441893e-09
3514007,8.864889985776607e-10
3514106,2.2953732998885857e-09
3514205,3.5617861549995296e-10
3514304,6.094611865221417e-10
3514403,2.4774201478107833e-09
3514502,2.160816934033048e-09
3514601,7.519326327221228e-10
3514700,1.3613938192442645e-09
3514809,1.2577062667320558e-08
3514908,3.728002842232841e-09
3514924,2.7702781205551894e-10
3514957,1.2664128551109438e-10
3515004,1.0071148230269008e-07
3515103,5.987758280571351e-08
3515129,5.144802223888209e-10
3515152,2.683212236766312e-09
3515186,2.2953732998885857e-09
3515194,7.044421506554624e-10
3515202,1.1635168106331797e-09
3515301,5.144802223888209e-10
3515350,5.1368871435437655e-09
3515400,3.854644127743935e-09
3515509,3.815068726021718e-09
3515608,5.778008651443681e-10
3515657,6.332064275554719e-10
3515707,5.29439724239799e-08
3515806,2.849428923999623e-10
3515905,4.432444992888303e-10
3516002,8.864889985776607e-10
3516101,4.5907465997771707e-10
3516200,1.7642714087762863e-08
3516309,1.0904606190538484e-07
3516408,5.993298836812017e-08
3516507,3.5617861549995296e-10
3516606,1.5751009885442363e-09
3516705,5.176462545265982e-09
3516804,3.5617861549995296e-10
3516853,4.907349813554907e-10
3516903,1.1476866499442929e-09
3517000,1.2980731764887175e-09
3517109,1.353478738899821e-09
3517208,1.1160263285665193e-09
3517307,1.131856489255406e-09
3517406,1.4722049440664722e-09
3517505,2.5565709512552175e-09
3517604,2.0167624717638942e-08
3517703,1.9946002467997364e-09
3517802,2.9285797274440575e-09
3517901,1.567185908199793e-09
3518008,5.619707044554813e-10
3518107,2.1133264519663873e-09
3518206,1.772977997155321e-09
3518305,1.346355166589053e-08
3518404,1.5616453519585473e-08
3518503,4.163332261177227e-09
3518602,3.316418664321784e-09
3518701,1.3526080800618625e-07
3518800,4.0614651771442013e-07
3518859,1.5592708278553497e-09
3518909,7.123572309999058e-10
3519006,1.2664128551109437e-09
3519055,1.1556017302887362e-09
3519071,2.884255277514514e-08
3519105,1.5592708278553497e-09
3519204,1.131856489255406e-09
3519253,4.82028392976603e-09
3519303,3.1422868967440295e-09
3519402,6.806969096221322e-10
3519501,1.5513557475109062e-09
3519600,3.4905504318995386e-09
3519709,7.197974065235824e-08
3519808,7.440175523776794e-10
3519907,1.5513557475109062e-09
3520004,2.358693942644133e-09
3520103,1.6384216312997835e-09
3520202,8.263343879598908e-09
3520301,2.1972263036163834e-08
3520400,1.4437106548263884e-08
3520426,1.5616453519585473e-08
3520442,5.405999875254841e-09
3520509,1.4484597030324879e-08
3520608,7.044421506554624e-10
3520707,1.1872620516665097e-09
3520806,4.353294189443869e-10
3520905,1.1001961678776325e-09
3521002,1.2513742024565014e-08
3521101,1.1081112482220758e-09
3521150,1.448459703033142e-09
3521200,4.487850555299407e-09
3521309,9.498096413332078e-10
3521408,1.1556017302887362e-09
3521507,8.94404078922104e-10
3521606,9.973001233998682e-10
3521705,9.411030529543201e-09
3521804,5.928395177988105e-09
3521903,1.2110072926998398e-09
3522000,4.669897403221604e-10
3522109,4.9152648938992956e-08
3522158,3.775493324299501e-09
3522208,8.641684720062212e-08
3522307,2.5898142887013995e-08
3522406,2.99269187823318e-08
3522505,9.181493199553138e-08
3522604,4.42452991254386e-09
3522653,3.65676711913285e-09
3522703,2.263712978510812e-09
3522802,6.039206302810313e-09
3522901,1.4088843013109246e-09
3523008,1.9787700861108494e-09
3523107,1.6047825398357734e-07
3523206,1.1698488749087341e-08
3523305,1.0487481456387504e-08
3523404,1.104153708049854e-08
3523503,2.1766470947219345e-09
3523602,3.1739472181218027e-09
3523701,1.250582694422057e-09
3523800,1.2189223730442833e-09
3523909,3.074217205781791e-08
3524006,6.989015944143521e-09
3524105,1.8125533988775382e-09
3524204,1.0210453644331983e-09
3524303,5.311018911121521e-09
3524402,3.5958210004802966e-08
3524501,9.260644002998775e-10
3524600,9.73554882366538e-09
3524709,2.9681551291662746e-09
3524808,2.2795431391996987e-09
3524907,1.923364523699746e-09
3525003,1.738151643639503e-08
3525102,3.8783893687772655e-09
3525201,1.4951586770640942e-08
3525300,6.292488873832502e-09
3525409,6.332064275554719e-10
3525508,3.3639091463884446e-09
3525607,6.96527070311019e-10
3525706,2.319118540921916e-09
3525805,6.648667489332454e-10
3525854,7.994231147887833e-10
3525904,2.3476128301618505e-08
3526001,1.6463367116442272e-09
3526100,1.3376485782101252e-08
3526209,2.5613199994609194e-08
3526308,2.706957477799642e-09
3526407,5.089396661477105e-09
3526506,1.0843660071887457e-09
3526605,2.010430407488623e-09
3526704,8.263343879598908e-09
3526803,3.2926734232884544e-09
3526902,2.444176810363326e-08
3527009,1.0052152037443115e-09
3527108,3.6646821994772935e-09
3527207,1.3265674657275006e-08
3527256,6.411215078999153e-10
3527306,4.701557724599379e-09
3527405,1.2980731764887175e-09
3527504,6.56951668588802e-10
3527603,9.893850430554247e-10
3527702,5.936310258332549e-10
3527801,7.598477130665662e-10
3527900,6.094611865221417e-10
3528007,1.0764509268443022e-09
3528106,9.33979480644321e-10
3528205,8.785739182332172e-10
3528304,7.677627934110097e-10
3528403,1.720738466881648e-08
3528502,6.017835585879669e-08
3528601,1.0447906054665286e-09
3528700,3.1027114950218116e-09
3528809,1.4326295423442551e-09
3528858,2.3745241033330196e-10
3528908,4.274143385999435e-10
3529005,1.506239789546719e-08
3529104,5.540556241110379e-10
3529203,3.4905504318995386e-09
3529302,4.3770394304771994e-09
3529401,8.04330464602249e-08
3529500,6.094611865221417e-10
3529609,7.994231147887833e-10
3529658,4.274143385999435e-10
3529708,3.633021878099519e-09
3529807,1.0685358464998589e-09
3529906,2.0088473914195317e-08
3530003,8.627437575443304e-10
3530102,4.6065767604660584e-09
3530201,1.1959686400453975e-08
3530300,3.134371816399586e-09
3530409,1.4326295423442551e-09
3530508,5.469320518010389e-09
3530607,1.2738530306346192e-07
3530706,9.965086153654238e-09
3530805,6.419130159343596e-09
3530904,1.2268374533887266e-09
3531001,2.6911273171107555e-10
